n_start,t,n_top,peak_id,k_peak,k_peak_sub,peak_value
10000000,233,10000233,2,416,416.84196,5.789713e-05
10000000,234,10000234,0,302,302.15998,5.9197107e-05
10000000,234,10000234,1,350,349.67226,5.7497251e-05
10000000,234,10000234,2,363,362.28566,5.6997137e-05
10000000,235,10000235,0,260,259.63329,5.7775039e-05
10000000,235,10000235,1,259,259.63841,5.757512e-05
10000000,235,10000235,2,500,500.22699,5.9352738e-05
10000000,236,10000236,0,54,54.399373,5.8808151e-05
10000000,236,10000236,1,52,51.130365,6.0941361e-05
10000000,236,10000236,2,488,488.8744,5.9008285e-05
10000000,237,10000237,0,153,153.02051,6.3674641e-05
10000000,237,10000237,1,154,154.45166,5.9519289e-05
10000000,237,10000237,2,210,210,6.127478e-05
10000000,238,10000238,0,84,83.489156,6.1496917e-05
10000000,238,10000238,1,83,83.533108,6.1552461e-05
10000000,238,10000238,2,82,81.608543,6.3285704e-05
10000000,239,10000239,0,35,34.787306,5.8096994e-05
10000000,239,10000239,1,151,151.44267,5.7730503e-05
10000000,239,10000239,2,154,154,5.7863765e-05
10000000,240,10000240,0,9,9.2450499,5.8497051e-05
10000000,240,10000240,1,152,152.06416,5.9197042e-05
10000000,240,10000240,2,175,175.59409,5.9475018e-05
10000000,241,10000241,0,59,59.34194,5.8463716e-05
10000000,241,10000241,1,105,104.87455,5.9919194e-05
10000000,241,10000241,2,213,213.17584,5.8330532e-05
10000000,242,10000242,0,222,222.67759,5.8485975e-05
10000000,242,10000242,1,223,223.62203,5.8997024e-05
10000000,242,10000242,2,224,223.55885,5.9052604e-05
10000000,243,10000243,0,231,231.10811,5.887487e-05
10000000,243,10000243,1,259,259.03059,5.8763887e-05
10000000,243,10000243,2,262,262.59568,5.839701e-05
10000000,244,10000244,0,181,180.97231,6.006365e-05
10000000,244,10000244,1,284,284.30713,5.9574934e-05
10000000,244,10000244,2,292,291.93508,5.9274917e-05
10000000,245,10000245,0,135,134.33068,5.8152645e-05
10000000,245,10000245,1,279,278.92345,5.9208352e-05
10000000,245,10000245,2,278,278,5.7241776e-05
10000000,246,10000246,0,181,181.52899,5.968599e-05
10000000,246,10000246,1,185,184.76054,6.2008039e-05
10000000,246,10000246,2,184,184,6.0430397e-05
10000000,247,10000247,0,144,143.55797,5.8597028e-05
10000000,247,10000247,1,121,120.97551,5.9208218e-05
10000000,247,10000247,2,119,119.0578,5.9652645e-05
10000000,248,10000248,0,184,184.05756,6.0919308e-05
10000000,248,10000248,1,104,103.21413,5.8074869e-05
10000000,248,10000248,2,103,103.29302,5.820825e-05
10000000,249,10000249,0,189,188.57432,6.0130217e-05
10000000,249,10000249,1,63,63.057408,6.047474e-05
10000000,249,10000249,2,191,191.39249,6.1974572e-05
10000000,250,10000250,0,252,252.27255,6.2141393e-05
10000000,250,10000250,1,257,257.42859,6.2063463e-05
10000000,250,10000250,2,258,257.32934,6.1830209e-05
10000000,251,10000251,0,45,44.911995,6.2485945e-05
10000000,251,10000251,1,465,465.68922,6.1796865e-05
10000000,251,10000251,2,466,465.67951,6.2496916e-05
10000000,252,10000252,0,95,95.34616,6.1307844e-05
10000000,252,10000252,1,387,386.78834,6.0185795e-05
10000000,252,10000252,2,383,382.74398,6.0452486e-05
10000000,253,10000253,0,110,109.58298,5.8308157e-05
10000000,253,10000253,1,422,422.18965,5.819693e-05
10000000,253,10000253,2,438,438.15476,5.8330423e-05
10000000,254,10000254,0,71,70.981444,5.8385881e-05
10000000,254,10000254,1,435,435,5.8919093e-05
10000000,254,10000254,2,437,436.49321,5.9685776e-05
10000000,255,10000255,0,172,171.92355,5.7908175e-05
10000000,255,10000255,1,447,447,5.8208135e-05
10000000,255,10000255,2,448,447.86675,5.9752491e-05
10000000,256,10000256,0,202,201.94818,5.9885819e-05
10000000,256,10000256,1,469,469.31374,5.896369e-05
10000000,256,10000256,2,483,483.24363,5.8897041e-05
10000000,257,10000257,0,259,259.38305,5.9219108e-05
10000000,257,10000257,1,470,469.92707,5.9508044e-05
10000000,257,10000257,2,474,474,5.854139e-05
10000000,258,10000258,0,303,302.74177,5.9941289e-05
10000000,258,10000258,1,494,494,6.2418876e-05
10000000,258,10000258,2,495,494.96434,6.5818717e-05
10000000,259,10000259,0,342,342.4167,6.0441425e-05
10000000,259,10000259,1,345,344.71052,6.1385919e-05
10000000,259,10000259,2,344,344,6.0674845e-05
10000000,260,10000260,0,416,416.51929,6.1207846e-05
10000000,260,10000260,1,417,416.51791,6.1274501e-05
10000000,260,10000260,2,264,264,6.12747e-05
10000000,261,10000261,0,470,470.25956,6.12302e-05
10000000,261,10000261,1,471,471.16666,6.0252456e-05
10000000,261,10000261,2,203,202.69004,5.8963532e-05
10000000,262,10000262,0,427,426.30771,6.0441375e-05
10000000,262,10000262,1,426,426,6.1107972e-05
10000000,262,10000262,2,240,239.86321,6.0241255e-05
10000000,263,10000263,0,425,425.03746,6.0841137e-05
10000000,263,10000263,1,438,438,6.1952387e-05
10000000,263,10000263,2,171,170.79147,6.0185747e-05
10000000,264,10000264,0,352,351.54116,6.0096807e-05
10000000,264,10000264,1,351,351.28473,5.9941337e-05
10000000,264,10000264,2,177,177.1082,5.9941318e-05
10000000,265,10000265,0,300,299.72063,5.9152556e-05
10000000,265,10000265,1,299,298.60499,5.8963821e-05
10000000,265,10000265,2,60,59.002331,6.0007924e-05
10000000,266,10000266,0,217,216.53608,6.0052489e-05
10000000,266,10000266,1,215,214.48971,6.0941232e-05
10000000,266,10000266,2,36,35.380391,6.0063476e-05
10000000,267,10000267,0,100,100,6.024134e-05
10000000,267,10000267,1,99,99,6.0685746e-05
10000000,267,10000267,2,46,46.149346,5.9752583e-05
10000000,268,10000268,0,281,281.42626,5.9619007e-05
10000000,268,10000268,1,282,281.46869,5.9441219e-05
10000000,268,10000268,2,325,325,5.8808047e-05
10000000,269,10000269,0,336,336.55263,5.8252515e-05
10000000,269,10000269,1,337,336.34467,5.8430271e-05
10000000,269,10000269,2,338,338.40152,5.9752426e-05
10000000,270,10000270,0,250,249.45505,6.0397058e-05
10000000,270,10000270,1,249,249.45794,6.0585845e-05
10000000,270,10000270,2,436,436.38678,6.0852404e-05
10000000,271,10000271,0,272,272.62001,5.7941195e-05
10000000,271,10000271,1,273,273,5.8474559e-05
10000000,271,10000271,2,436,435.34762,5.8441346e-05
10000000,272,10000272,0,159,158.41791,6.2263357e-05
10000000,272,10000272,1,158,158.61,6.250779e-05
10000000,272,10000272,2,157,157.03164,6.4974339e-05
10000000,273,10000273,0,205,205,6.2674468e-05
10000000,273,10000273,1,206,205.82976,6.4718905e-05
10000000,273,10000273,2,207,207,6.0563547e-05
10000000,274,10000274,0,246,246.17195,6.007454e-05
10000000,274,10000274,1,250,249.96666,6.13078e-05
10000000,274,10000274,2,268,268.40677,5.965245e-05
10000000,275,10000275,0,306,306.02978,6.0419012e-05
10000000,275,10000275,1,318,317.96884,6.0474546e-05
10000000,275,10000275,2,321,321,5.9074604e-05
10000000,276,10000276,0,267,266.92942,6.0541198e-05
10000000,276,10000276,1,399,399.30683,6.1985586e-05
10000000,276,10000276,2,400,399.8487,6.1230148e-05
10000000,277,10000277,0,277,277,5.8197134e-05
10000000,277,10000277,1,419,418.87349,5.7574634e-05
10000000,277,10000277,2,447,447.24232,5.8207973e-05
10000000,278,10000278,0,269,268.2912,5.9074645e-05
10000000,278,10000278,1,470,469.95769,5.9330123e-05
10000000,278,10000278,2,268,267.97819,5.9341411e-05
10000000,279,10000279,0,333,332.905,5.9741353e-05
10000000,279,10000279,1,437,437,5.8741354e-05
10000000,279,10000279,2,106,105.89131,6.0296899e-05
10000000,280,10000280,0,221,220.68885,5.9485806e-05
10000000,280,10000280,1,481,481.31579,5.8730167e-05
10000000,280,10000280,2,105,104.44852,5.849703e-05
10000000,281,10000281,0,260,260,6.0096764e-05
10000000,281,10000281,1,412,412,6.0318965e-05
10000000,281,10000281,2,157,157.23168,6.008569e-05
10000000,282,10000282,0,296,296.0824,6.1996626e-05
10000000,282,10000282,1,406,406,6.1985526e-05
10000000,282,10000282,2,297,297,5.9096721e-05
10000000,283,10000283,0,290,290,5.8663389e-05
10000000,283,10000283,1,436,436.48864,5.8441333e-05
10000000,283,10000283,2,289,288.23535,6.1529992e-05
10000000,284,10000284,0,357,357.28699,5.9519092e-05
10000000,284,10000284,1,496,496.56551,5.975218e-05
10000000,284,10000284,2,211,210.83333,6.0752333e-05
10000000,285,10000285,0,487,487.53894,5.9596771e-05
10000000,285,10000285,1,494,493.50631,6.2963396e-05
10000000,285,10000285,2,146,145.82927,5.8619127e-05
10000000,286,10000286,0,331,331,5.8474589e-05
10000000,286,10000286,1,330,330,5.959676e-05
10000000,286,10000286,2,141,140.74784,5.8119254e-05
10000000,287,10000287,0,290,290.20055,5.694107e-05
10000000,287,10000287,1,204,203.90991,5.6752253e-05
10000000,287,10000287,2,119,119.09819,5.6841401e-05
10000000,288,10000288,0,195,195,5.965226e-05
10000000,288,10000288,1,194,194.10909,6.2518779e-05
10000000,288,10000288,2,189,189.81818,6.0385518e-05
10000000,289,10000289,0,213,213.01059,6.0852248e-05
10000000,289,10000289,1,366,366.41817,5.9641176e-05
10000000,289,10000289,2,369,369,5.9796607e-05
10000000,290,10000290,0,141,141,6.103002e-05
10000000,290,10000290,1,506,506.20898,5.9319001e-05
10000000,290,10000290,2,140,139.74212,6.3429859e-05
10000000,291,10000291,0,144,144,6.1063376e-05
10000000,291,10000291,1,392,391.18554,6.1307766e-05
10000000,291,10000291,2,145,144.78988,6.2496593e-05
10000000,292,10000292,0,371,371.52319,5.9618941e-05
10000000,292,10000292,1,379,378.66088,6.0018949e-05
10000000,292,10000292,2,372,371.64278,5.9729972e-05
10000000,293,10000293,0,325,325.04724,6.0663096e-05
10000000,293,10000293,1,322,321.83332,6.1340868e-05
10000000,293,10000293,2,321,320.62802,6.0129892e-05
10000000,294,10000294,0,353,353.09724,6.0430101e-05
10000000,294,10000294,1,359,359.62241,6.0396875e-05
10000000,294,10000294,2,360,359.36051,6.0463521e-05
10000000,295,10000295,0,454,454.35241,6.1552022e-05
10000000,295,10000295,1,455,455.57228,6.0563239e-05
10000000,295,10000295,2,456,455.47045,6.0496584e-05
10000000,296,10000296,0,340,340.10552,6.0407609e-05
10000000,296,10000296,1,335,334.70001,5.9863154e-05
10000000,296,10000296,2,244,244,5.9418743e-05
10000000,297,10000297,0,311,311.01786,6.0952194e-05
10000000,297,10000297,1,430,430.0327,6.0185579e-05
10000000,297,10000297,2,229,228.74892,6.0840962e-05
10000000,298,10000298,0,278,277.68899,5.7796692e-05
10000000,298,10000298,1,395,394.95834,5.8541113e-05
10000000,298,10000298,2,260,260,5.9463556e-05
10000000,299,10000299,0,194,193.7264,5.9518732e-05
10000000,299,10000299,1,466,465.87352,5.920782e-05
10000000,299,10000299,2,175,174.69999,6.0296673e-05
10000000,300,10000300,0,173,172.08785,6.1463302e-05
10000000,300,10000300,1,172,171.97285,6.2218829e-05
10000000,300,10000300,2,171,170.349,6.1541118e-05
10000000,301,10000301,0,296,296,6.1351993e-05
10000000,301,10000301,1,297,297,6.2251933e-05
10000000,301,10000301,2,298,298.42002,6.2763004e-05
10000000,302,10000302,0,280,279.29106,5.9929998e-05
10000000,302,10000302,1,279,279,6.0241092e-05
10000000,302,10000302,2,278,278.12434,6.1029935e-05
10000000,303,10000303,0,303,302.97669,6.0641174e-05
10000000,303,10000303,1,306,306,6.1407733e-05
10000000,303,10000303,2,307,307,6.251884e-05
10000000,304,10000304,0,356,355.53244,5.8863492e-05
10000000,304,10000304,1,228,227.99004,6.0752274e-05
10000000,304,10000304,2,226,226.00949,5.9241152e-05
10000000,305,10000305,0,235,234.09772,5.9329932e-05
10000000,305,10000305,1,234,234.35079,6.0152227e-05
10000000,305,10000305,2,209,209.05627,6.0885535e-05
10000000,306,10000306,0,234,234.06476,5.8729969e-05
10000000,306,10000306,1,194,193.67533,5.7530086e-05
10000000,306,10000306,2,285,285.70575,5.7552296e-05
10000000,307,10000307,0,207,207.18832,6.0085633e-05
10000000,307,10000307,1,202,202.2477,6.1141023e-05
10000000,307,10000307,2,287,287,6.0440965e-05
10000000,308,10000308,0,341,341.49735,6.0518808e-05
10000000,308,10000308,1,342,341.49359,6.0507635e-05
10000000,308,10000308,2,343,343.04295,5.8752206e-05
10000000,309,10000309,0,469,468.25877,6.0096763e-05
10000000,309,10000309,1,470,470.67915,6.324095e-05
10000000,309,10000309,2,471,470.56099,6.3718654e-05
10000000,310,10000310,0,473,473.68368,5.8030181e-05
10000000,310,10000310,1,474,473.09614,5.8730152e-05
10000000,310,10000310,2,475,475.47331,6.1163343e-05
10000000,311,10000311,0,462,461.48499,5.9296685e-05
10000000,311,10000311,1,461,461.56578,5.9352233e-05
10000000,311,10000311,2,460,460.08673,6.0252208e-05
10000000,312,10000312,0,386,385.73768,5.9729929e-05
10000000,312,10000312,1,385,385,5.8230002e-05
10000000,312,10000312,2,376,375.22398,6.1596562e-05
10000000,313,10000313,0,476,476.22512,5.9052139e-05
10000000,313,10000313,1,295,294.50002,5.9274344e-05
10000000,313,10000313,2,294,294.50002,5.927431e-05
10000000,314,10000314,0,436,436,5.866347e-05
10000000,314,10000314,1,400,400.43782,5.9474244e-05
10000000,314,10000314,2,401,400.41928,5.932986e-05
10000000,315,10000315,0,437,436.87841,6.0652079e-05
10000000,315,10000315,1,374,373.13712,5.948551e-05
10000000,315,10000315,2,373,372.94157,6.0441034e-05
10000000,316,10000316,0,291,290.53406,5.9030005e-05
10000000,316,10000316,1,290,290.23168,5.8907786e-05
10000000,316,10000316,2,289,288.46536,5.9241057e-05
10000000,317,10000317,0,254,253.47398,6.1163319e-05
10000000,317,10000317,1,253,253.29063,6.1263341e-05
10000000,317,10000317,2,252,252.70856,6.0885624e-05
10000000,318,10000318,0,188,187.25709,5.9963154e-05
10000000,318,10000318,1,187,187.43043,6.0440854e-05
10000000,318,10000318,2,173,172.88334,5.9207573e-05
10000000,319,10000319,0,272,271.88461,5.8363384e-05
10000000,319,10000319,1,274,273.89999,5.8074469e-05
10000000,319,10000319,2,334,333.90398,5.8329874e-05
10000000,320,10000320,0,272,271.27677,5.8618909e-05
10000000,320,10000320,1,271,271.14027,5.9174475e-05
10000000,320,10000320,2,333,332.76045,5.8096602e-05
10000000,321,10000321,0,311,311.27551,6.1896421e-05
10000000,321,10000321,1,312,312.07639,6.0429832e-05
10000000,321,10000321,2,313,312.80993,6.1507663e-05
10000000,322,10000322,0,387,387.17749,5.654127e-05
10000000,322,10000322,1,389,389.38669,5.7152201e-05
10000000,322,10000322,2,390,389.21226,5.6707808e-05
10000000,323,10000323,0,406,406.3176,5.6752329e-05
10000000,323,10000323,1,409,409.028,5.6718905e-05
10000000,323,10000323,2,331,331.36299,5.6841134e-05
10000000,324,10000324,0,320,319.69999,6.0174386e-05
10000000,324,10000324,1,319,318.75185,5.9052317e-05
10000000,324,10000324,2,318,318,5.9430033e-05
10000000,325,10000325,0,288,287.76785,5.699678e-05
10000000,325,10000325,1,286,286,5.7530136e-05
10000000,325,10000325,2,285,285,5.9163327e-05
10000000,326,10000326,0,312,312.57242,5.8085707e-05
10000000,326,10000326,1,313,312.519,5.8196748e-05
10000000,326,10000326,2,243,243.04839,5.7818788e-05
10000000,327,10000327,0,360,360.11602,6.0285243e-05
10000000,327,10000327,1,208,208,6.1707564e-05
10000000,327,10000327,2,207,206.33114,6.3707445e-05
10000000,328,10000328,0,352,351.64485,5.7818913e-05
10000000,328,10000328,1,209,209.3712,5.8663229e-05
10000000,328,10000328,2,210,209.91464,5.8285433e-05
10000000,329,10000329,0,264,264.13636,6.0096363e-05
10000000,329,10000329,1,173,172.43051,5.9763102e-05
10000000,329,10000329,2,172,171.70493,6.0107433e-05
10000000,330,10000330,0,252,251.6699,5.9152139e-05
10000000,330,10000330,1,133,132.84507,5.9296588e-05
10000000,330,10000330,2,244,244.20609,5.9807834e-05
10000000,331,10000331,0,233,233.07091,6.0240899e-05
10000000,331,10000331,1,124,124,5.9985334e-05
10000000,331,10000331,2,230,230,5.9763085e-05
10000000,332,10000332,0,249,249,6.0207663e-05
10000000,332,10000332,1,250,249.78746,6.0718652e-05
10000000,332,10000332,2,276,276,6.0662906e-05
10000000,333,10000333,0,346,346.52821,6.0096567e-05
10000000,333,10000333,1,347,346.53976,6.0174308e-05
10000000,333,10000333,2,422,422.19946,6.0618538e-05
10000000,334,10000334,0,286,285.96155,5.719675e-05
10000000,334,10000334,1,263,262.26026,5.8585314e-05
10000000,334,10000334,2,452,452,5.7674416e-05
10000000,335,10000335,0,274,273.68957,6.2974007e-05
10000000,335,10000335,1,271,271.20588,6.4262918e-05
10000000,335,10000335,2,445,445,6.5751681e-05
10000000,336,10000336,0,219,219.33054,6.0485253e-05
10000000,336,10000336,1,142,141.78116,6.1185262e-05
10000000,336,10000336,2,141,141.14074,6.0107548e-05
10000000,337,10000337,0,108,107.68981,6.075187e-05
10000000,337,10000337,1,107,107.76196,5.9840861e-05
10000000,337,10000337,2,75,75.838585,6.0296308e-05
10000000,338,10000338,0,214,213.98655,6.0618701e-05
10000000,338,10000338,1,216,215.94668,6.0329808e-05
10000000,338,10000338,2,254,254.02216,6.191864e-05
10000000,339,10000339,0,212,211.93863,5.8863137e-05
10000000,339,10000339,1,209,208.69485,5.8640931e-05
10000000,339,10000339,2,250,249.91435,5.885198e-05
10000000,340,10000340,0,224,224,6.1407595e-05
10000000,340,10000340,1,225,225.00627,6.4096287e-05
10000000,340,10000340,2,232,232,5.9985223e-05
10000000,341,10000341,0,247,247,6.0696145e-05
10000000,341,10000341,1,248,247.77631,6.1485179e-05
10000000,341,10000341,2,180,180,6.2285223e-05
10000000,342,10000342,0,220,219.23798,6.045213e-05
10000000,342,10000342,1,219,219,6.1118779e-05
10000000,342,10000342,2,216,216.52953,6.1507542e-05
10000000,343,10000343,0,223,223,6.0685065e-05
10000000,343,10000343,1,224,223.74729,6.1696152e-05
10000000,343,10000343,2,336,336.7197,6.1040862e-05
10000000,344,10000344,0,213,212.78221,5.8607583e-05
10000000,344,10000344,1,240,240.13991,5.7841076e-05
10000000,344,10000344,2,386,386.17285,5.7530023e-05
10000000,345,10000345,0,226,226.02783,6.0140843e-05
10000000,345,10000345,1,142,141.65254,5.8918649e-05
10000000,345,10000345,2,439,438.84011,5.864093e-05
10000000,346,10000346,0,239,239.29127,6.1085205e-05
10000000,346,10000346,1,188,187.75537,5.9763049e-05
10000000,346,10000346,2,263,262.83753,6.0718438e-05
10000000,347,10000347,0,286,285.22093,6.0651966e-05
10000000,347,10000347,1,118,117.27725,6.2529686e-05
10000000,347,10000347,2,287,286.7957,6.1263042e-05
10000000,348,10000348,0,175,174.58708,6.2029672e-05
10000000,348,10000348,1,124,124.3151,5.9874176e-05
10000000,348,10000348,2,174,174.59297,6.1662997e-05
10000000,349,10000349,0,74,73.454474,6.1951669e-05
10000000,349,10000349,1,73,73.583464,6.1996174e-05
10000000,349,10000349,2,72,72.04388,6.25739e-05
10000000,350,10000350,0,98,97.799055,6.0751923e-05
10000000,350,10000350,1,324,324.43667,6.008528e-05
10000000,350,10000350,2,325,324.64729,5.987419e-05
10000000,351,10000351,0,73,72.843504,5.9362997e-05
10000000,351,10000351,1,243,242.85486,5.9663076e-05
10000000,351,10000351,2,242,242,5.8807491e-05
10000000,352,10000352,0,48,47.677523,6.1818313e-05
10000000,352,10000352,1,198,197.93959,5.9896353e-05
10000000,352,10000352,2,109,108.73077,6.0062991e-05
10000000,353,10000353,0,267,266.94048,5.9418742e-05
10000000,353,10000353,1,269,269,6.039637e-05
10000000,353,10000353,2,270,270.24864,6.188523e-05
10000000,354,10000354,0,224,224.14963,5.8218782e-05
10000000,354,10000354,1,198,197.8091,5.7718656e-05
10000000,354,10000354,2,176,176.15018,5.7474307e-05
10000000,355,10000355,0,322,322.27976,6.3596203e-05
10000000,355,10000355,1,323,323.23138,6.250724e-05
10000000,355,10000355,2,324,324,6.2907192e-05
10000000,356,10000356,0,376,376.54318,5.8285155e-05
10000000,356,10000356,1,377,377.3263,5.8496235e-05
10000000,356,10000356,2,378,377.46727,5.8451864e-05
10000000,357,10000357,0,309,309.07142,5.9585289e-05
10000000,357,10000357,1,104,104,6.1340588e-05
10000000,357,10000357,2,103,103,6.258501e-05
10000000,358,10000358,0,309,309,6.1651916e-05
10000000,358,10000358,1,106,106.94702,6.020754e-05
10000000,358,10000358,2,107,107.3818,6.128528e-05
10000000,359,10000359,0,353,353.0945,5.9474085e-05
10000000,359,10000359,1,221,221,6.0218485e-05
10000000,359,10000359,2,222,222,6.0907391e-05
10000000,360,10000360,0,456,456,6.0951829e-05
10000000,360,10000360,1,212,211.74474,6.0151837e-05
10000000,360,10000360,2,211,211.96055,5.9762971e-05
10000000,361,10000361,0,358,358.13114,5.9585408e-05
10000000,361,10000361,1,145,144.33672,5.9262804e-05
10000000,361,10000361,2,144,144.42593,5.9351679e-05
10000000,362,10000362,0,322,321.9909,5.9685334e-05
10000000,362,10000362,1,170,169.84497,6.0129401e-05
10000000,362,10000362,2,229,228.91581,5.931862e-05
10000000,363,10000363,0,224,223.71304,5.94743e-05
10000000,363,10000363,1,216,216,5.9818642e-05
10000000,363,10000363,2,222,222.98488,5.9807641e-05
10000000,364,10000364,0,222,221.91696,5.895181e-05
10000000,364,10000364,1,238,237.89181,5.8963188e-05
10000000,364,10000364,2,241,240.60495,5.840751e-05
10000000,365,10000365,0,138,137.9632,6.1507309e-05
10000000,365,10000365,1,134,133.74,6.4184905e-05
10000000,365,10000365,2,133,132.79209,6.2784995e-05
10000000,366,10000366,0,98,98.314205,5.9396151e-05
10000000,366,10000366,1,60,60,6.0807456e-05
10000000,366,10000366,2,59,58.520934,6.2362856e-05
10000000,367,10000367,0,123,123.27463,6.0885026e-05
10000000,367,10000367,1,124,124.64281,5.9996118e-05
10000000,367,10000367,2,125,124.46417,5.9885038e-05
10000000,368,10000368,0,25,25,6.0107459e-05
10000000,368,10000368,1,24,23.642484,6.3718373e-05
10000000,368,10000368,2,23,22.272796,6.3118388e-05
10000000,369,10000369,0,274,273.96316,6.0496325e-05
10000000,369,10000369,1,277,276.81738,6.0229488e-05
10000000,369,10000369,2,279,279,6.0685067e-05
10000000,370,10000370,0,374,374.32189,6.0429807e-05
10000000,370,10000370,1,376,375.53939,6.0029669e-05
10000000,370,10000370,2,72,72,6.135163e-05
10000000,371,10000371,0,326,325.73674,6.1651664e-05
10000000,371,10000371,1,325,324.67216,6.0262874e-05
10000000,371,10000371,2,47,46.784257,5.9351924e-05
10000000,372,10000372,0,333,333.40057,5.844087e-05
10000000,372,10000372,1,464,463.99445,5.8363021e-05
10000000,372,10000372,2,69,69.183665,5.825188e-05
10000000,373,10000373,0,374,374.38348,6.1140507e-05
10000000,373,10000373,1,432,431.81663,6.069626e-05
10000000,373,10000373,2,258,258.08678,6.0962861e-05
10000000,374,10000374,0,321,320.43938,6.0918586e-05
10000000,374,10000374,1,469,469.46052,6.0663023e-05
10000000,374,10000374,2,319,319.72221,6.0940822e-05
10000000,375,10000375,0,352,351.21045,5.9407301e-05
10000000,375,10000375,1,432,431.89871,6.0940754e-05
10000000,375,10000375,2,353,353.84864,6.2029333e-05
10000000,376,10000376,0,364,364.17913,6.2029161e-05
10000000,376,10000376,1,369,369.14776,6.1051654e-05
10000000,376,10000376,2,365,365,5.9740483e-05
10000000,377,10000377,0,412,412.00588,5.9418524e-05
10000000,377,10000377,1,448,448.0814,6.0484935e-05
10000000,377,10000377,2,251,250.77333,6.1185057e-05
10000000,378,10000378,0,409,409.10725,5.9996052e-05
10000000,378,10000378,1,376,375.51969,5.9995991e-05
10000000,378,10000378,2,262,261.79072,5.9618521e-05
10000000,379,10000379,0,485,485.7713,6.0229482e-05
10000000,379,10000379,1,486,486.575,6.1184984e-05
10000000,379,10000379,2,120,119.53538,6.1307253e-05
10000000,380,10000380,0,389,389.39674,5.8240883e-05
10000000,380,10000380,1,281,280.70028,6.0284955e-05
10000000,380,10000380,2,111,110.49355,5.8263007e-05
10000000,381,10000381,0,366,365.4531,5.9618428e-05
10000000,381,10000381,1,365,365.46628,5.9685118e-05
10000000,381,10000381,2,55,55,6.0196198e-05
10000000,382,10000382,0,369,368.66357,5.7962867e-05
10000000,382,10000382,1,454,454.26328,5.8107458e-05
10000000,382,10000382,2,72,72,5.784066e-05
10000000,383,10000383,0,334,333.51761,5.9740415e-05
10000000,383,10000383,1,432,432,5.986293e-05
10000000,383,10000383,2,105,105.15241,5.9074155e-05
10000000,384,10000384,0,397,397.6,6.2484908e-05
10000000,384,10000384,1,448,448.40574,5.9629356e-05
10000000,384,10000384,2,102,101.54523,6.2040469e-05
10000000,385,10000385,0,293,293,6.3240328e-05
10000000,385,10000385,1,292,291.66393,6.664006e-05
10000000,385,10000385,2,176,176.65073,6.1251654e-05
10000000,386,10000386,0,184,183.71138,6.0562742e-05
10000000,386,10000386,1,182,182.16539,6.1940483e-05
10000000,386,10000386,2,83,82.915938,6.3440276e-05
10000000,387,10000387,0,39,38.748153,5.9562951e-05
10000000,387,10000387,1,352,352.57277,5.957394e-05
10000000,387,10000387,2,353,352.84798,5.9662868e-05
10000000,388,10000388,0,42,42.15659,6.1173799e-05
10000000,388,10000388,1,359,358.94828,5.8762825e-05
10000000,388,10000388,2,323,323,5.9229516e-05
10000000,389,10000389,0,33,32.897047,6.0840615e-05
10000000,389,10000389,1,257,257.08031,6.3151415e-05
10000000,389,10000389,2,230,229.96314,6.0873921e-05
10000000,390,10000390,0,31,30.487276,6.4118104e-05
10000000,390,10000390,1,175,174.84707,6.1151475e-05
10000000,390,10000390,2,172,172,6.3029218e-05
10000000,391,10000391,0,46,46,6.158482e-05
10000000,391,10000391,1,175,175.94577,6.2418251e-05
10000000,391,10000391,2,174,174.47786,6.2562611e-05
10000000,392,10000392,0,184,184.25751,6.2907126e-05
10000000,392,10000392,1,185,184.91967,6.200729e-05
10000000,392,10000392,2,186,185.88095,6.3251623e-05
10000000,393,10000393,0,171,170.89311,6.0673635e-05
10000000,393,10000393,1,167,167.03956,6.0607087e-05
10000000,393,10000393,2,155,154.67251,6.0318305e-05
10000000,394,10000394,0,251,251.54141,6.1595924e-05
10000000,394,10000394,1,252,251.66395,6.1818159e-05
10000000,394,10000394,2,78,78.119458,6.1118292e-05
10000000,395,10000395,0,313,313.50912,6.0373897e-05
10000000,395,10000395,1,314,313.5492,6.0407249e-05
10000000,395,10000395,2,129,129.83606,6.1295989e-05
10000000,396,10000396,0,375,375.39055,6.3640357e-05
10000000,396,10000396,1,376,375.95914,6.2829242e-05
10000000,396,10000396,2,65,65.960259,6.0595901e-05
10000000,397,10000397,0,393,393.19387,6.0318256e-05
10000000,397,10000397,1,194,193.39655,6.1362528e-05
10000000,397,10000397,2,159,159,6.1440551e-05
10000000,398,10000398,0,307,306.771,6.4351221e-05
10000000,398,10000398,1,110,109.44763,6.3529146e-05
10000000,398,10000398,2,109,109.46747,6.3751398e-05
10000000,399,10000399,0,295,295.01725,6.2029263e-05
10000000,399,10000399,1,38,37.551071,6.4095689e-05
10000000,399,10000399,2,37,37.416679,6.3884613e-05
10000000,400,10000400,0,306,305.98605,6.091825e-05
10000000,400,10000400,1,102,102.55217,6.1684919e-05
10000000,400,10000400,2,103,102.57059,6.1818238e-05
10000000,401,10000401,0,343,342.77937,5.9240476e-05
10000000,401,10000401,1,78,77.710689,5.9996101e-05
10000000,401,10000401,2,260,260.7085,6.0118442e-05
10000000,402,10000402,0,421,421.57772,6.2929193e-05
10000000,402,10000402,1,80,80,6.0873649e-05
10000000,402,10000402,2,422,421.9348,6.3262516e-05
10000000,403,10000403,0,451,451.15363,6.1162579e-05
10000000,403,10000403,1,80,79.867214,6.1373696e-05
