center,is_twin_center,center_set,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,core_gc_zero_count_all,K0,K_used,k_bumps,hit_kmax,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,twin_edges_inc_minus1,twin_edges_inc_plus1
45750,0,six,,,,,,,,,,,,61,20,44,38,10,0.16393442622950818,0.12172125475981913,2.066752770696263,1.0,279,3186,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
99702,0,six,,,,,,,,,,,,61,13,51,45,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,411,4689,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
107454,0,six,,,,,,,,,,,,61,10,53,48,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,427,4872,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
54228,0,six,,,,,,,,,,,,61,18,46,38,5,0.08196721311475409,0.3459426679966252,1.2639167128155817,1.0,303,3461,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
199170,0,six,,,,,,,,,,,,61,1,60,59,2,0.03278688524590164,2.0,-0.0,1.0,581,6623,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
169368,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,536,6107,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
179022,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,551,6285,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
103302,0,six,,,,,,,,,,,,61,11,51,45,3,0.04918032786885246,1.5,0.6931471805599453,1.0,418,4766,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
34782,0,six,,,,,,,,,,,,61,23,44,40,8,0.13114754098360656,0.14798516413593418,1.7950848697025714,1.0,243,2775,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
152856,0,six,,,,,,,,,,,,61,5,56,53,3,0.04918032786885246,1.0,0.6365141682948128,1.0,509,5804,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
102144,0,six,,,,,,,,,,,,61,10,52,47,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,416,4739,6,0,0.0,3.0,2.0,1.0,0,0,0,1,2.0,1.0
101514,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,415,4737,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
160716,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,522,5952,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
8238,0,six,,,,,,,,,,,,61,25,43,40,13,0.21311475409836064,0.13286260139306852,2.3184319110693727,1.0,118,599,4,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
126900,0,six,,,,,,,,,,,,61,6,55,51,4,0.06557377049180328,0.5,0.9743147528693494,1.0,464,5286,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
113958,0,six,,,,,,,,,,,,61,10,52,47,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,439,5009,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
63108,0,six,,,,,,,,,,,,61,22,46,39,5,0.08196721311475409,0.68464503091704,1.342282197437913,1.0,327,3734,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
132144,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,473,5394,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
66942,0,six,,,,,,,,,,,,61,13,49,42,4,0.06557377049180328,0.5,0.9743147528693494,1.0,337,3846,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
94758,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,401,4575,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
63054,0,six,,,,,,,,,,,,61,17,47,40,5,0.08196721311475409,0.34594266799662515,1.2639167128155817,1.0,327,3734,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
143922,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,494,5630,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
46638,0,six,,,,,,,,,,,,61,23,43,36,10,0.16393442622950818,0.11056866475510797,2.0465383299184765,1.0,281,3207,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
141978,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,490,5588,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
75246,0,six,,,,,,,,,,,,61,12,50,42,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,357,4071,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
98340,0,six,,,,,,,,,,,,61,8,54,50,3,0.04918032786885246,1.5,0.6931471805599453,1.0,408,4649,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
162090,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,524,5972,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
23388,0,six,,,,,,,,,,,,61,41,36,31,16,0.26229508196721313,0.08004002766128375,2.563963476867432,1.0,199,2276,6,0,0.0,6.0,4.0,2.0,0,0,0,1,4.0,2.0
174744,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,544,6197,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
141774,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,490,5588,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
30090,1,six,,,,,,,,,,,,61,22,43,37,12,0.19672131147540983,0.07847375554397887,2.2001901809160924,1.0,226,2579,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
11202,0,six,,,,,,,,,,,,61,48,33,27,22,0.36065573770491804,0.044650695816571655,2.8916548375747633,1.0,138,1052,5,0,0.0,4.0,2.0,2.0,0,0,0,1,2.0,2.0
195960,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,576,6561,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
191112,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,569,6488,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
33882,0,six,,,,,,,,,,,,61,28,41,34,9,0.14754098360655737,0.26749236883011085,1.9834734926730497,1.0,240,2735,6,0,0.0,3.0,2.0,1.0,0,0,0,1,2.0,1.0
63444,0,six,,,,,,,,,,,,61,17,46,39,6,0.09836065573770492,0.19604355854258393,1.4520821133100175,1.0,328,3738,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
119802,0,six,,,,,,,,,,,,61,7,55,51,3,0.04918032786885246,1.5,0.6931471805599453,1.0,450,5130,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
76164,0,six,,,,,,,,,,,,61,10,51,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,359,4098,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
117438,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,446,5084,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
87330,0,six,,,,,,,,,,,,61,11,52,46,3,0.04918032786885246,1.5,0.6931471805599453,1.0,385,4392,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
119478,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,450,5130,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
50184,0,six,,,,,,,,,,,,61,16,47,38,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,292,3329,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
173634,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,542,6177,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
61770,0,six,,,,,,,,,,,,61,25,41,30,6,0.09836065573770492,0.6096117967977924,1.5488371687775786,1.0,324,3693,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
33558,0,six,,,,,,,,,,,,61,29,39,32,12,0.19672131147540983,0.13782040221574085,2.2606127091653434,1.0,239,2732,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
141456,0,six,,,,,,,,,,,,61,6,55,52,4,0.06557377049180328,0.5,0.9743147528693494,1.0,489,5576,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
29766,0,six,,,,,,,,,,,,61,24,42,37,16,0.26229508196721313,0.05811925522571683,2.5074788223398436,1.0,225,2570,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
8868,0,six,,,,,,,,,,,,61,43,34,32,25,0.4098360655737705,0.07530720242028532,3.0084312214926556,1.0,123,939,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
70962,0,six,,,,,,,,,,,,61,15,49,43,5,0.08196721311475409,0.4226497308103742,1.261202862571566,1.0,347,3960,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
50892,1,six,,,,,,,,,,,,61,17,47,41,8,0.13114754098360656,0.1692176979106292,1.7762684237937272,1.0,294,3353,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
21000,0,six,,,,,,,,,,,,61,44,36,30,21,0.3442622950819672,0.1014679566141648,2.872334162286735,1.0,189,2159,6,0,1.0,6.0,6.0,0.0,0,1,1,0,6.0,0.0
35610,0,six,,,,,,,,,,,,61,33,39,31,13,0.21311475409836064,0.1952875252474619,2.3574053344184276,1.0,246,2807,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
135360,0,six,,,,,,,,,,,,61,8,53,48,4,0.06557377049180328,0.5,0.9743147528693494,1.0,479,5466,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
127530,0,six,,,,,,,,,,,,61,9,52,44,3,0.04918032786885246,1.0,0.6365141682948128,1.0,465,5304,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
32856,0,six,,,,,,,,,,,,61,27,42,35,9,0.14754098360655737,0.12438451774728619,1.950419662995187,1.0,236,2691,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
7350,1,six,,,,,,,,,,,,61,49,31,26,17,0.2786885245901639,0.17011686332611087,2.6733226391575298,1.0,112,851,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
31536,0,six,,,,,,,,,,,,61,35,36,28,12,0.19672131147540983,0.0626466907053351,2.2375110155045856,1.0,231,2640,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
116760,0,six,,,,,,,,,,,,61,7,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,445,5075,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
150852,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,505,5759,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
52500,0,six,,,,,,,,,,,,61,18,47,39,5,0.08196721311475409,0.725708114822568,1.3498943414398357,1.0,298,3401,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
173796,0,six,,,,,,,,,,,,61,7,55,51,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,542,6177,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
121236,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,453,5165,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
182202,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,555,6330,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
168300,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,534,6087,6,0,1.0,1.0,1.0,0.0,0,1,1,0,1.0,0.0
100812,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.5,0.6931471805599453,1.0,413,4710,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
186966,0,six,,,,,,,,,,,,61,1,60,59,2,0.03278688524590164,2.0,-0.0,1.0,563,6420,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
62400,0,six,,,,,,,,,,,,61,17,46,34,3,0.04918032786885246,1.0,0.6365141682948128,1.0,325,3707,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
51144,0,six,,,,,,,,,,,,61,17,46,42,10,0.16393442622950818,0.16745862006794002,1.9993713839330667,1.0,294,3353,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
34476,0,six,,,,,,,,,,,,61,29,40,34,11,0.18032786885245902,0.05874723584775427,2.1421802159246695,1.0,242,2762,6,0,0.0,3.0,1.0,2.0,0,0,1,1,1.0,2.0
158334,0,six,,,,,,,,,,,,61,5,56,53,4,0.06557377049180328,0.5,0.9743147528693494,1.0,518,5904,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
152046,0,six,,,,,,,,,,,,61,7,55,50,3,0.04918032786885246,1.5,0.6931471805599453,1.0,507,5783,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
135192,0,six,,,,,,,,,,,,61,9,52,43,2,0.03278688524590164,2.0,-0.0,1.0,478,5448,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
159864,0,six,,,,,,,,,,,,61,6,55,52,5,0.08196721311475409,0.29289321881345254,1.2215183802660192,1.0,520,5925,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
152742,0,six,,,,,,,,,,,,61,7,55,50,3,0.04918032786885246,1.5,0.6931471805599453,1.0,509,5804,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
22044,0,six,,,,,,,,,,,,61,39,35,27,17,0.2786885245901639,0.03257676514173449,2.6351914938747703,1.0,194,2214,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
1002,0,six,,,,,,,,,,,,61,35,38,34,16,0.26229508196721313,0.14265808848572584,2.563358611121434,1.0,42,95,2,0,0.0,9.0,7.0,2.0,0,0,1,0,7.0,2.0
99288,0,six,,,,,,,,,,,,61,12,50,41,3,0.04918032786885246,1.0,0.6365141682948128,1.0,410,4676,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
110802,0,six,,,,,,,,,,,,61,9,53,47,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,433,4940,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
99426,0,six,,,,,,,,,,,,61,9,53,48,4,0.06557377049180328,0.7712864461218307,1.047755105464942,1.0,410,4676,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
3594,0,six,,,,,,,,,,,,61,26,40,34,10,0.16393442622950818,0.3055931664768964,2.090436948035395,1.0,78,264,3,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
73218,0,six,,,,,,,,,,,,61,15,49,42,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,1.0,352,4010,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
162864,0,six,,,,,,,,,,,,61,9,53,49,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,525,5985,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
172500,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,540,6155,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
163830,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,527,6012,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
62976,0,six,,,,,,,,,,,,61,18,47,38,6,0.09836065573770492,0.4264852943382422,1.5430696699351698,1.0,327,3734,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
17544,0,six,,,,,,,,,,,,61,45,34,29,21,0.3442622950819672,0.022164359240586268,2.8392471609393075,1.0,173,1976,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
17412,0,six,,,,,,,,,,,,61,27,41,39,20,0.32786885245901637,0.06727758544298344,2.73682293987084,1.0,172,1308,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
123402,0,six,,,,,,,,,,,,61,8,53,47,4,0.06557377049180328,0.5,0.9743147528693494,1.0,457,5211,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
194022,0,six,,,,,,,,,,,,61,2,59,57,2,0.03278688524590164,2.0,-0.0,1.0,573,6533,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
185946,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,561,6398,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
80802,0,six,,,,,,,,,,,,61,13,50,43,4,0.06557377049180328,0.7712864461218307,1.047755105464942,1.0,370,4220,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
90390,0,six,,,,,,,,,,,,61,11,51,47,4,0.06557377049180328,0.5,0.9743147528693494,1.0,391,4463,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
105390,0,six,,,,,,,,,,,,61,10,52,48,4,0.06557377049180328,0.7712864461218307,1.047755105464942,1.0,423,4827,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
152214,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,508,5790,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
111846,0,six,,,,,,,,,,,,61,5,57,54,3,0.04918032786885246,1.5,0.6931471805599453,1.0,435,4962,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
38052,0,six,,,,,,,,,,,,61,23,43,33,6,0.09836065573770492,0.3399941332768384,1.485220049270411,1.0,254,2897,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
161184,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,522,5952,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
27156,0,six,,,,,,,,,,,,61,28,43,38,13,0.21311475409836064,0.35904422072924147,2.412681241848339,1.0,215,2457,6,0,1.0,4.0,0.0,4.0,1,0,0,1,0.0,4.0
133800,0,six,,,,,,,,,,,,61,13,49,42,4,0.06557377049180328,0.7712864461218307,1.047755105464942,1.0,476,5426,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
44388,0,six,,,,,,,,,,,,61,19,44,38,8,0.13114754098360656,0.1523650561164626,1.7592522969564037,1.0,274,3126,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
197172,0,six,,,,,,,,,,,,61,5,56,53,4,0.06557377049180328,0.5,0.9743147528693494,1.0,578,6588,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
61464,0,six,,,,,,,,,,,,61,19,46,39,10,0.16393442622950818,0.09065332690660877,2.045873809605938,1.0,323,3686,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
155184,0,six,,,,,,,,,,,,61,7,54,49,4,0.06557377049180328,1.0,1.0397207708399179,1.0,513,5850,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
25188,0,six,,,,,,,,,,,,61,33,39,35,10,0.16393442622950818,0.27274751151221677,2.0936987241681932,1.0,207,2367,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
101658,0,six,,,,,,,,,,,,61,12,50,43,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,415,4737,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
51504,0,six,,,,,,,,,,,,61,20,47,40,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,296,3374,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
136128,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,480,5468,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
56262,0,six,,,,,,,,,,,,61,23,43,35,5,0.08196721311475409,0.7257081148225679,1.3498943414398354,1.0,309,3524,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
19038,0,six,,,,,,,,,,,,61,42,34,27,15,0.2459016393442623,0.15096665222695835,2.5312848554036997,1.0,180,2052,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
45918,0,six,,,,,,,,,,,,61,16,47,42,8,0.13114754098360656,0.24100497372572727,1.8192898854898107,1.0,279,3186,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
122742,1,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,456,5196,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
104226,0,six,,,,,,,,,,,,61,8,54,49,3,0.04918032786885246,1.0,0.6365141682948128,1.0,420,4787,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
83094,0,six,,,,,,,,,,,,61,13,49,42,7,0.11475409836065574,0.26129927475145925,1.6575109638087422,1.0,375,4280,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
166638,0,six,,,,,,,,,,,,61,7,54,50,5,0.08196721311475409,0.2928932188134524,1.2215183802660192,1.0,531,6056,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
21690,0,six,,,,,,,,,,,,61,37,36,30,18,0.29508196721311475,0.058132208433029464,2.7049413889873404,1.0,192,2187,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
112962,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,437,4982,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
136902,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,482,5495,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
68076,0,six,,,,,,,,,,,,61,16,48,40,4,0.06557377049180328,0.7712864461218307,1.047755105464942,1.0,340,3875,6,0,0.0,4.0,2.0,2.0,0,0,0,0,2.0,2.0
84912,0,six,,,,,,,,,,,,61,11,51,46,5,0.08196721311475409,0.42264973081037427,1.261202862571566,1.0,379,4325,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
120240,0,six,,,,,,,,,,,,61,7,54,47,2,0.03278688524590164,2.0,-0.0,1.0,451,5144,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
185202,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,560,6380,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
57444,0,six,,,,,,,,,,,,61,16,47,41,8,0.13114754098360656,0.16840826573366435,1.7732605519735654,1.0,312,3555,6,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
130860,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,471,5373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
147282,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,499,5691,6,0,1.0,1.0,1.0,0.0,0,1,1,0,1.0,0.0
75642,0,six,,,,,,,,,,,,61,13,49,44,7,0.11475409836065574,0.1698936036529772,1.627107845225777,1.0,358,4082,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
20034,0,six,,,,,,,,,,,,61,29,40,34,17,0.2786885245901639,0.03402870890947738,2.625630046411347,1.0,185,1409,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
169170,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,535,6102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
18084,0,six,,,,,,,,,,,,61,25,41,34,12,0.19672131147540983,0.10713217919741477,2.2379048286432157,1.0,175,1335,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
9408,0,six,,,,,,,,,,,,61,26,40,34,13,0.21311475409836064,0.11309268779392938,2.3385153535761583,1.0,127,647,4,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
17526,0,six,,,,,,,,,,,,61,51,31,25,23,0.3770491803278688,0.07254545077658184,2.9477723516338576,1.0,173,1976,6,0,0.0,3.0,1.0,2.0,0,0,1,1,1.0,2.0
69156,0,six,,,,,,,,,,,,61,15,48,39,5,0.08196721311475409,0.5657414540893348,1.3022435533711252,1.0,342,3900,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
108546,0,six,,,,,,,,,,,,61,12,51,44,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,429,4892,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
158682,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,518,5904,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
100032,0,six,,,,,,,,,,,,61,11,51,44,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,412,4697,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
103188,0,six,,,,,,,,,,,,61,7,54,47,2,0.03278688524590164,2.0,-0.0,1.0,418,4766,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
121878,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,454,5175,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
34452,0,six,,,,,,,,,,,,61,33,38,30,9,0.14754098360655737,0.1439486102576864,1.977025214494788,1.0,242,2762,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
196806,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,577,6579,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
155772,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,514,5859,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
82770,0,six,,,,,,,,,,,,61,9,53,48,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,375,4280,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
91188,0,six,,,,,,,,,,,,61,11,51,45,4,0.06557377049180328,0.5,0.9743147528693494,1.0,393,4482,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
