twin_center,control_center,twin_gap,control_gap,twin_entropy,control_entropy,twin_edges,control_edges
30870,30570,0.0,0.0,0.0,0.0,0,0
31080,30780,0.0,0.0,0.0,0.0,0,0
31122,30822,0.0,0.0,0.0,0.0,0,0
31152,30858,0.0,0.0,0.0,0.0,0,0
31182,30882,0.0,0.0,0.0,0.0,0,0
31248,30948,0.0,0.0,0.0,0.0,0,0
31320,31020,0.0,0.0,0.0,0.0,0,0
31392,31092,0.0,0.0,0.0,0.0,0,0
31512,31212,0.0,0.0,0.0,0.0,0,0
31542,31242,0.0,0.0,0.0,0.0,0,0
31722,31422,0.0,0.0,0.0,0.0,0,0
31728,31428,0.0,0.0,0.0,0.0,0,0
31770,31470,0.0,0.0,0.0,0.0,0,0
31848,31548,0.0,0.0,0.0,0.0,0,0
32028,31734,0.0,0.0,0.0,0.0,0,0
32058,31758,0.0,0.0,0.0,0.0,0,0
32118,31818,0.0,0.0,0.0,0.0,0,0
32142,31842,0.0,0.0,0.0,0.0,0,0
32190,31890,0.0,0.0,0.0,0.0,0,0
32298,31998,0.0,0.0,0.0,0.0,0,0
32322,32022,0.0,0.0,0.0,0.0,0,0
32370,32070,0.0,0.0,0.0,0.0,0,0
32412,32112,0.0,0.0,0.0,0.0,0,0
32442,32148,0.0,0.0,0.0,0.0,0,0
32532,32232,0.0,0.0,0.0,0.0,0,0
32562,32262,0.0,0.0,0.0,0.0,0,0
32610,32310,0.0,0.0,0.0,0.0,0,0
32718,32418,0.0,0.0,0.0,0.0,0,0
32802,32502,0.0,0.0,0.0,0.0,0,0
32832,32538,0.0,0.0,0.0,0.0,0,0
32910,32616,0.0,0.0,0.0,0.0,0,0
32940,32640,0.0,0.0,0.0,0.0,0,0
32970,32670,0.0,0.0,0.0,0.0,0,0
33072,32772,0.0,0.0,0.0,0.0,0,0
33150,32850,0.0,0.0,0.0,0.0,0,0
33180,32880,0.0,0.0,0.0,0.0,0,0
33288,32988,0.0,0.0,0.0,0.0,0,0
33330,33030,0.0,0.0,0.0,0.0,0,0
33348,33048,0.0,0.0,0.0,0.0,0,0
33588,33294,0.0,0.0,0.0,0.0,0,0
33600,33300,0.0,0.0,0.0,0.0,0,0
33618,33318,0.0,0.0,0.0,0.0,0,0
33750,33450,0.0,0.0,0.0,0.0,0,0
33768,33468,0.0,0.0,0.0,0.0,0,0
33810,33510,0.0,0.0,0.0,0.0,0,0
33828,33528,0.0,0.0,0.0,0.0,0,0
34032,33732,0.0,0.0,0.0,0.0,0,0
34128,33834,0.0,0.0,0.0,0.0,0,0
34158,33858,0.0,0.0,0.0,0.0,0,0
34212,33912,0.0,0.0,0.0,0.0,0,0
34260,33960,0.0,0.0,0.0,0.0,0,0
34302,34002,0.0,0.0,0.0,0.0,0,0
34368,34068,0.0,0.0,0.0,0.0,0,0
34470,34170,0.0,0.0,0.0,0.0,0,0
34500,34200,0.0,0.0,0.0,0.0,0,0
34512,34218,0.0,0.0,0.0,0.0,0,0
34590,34290,0.0,0.0,0.0,0.0,0,0
34650,34350,0.0,0.0,0.0,0.0,0,0
34758,34458,0.0,0.0,0.0,0.0,0,0
34842,34542,0.0,0.0,0.0,0.0,0,0
34848,34548,0.0,0.0,0.0,0.0,0,0
34962,34662,0.0,0.0,0.0,0.0,0,0
35052,34752,0.0,0.0,0.0,0.0,0,0
35082,34782,0.0,0.0,0.0,0.0,0,0
35280,34980,0.0,0.0,0.0,0.0,0,0
35448,35148,0.0,0.0,0.0,0.0,0,0
35508,35208,0.0,0.0,0.0,0.0,0,0
35532,35232,0.0,0.0,0.0,0.0,0,0
35592,35292,0.0,0.0,0.0,0.0,0,0
35730,35430,0.0,0.0,0.0,0.0,0,0
35802,35502,0.0,0.0,0.0,0.0,0,0
35838,35538,0.0,0.0,0.0,0.0,0,0
35898,35598,0.0,0.0,0.0,0.0,0,0
36012,35712,0.0,0.0,0.0,0.0,0,0
36108,35808,0.0,0.0,0.0,0.0,0,0
36342,36042,0.0,0.0,0.0,0.0,0,0
36468,36168,0.0,0.0,0.0,0.0,0,0
36528,36228,0.0,0.0,0.0,0.0,0,0
36780,36480,0.0,0.0,0.0,0.0,0,0
36792,36492,0.0,0.0,0.0,0.0,0,0
36900,36600,0.0,0.0,0.0,0.0,0,0
36930,36630,0.0,0.0,0.0,0.0,0,0
37020,36720,0.0,0.0,0.0,0.0,0,0
37200,36906,0.0,0.0,0.0,0.0,0,0
37308,37008,0.0,0.0,0.0,0.0,0,0
37338,37038,0.0,0.0,0.0,0.0,0,0
37362,37062,0.0,0.0,0.0,0.0,0,0
37548,37248,0.0,0.0,0.0,0.0,0,0
37572,37272,0.0,0.0,0.0,0.0,0,0
37590,37290,0.0,0.0,0.0,0.0,0,0
37692,37392,0.0,0.0,0.0,0.0,0,0
37782,37482,0.0,0.0,0.0,0.0,0,0
37812,37512,0.0,0.0,0.0,0.0,0,0
37992,37698,0.0,0.0,0.0,0.0,0,0
38238,37938,0.0,0.0,0.0,0.0,0,0
38328,38028,0.0,0.0,0.0,0.0,0,0
38448,38148,0.0,0.0,0.0,0.0,0,0
38460,38160,0.0,0.0,0.0,0.0,0,0
38568,38268,0.0,0.0,0.0,0.0,0,0
38610,38310,0.0,0.0,0.0,0.0,0,0
38652,38352,0.0,0.0,0.0,0.0,0,0
38670,38370,0.0,0.0,0.0,0.0,0,0
38712,38412,0.0,0.0,0.0,0.0,0,0
38748,38454,0.0,0.0,0.0,0.0,0,0
38922,38622,0.0,0.0,0.0,0.0,0,0
39042,38742,0.0,0.0,0.0,0.0,0,0
39162,38862,0.0,0.0,0.0,0.0,0,0
39228,38928,0.0,0.0,0.0,0.0,0,0
39240,38940,0.0,0.0,0.0,0.0,0,0
39342,39048,0.0,0.0,0.0,0.0,0,0
39372,39072,0.0,0.0,0.0,0.0,0,0
39510,39210,0.0,0.0,0.0,0.0,0,0
39828,39528,0.0,0.0,0.0,0.0,0,0
39840,39540,0.0,0.0,0.0,0.0,0,0
40038,39738,0.0,0.0,0.0,0.0,0,0
40128,39834,0.0,0.0,0.0,0.0,0,0
40152,39852,0.0,0.0,0.0,0.0,0,0
40428,40134,0.0,0.0,0.0,0.0,0,0
40530,40230,0.0,0.0,0.0,0.0,0,0
40638,40338,0.0,0.0,0.0,0.0,0,0
40698,40398,0.0,0.0,0.0,0.0,0,0
40848,40548,0.0,0.0,0.0,0.0,0,0
41142,40842,0.0,0.0,0.0,0.0,0,0
41178,40878,0.0,0.0,0.0,0.0,0,0
41202,40902,0.0,0.0,0.0,0.0,0,0
41232,40932,0.0,0.0,0.0,0.0,0,0
41388,41088,0.0,0.0,0.0,0.0,0,0
41412,41112,0.0,0.0,0.0,0.0,0,0
41520,41220,0.0,0.0,0.0,0.0,0,0
41610,41310,0.0,0.0,0.0,0.0,0,0
41760,41460,0.0,0.0,0.0,0.0,0,0
41850,41550,0.0,0.0,0.0,0.0,0,0
41958,41658,0.0,0.0,0.0,0.0,0,0
41982,41682,0.0,0.0,0.0,0.0,0,0
42018,41718,0.0,0.0,0.0,0.0,0,0
42072,41772,0.0,0.0,0.0,0.0,0,0
42180,41880,0.0,0.0,0.0,0.0,0,0
42222,41922,0.0,0.0,0.0,0.0,0,0
42282,41988,0.0,0.0,0.0,0.0,0,0
42408,42108,0.0,0.0,0.0,0.0,0,0
42462,42162,0.0,0.0,0.0,0.0,0,0
42570,42270,0.0,0.0,0.0,0.0,0,0
42642,42342,0.0,0.0,0.0,0.0,0,0
42702,42402,0.0,0.0,0.0,0.0,0,0
42840,42540,0.0,0.0,0.0,0.0,0,0
42900,42600,0.0,0.0,0.0,0.0,0,0
43050,42750,0.0,0.0,0.0,0.0,0,0
43320,43020,0.0,0.0,0.0,0.0,0,0
43398,43098,0.0,0.0,0.0,0.0,0,0
43542,43242,0.0,0.0,0.0,0.0,0,0
43578,43278,0.0,0.0,0.0,0.0,0,0
43608,43308,0.0,0.0,0.0,0.0,0,0
43650,43350,0.0,0.0,0.0,0.0,0,0
43782,43482,0.0,0.0,0.0,0.0,0,0
43788,43488,0.0,0.0,0.0,0.0,0,0
43890,43590,0.0,0.0,0.0,0.0,0,0
43962,43662,0.0,0.0,0.0,0.0,0,0
44028,43728,0.0,0.0,0.0,0.0,0,0
44088,43794,0.0,0.0,0.0,0.0,0,0
44130,43830,0.0,0.0,0.0,0.0,0,0
44202,43902,0.0,0.0,0.0,0.0,0,0
44268,43968,0.0,0.0,0.0,0.0,0,0
44280,43980,0.0,0.0,0.0,0.0,0,0
44382,44082,0.0,0.0,0.0,0.0,0,0
44532,44232,0.0,0.0,0.0,0.0,0,0
44622,44322,0.0,0.0,0.0,0.0,0,0
44700,44400,0.0,0.0,0.0,0.0,0,0
44772,44472,0.0,0.0,0.0,0.0,0,0
45120,44820,0.0,0.0,0.0,0.0,0,0
45138,44838,0.0,0.0,0.0,0.0,0,0
45180,44880,0.0,0.0,0.0,0.0,0,0
45318,45018,0.0,0.0,0.0,0.0,0,0
45342,45042,0.0,0.0,0.0,0.0,0,0
45588,45288,0.0,0.0,0.0,0.0,0,0
45822,45522,0.0,0.0,0.0,0.0,0,0
46050,45750,0.0,0.0,0.0,0.0,0,0
46092,45792,0.0,0.0,0.0,0.0,0,0
46182,45882,0.0,0.0,0.0,0.0,0,0
46272,45972,0.0,0.0,0.0,0.0,0,0
46308,46008,0.0,0.0,0.0,0.0,0,0
46350,46056,0.0,0.0,0.0,0.0,0,0
46440,46140,0.0,0.0,0.0,0.0,0,0
46590,46290,0.0,0.0,0.0,0.0,0,0
46680,46380,0.0,0.0,0.0,0.0,0,0
46770,46470,0.0,0.0,0.0,0.0,0,0
46818,46518,0.0,0.0,0.0,0.0,0,0
46830,46530,0.0,0.0,0.0,0.0,0,0
47058,46758,0.0,0.0,0.0,0.0,0,0
47148,46848,0.0,0.0,0.0,0.0,0,0
47352,47052,0.0,0.0,0.0,0.0,0,0
47388,47088,0.0,0.0,0.0,0.0,0,0
47418,47118,0.0,0.0,0.0,0.0,0,0
47658,47358,0.0,0.0,0.0,0.0,0,0
47700,47400,0.0,0.0,0.0,0.0,0,0
47712,47412,0.0,0.0,0.0,0.0,0,0
47742,47442,0.0,0.0,0.0,0.0,0,0
47778,47478,0.0,0.0,0.0,0.0,0,0
47808,47508,0.0,0.0,0.0,0.0,0,0
48120,47820,0.0,0.0,0.0,0.0,0,0
48312,48012,0.0,0.0,0.0,0.0,0,0
48408,48108,0.0,0.0,0.0,0.0,0,0
48480,48180,0.0,0.0,0.0,0.0,0,0
48540,48240,0.0,0.0,0.0,0.0,0,0
48648,48348,0.0,0.0,0.0,0.0,0,0
48678,48378,0.0,0.0,0.0,0.0,0,0
48732,48432,0.0,0.0,0.0,0.0,0,0
48780,48486,0.0,0.0,0.0,0.0,0,0
48822,48522,0.0,0.0,0.0,0.0,0,0
48858,48558,0.0,0.0,0.0,0.0,0,0
48870,48570,0.0,0.0,0.0,0.0,0,0
48990,48690,0.0,0.0,0.0,0.0,0,0
49032,48738,0.0,0.0,0.0,0.0,0,0
49122,48828,0.0,0.0,0.0,0.0,0,0
49170,48876,0.0,0.0,0.0,0.0,0,0
49200,48900,0.0,0.0,0.0,0.0,0,0
49278,48978,0.0,0.0,0.0,0.0,0,0
49332,49038,0.0,0.0,0.0,0.0,0,0
49368,49068,0.0,0.0,0.0,0.0,0,0
49392,49092,0.0,0.0,0.0,0.0,0,0
49410,49110,0.0,0.0,0.0,0.0,0,0
49530,49230,0.0,0.0,0.0,0.0,0,0
49548,49248,0.0,0.0,0.0,0.0,0,0
49668,49374,0.0,0.0,0.0,0.0,0,0
49740,49440,0.0,0.0,0.0,0.0,0,0
49788,49488,0.0,0.0,0.0,0.0,0,0
49920,49620,0.0,0.0,0.0,0.0,0,0
49938,49638,0.0,0.0,0.0,0.0,0,0
49992,49692,0.0,0.0,0.0,0.0,0,0
50022,49722,0.0,0.0,0.0,0.0,0,0
50052,49752,0.0,0.0,0.0,0.0,0,0
50130,49830,0.0,0.0,0.0,0.0,0,0
50262,49962,0.0,0.0,0.0,0.0,0,0
50460,50160,0.0,0.0,0.0,0.0,0,0
50550,50250,0.0,0.0,0.0,0.0,0,0
50592,50292,0.0,0.0,0.0,0.0,0,0
50892,50598,0.0,0.0,0.0,0.0,0,0
50970,50670,0.0,0.0,0.0,0.0,0,0
51060,50760,0.0,0.0,0.0,0.0,0,0
51132,50832,0.0,0.0,0.0,0.0,0,0
51198,50898,0.0,0.0,0.0,0.0,0,0
51240,50940,0.0,0.0,0.0,0.0,0,0
51342,51042,0.0,0.0,0.0,0.0,0,0
51348,51048,0.0,0.0,0.0,0.0,0,0
51420,51120,0.0,0.0,0.0,0.0,0,0
51438,51138,0.0,0.0,0.0,0.0,0,0
51480,51180,0.0,0.0,0.0,0.0,0,0
51720,51426,0.0,0.0,0.0,0.0,0,0
51768,51468,0.0,0.0,0.0,0.0,0,0
51828,51528,0.0,0.0,0.0,0.0,0,0
51870,51570,0.0,0.0,0.0,0.0,0,0
51972,51672,0.0,0.0,0.0,0.0,0,0
52068,51774,0.0,0.0,0.0,0.0,0,0
52182,51882,0.0,0.0,0.0,0.0,0,0
52290,51990,0.0,0.0,0.0,0.0,0,0
52362,52062,0.0,0.0,0.0,0.0,0,0
52542,52242,0.0,0.0,0.0,0.0,0,0
52710,52410,0.0,0.0,0.0,0.0,0,0
52860,52560,0.0,0.0,0.0,0.0,0,0
52902,52602,0.0,0.0,0.0,0.0,0,0
53088,52788,0.0,0.0,0.0,0.0,0,0
53148,52848,0.0,0.0,0.0,0.0,0,0
53172,52872,0.0,0.0,0.0,0.0,0,0
53232,52932,0.0,0.0,0.0,0.0,0,0
53268,52968,0.0,0.0,0.0,0.0,0,0
53280,52980,0.0,0.0,0.0,0.0,0,0
53550,53250,0.0,0.0,0.0,0.0,0,0
53592,53292,0.0,0.0,0.0,0.0,0,0
53610,53310,0.0,0.0,0.0,0.0,0,0
53718,53418,0.0,0.0,0.0,0.0,0,0
53898,53598,0.0,0.0,0.0,0.0,0,0
54012,53712,0.0,0.0,0.0,0.0,0,0
54402,54102,0.0,0.0,0.0,0.0,0,0
54420,54120,0.0,0.0,0.0,0.0,0,0
54498,54198,0.0,0.0,0.0,0.0,0,0
54540,54240,0.0,0.0,0.0,0.0,0,0
54582,54282,0.0,0.0,0.0,0.0,0,0
54630,54330,0.0,0.0,0.0,0.0,0,0
54918,54618,0.0,0.0,0.0,0.0,0,0
55050,54750,0.0,0.0,0.0,0.0,0,0
55218,54924,0.0,0.0,0.0,0.0,0,0
55332,55032,0.0,0.0,0.0,0.0,0,0
55338,55038,0.0,0.0,0.0,0.0,0,0
55440,55140,0.0,0.0,0.0,0.0,0,0
55620,55320,0.0,0.0,0.0,0.0,0,0
55632,55344,0.0,0.0,0.0,0.0,0,0
55662,55362,0.0,0.0,0.0,0.0,0,0
55818,55518,0.0,0.0,0.0,0.0,0,0
55902,55602,0.0,0.0,0.0,0.0,0,0
55932,55638,0.0,0.0,0.0,0.0,0,0
56040,55740,0.0,0.0,0.0,0.0,0,0
56100,55800,0.0,0.0,0.0,0.0,0,0
56208,55908,0.0,0.0,0.0,0.0,0,0
56238,55938,0.0,0.0,0.0,0.0,0,0
56268,55968,0.0,0.0,0.0,0.0,0,0
56478,56178,0.0,0.0,0.0,0.0,0,0
56502,56202,0.0,0.0,0.0,0.0,0,0
56532,56232,0.0,0.0,0.0,0.0,0,0
56598,56298,0.0,0.0,0.0,0.0,0,0
56712,56412,0.0,0.0,0.0,0.0,0,0
56808,56508,0.0,0.0,0.0,0.0,0,0
56892,56592,0.0,0.0,0.0,0.0,0,0
56910,56610,0.0,0.0,0.0,0.0,0,0
56922,56622,0.0,0.0,0.0,0.0,0,0
57192,56898,0.0,0.0,0.0,0.0,0,0
57222,56928,0.0,0.0,0.0,0.0,0,0
57270,56970,0.0,0.0,0.0,0.0,0,0
57330,57030,0.0,0.0,0.0,0.0,0,0
57348,57048,0.0,0.0,0.0,0.0,0,0
57528,57228,0.0,0.0,0.0,0.0,0,0
57558,57258,0.0,0.0,0.0,0.0,0,0
57792,57492,0.0,0.0,0.0,0.0,0,0
57900,57600,0.0,0.0,0.0,0.0,0,0
58110,57810,0.0,0.0,0.0,0.0,0,0
58152,57852,0.0,0.0,0.0,0.0,0,0
58170,57870,0.0,0.0,0.0,0.0,0,0
58230,57930,0.0,0.0,0.0,0.0,0,0
58368,58068,0.0,0.0,0.0,0.0,0,0
58392,58092,0.0,0.0,0.0,0.0,0,0
58440,58140,0.0,0.0,0.0,0.0,0,0
58452,58158,0.0,0.0,0.0,0.0,0,0
58602,58302,0.0,0.0,0.0,0.0,0,0
58788,58488,0.0,0.0,0.0,0.0,0,0
58908,58608,0.0,0.0,0.0,0.0,0,0
59010,58710,0.0,0.0,0.0,0.0,0,0
59022,58722,0.0,0.0,0.0,0.0,0,0
59052,58752,0.0,0.0,0.0,0.0,0,0
59208,58914,0.0,0.0,0.0,0.0,0,0
59220,58920,0.0,0.0,0.0,0.0,0,0
59358,59058,0.0,0.0,0.0,0.0,0,0
59418,59118,0.0,0.0,0.0,0.0,0,0
59442,59142,0.0,0.0,0.0,0.0,0,0
59472,59172,0.0,0.0,0.0,0.0,0,0
59628,59328,0.0,0.0,0.0,0.0,0,0
59670,59370,0.0,0.0,0.0,0.0,0,0
60090,59790,0.0,0.0,0.0,0.0,0,0
60102,59802,0.0,0.0,0.0,0.0,0,0
60168,59868,0.0,0.0,0.0,0.0,0,0
60258,59958,0.0,0.0,0.0,0.0,0,0
60648,60348,0.0,0.0,0.0,0.0,0,0
60660,60360,0.0,0.0,0.0,0.0,0,0
60762,60462,0.0,0.0,0.0,0.0,0,0
60888,60588,0.0,0.0,0.0,0.0,0,0
60900,60600,0.0,0.0,0.0,0.0,0,0
60918,60618,0.0,0.0,0.0,0.0,0,0
61152,60852,0.0,0.0,0.0,0.0,0,0
61332,61032,0.0,0.0,0.0,0.0,0,0
61380,61080,0.0,0.0,0.0,0.0,0,0
61470,61170,0.0,0.0,0.0,0.0,0,0
61560,61260,0.0,0.0,0.0,0.0,0,0
61980,61680,0.0,0.0,0.0,0.0,0,0
62130,61830,0.0,0.0,0.0,0.0,0,0
62142,61842,0.0,0.0,0.0,0.0,0,0
62190,61890,0.0,0.0,0.0,0.0,0,0
62298,61998,0.0,0.0,0.0,0.0,0,0
62928,62628,0.0,0.0,0.0,0.0,0,0
62970,62670,0.0,0.0,0.0,0.0,0,0
62982,62682,0.0,0.0,0.0,0.0,0,0
62988,62688,0.0,0.0,0.0,0.0,0,0
63030,62730,0.0,0.0,0.0,0.0,0,0
63198,62898,0.0,0.0,0.0,0.0,0,0
63312,63012,0.0,0.0,0.0,0.0,0,0
63390,63090,0.0,0.0,0.0,0.0,0,0
63420,63120,0.0,0.0,0.0,0.0,0,0
63588,63288,0.0,0.0,0.0,0.0,0,0
63600,63300,0.0,0.0,0.0,0.0,0,0
63648,63348,0.0,0.0,0.0,0.0,0,0
63690,63396,0.0,0.0,0.0,0.0,0,0
63840,63540,0.0,0.0,0.0,0.0,0,0
64152,63852,0.0,0.0,0.0,0.0,0,0
64188,63888,0.0,0.0,0.0,0.0,0,0
64302,64002,0.0,0.0,0.0,0.0,0,0
64452,64158,0.0,0.0,0.0,0.0,0,0
64578,64278,0.0,0.0,0.0,0.0,0,0
64662,64362,0.0,0.0,0.0,0.0,0,0
64782,64482,0.0,0.0,0.0,0.0,0,0
64878,64584,0.0,0.0,0.0,0.0,0,0
64920,64620,0.0,0.0,0.0,0.0,0,0
65028,64728,0.0,0.0,0.0,0.0,0,0
65100,64800,0.0,0.0,0.0,0.0,0,0
65172,64872,0.0,0.0,0.0,0.0,0,0
65268,64968,0.0,0.0,0.0,0.0,0,0
65448,65148,0.0,0.0,0.0,0.0,0,0
65520,65220,0.0,0.0,0.0,0.0,0,0
65538,65238,0.0,0.0,0.0,0.0,0,0
65580,65280,0.0,0.0,0.0,0.0,0,0
65700,65400,0.0,0.0,0.0,0.0,0,0
65718,65418,0.0,0.0,0.0,0.0,0,0
65730,65430,0.0,0.0,0.0,0.0,0,0
65838,65544,0.0,0.0,0.0,0.0,0,0
65928,65628,0.0,0.0,0.0,0.0,0,0
65982,65682,0.0,0.0,0.0,0.0,0,0
66108,65808,0.0,0.0,0.0,0.0,0,0
66360,66060,0.0,0.0,0.0,0.0,0,0
66570,66270,0.0,0.0,0.0,0.0,0,0
66750,66450,0.0,0.0,0.0,0.0,0,0
66852,66552,0.0,0.0,0.0,0.0,0,0
66948,66648,0.0,0.0,0.0,0.0,0,0
67140,66840,0.0,0.0,0.0,0.0,0,0
67188,66888,0.0,0.0,0.0,0.0,0,0
67212,66912,0.0,0.0,0.0,0.0,0,0
67218,66918,0.0,0.0,0.0,0.0,0,0
67272,66972,0.0,0.0,0.0,0.0,0,0
67410,67110,0.0,0.0,0.0,0.0,0,0
67428,67128,0.0,0.0,0.0,0.0,0,0
67578,67278,0.0,0.0,0.0,0.0,0,0
67758,67458,0.0,0.0,0.0,0.0,0,0
67932,67632,0.0,0.0,0.0,0.0,0,0
68112,67812,0.0,0.0,0.0,0.0,0,0
68208,67908,0.0,0.0,0.0,0.0,0,0
68280,67980,0.0,0.0,0.0,0.0,0,0
68448,68148,0.0,0.0,0.0,0.0,0,0
68490,68190,0.0,0.0,0.0,0.0,0,0
68712,68412,0.0,0.0,0.0,0.0,0,0
68820,68520,0.0,0.0,0.0,0.0,0,0
68880,68580,0.0,0.0,0.0,0.0,0,0
68898,68598,0.0,0.0,0.0,0.0,0,0
69030,68730,0.0,0.0,0.0,0.0,0,0
69150,68850,0.0,0.0,0.0,0.0,0,0
69192,68892,0.0,0.0,0.0,0.0,0,0
69258,68958,0.0,0.0,0.0,0.0,0,0
69402,69102,0.0,0.0,0.0,0.0,0,0
69492,69198,0.0,0.0,0.0,0.0,0,0
69498,69198,0.0,0.0,0.0,0.0,0,0
69738,69438,0.0,0.0,0.0,0.0,0,0
69762,69462,0.0,0.0,0.0,0.0,0,0
69828,69528,0.0,0.0,0.0,0.0,0,0
69858,69558,0.0,0.0,0.0,0.0,0,0
69930,69630,0.0,0.0,0.0,0.0,0,0
70002,69702,0.0,0.0,0.0,0.0,0,0
70122,69822,0.0,0.0,0.0,0.0,0,0
70140,69840,0.0,0.0,0.0,0.0,0,0
70182,69882,0.0,0.0,0.0,0.0,0,0
70200,69900,0.0,0.0,0.0,0.0,0,0
70380,70080,0.0,0.0,0.0,0.0,0,0
70458,70158,0.0,0.0,0.0,0.0,0,0
70488,70188,0.0,0.0,0.0,0.0,0,0
70572,70272,0.0,0.0,0.0,0.0,0,0
70620,70320,0.0,0.0,0.0,0.0,0,0
70842,70542,0.0,0.0,0.0,0.0,0,0
70878,70578,0.0,0.0,0.0,0.0,0,0
70920,70626,0.0,0.0,0.0,0.0,0,0
70950,70650,0.0,0.0,0.0,0.0,0,0
70980,70680,0.0,0.0,0.0,0.0,0,0
70998,70698,0.0,0.0,0.0,0.0,0,0
71262,70962,0.0,0.0,0.0,0.0,0,0
71328,71028,0.0,0.0,0.0,0.0,0,0
71340,71040,0.0,0.0,0.0,0.0,0,0
71388,71088,0.0,0.0,0.0,0.0,0,0
71412,71112,0.0,0.0,0.0,0.0,0,0
71472,71172,0.0,0.0,0.0,0.0,0,0
71550,71250,0.0,0.0,0.0,0.0,0,0
71712,71418,0.0,0.0,0.0,0.0,0,0
71808,71508,0.0,0.0,0.0,0.0,0,0
71880,71580,0.0,0.0,0.0,0.0,0,0
72090,71790,0.0,0.0,0.0,0.0,0,0
72102,71802,0.0,0.0,0.0,0.0,0,0
72168,71868,0.0,0.0,0.0,0.0,0,0
72222,71922,0.0,0.0,0.0,0.0,0,0
72228,71928,0.0,0.0,0.0,0.0,0,0
72252,71952,0.0,0.0,0.0,0.0,0,0
72270,71970,0.0,0.0,0.0,0.0,0,0
72468,72174,0.0,0.0,0.0,0.0,0,0
72648,72348,0.0,0.0,0.0,0.0,0,0
72672,72372,0.0,0.0,0.0,0.0,0,0
72870,72570,0.0,0.0,0.0,0.0,0,0
73038,72738,0.0,0.0,0.0,0.0,0,0
73062,72762,0.0,0.0,0.0,0.0,0,0
73362,73068,0.0,0.0,0.0,0.0,0,0
73608,73308,0.0,0.0,0.0,0.0,0,0
73680,73380,0.0,0.0,0.0,0.0,0,0
73848,73548,0.0,0.0,0.0,0.0,0,0
74100,73800,0.0,0.0,0.0,0.0,0,0
74160,73860,0.0,0.0,0.0,0.0,0,0
74202,73902,0.0,0.0,0.0,0.0,0,0
74382,74082,0.0,0.0,0.0,0.0,0,0
74412,74112,0.0,0.0,0.0,0.0,0,0
74508,74208,0.0,0.0,0.0,0.0,0,0
74610,74310,0.0,0.0,0.0,0.0,0,0
74718,74418,0.0,0.0,0.0,0.0,0,0
74730,74430,0.0,0.0,0.0,0.0,0,0
74760,74460,0.0,0.0,0.0,0.0,0,0
75012,74712,0.0,0.0,0.0,0.0,0,0
75168,74868,0.0,0.0,0.0,0.0,0,0
75210,74910,0.0,0.0,0.0,0.0,0,0
75390,75090,0.0,0.0,0.0,0.0,0,0
75402,75102,0.0,0.0,0.0,0.0,0,0
75540,75240,0.0,0.0,0.0,0.0,0,0
75618,75318,0.0,0.0,0.0,0.0,0,0
75708,75408,0.0,0.0,0.0,0.0,0,0
75990,75690,0.0,0.0,0.0,0.0,0,0
76002,75702,0.0,0.0,0.0,0.0,0,0
76080,75780,0.0,0.0,0.0,0.0,0,0
76158,75858,0.0,0.0,0.0,0.0,0,0
76260,75960,0.0,0.0,0.0,0.0,0,0
76368,76068,0.0,0.0,0.0,0.0,0,0
76422,76122,0.0,0.0,0.0,0.0,0,0
76542,76242,0.0,0.0,0.0,0.0,0,0
76650,76350,0.0,0.0,0.0,0.0,0,0
76830,76530,0.0,0.0,0.0,0.0,0,0
76872,76572,0.0,0.0,0.0,0.0,0,0
76962,76662,0.0,0.0,0.0,0.0,0,0
77238,76938,0.0,0.0,0.0,0.0,0,0
77262,76968,0.0,0.0,0.0,0.0,0,0
77268,76968,0.0,0.0,0.0,0.0,0,0
77418,77118,0.0,0.0,0.0,0.0,0,0
77478,77178,0.0,0.0,0.0,0.0,0,0
77490,77190,0.0,0.0,0.0,0.0,0,0
77550,77250,0.0,0.0,0.0,0.0,0,0
77688,77388,0.0,0.0,0.0,0.0,0,0
77712,77412,0.0,0.0,0.0,0.0,0,0
78138,77838,0.0,0.0,0.0,0.0,0,0
78192,77892,0.0,0.0,0.0,0.0,0,0
78438,78144,0.0,0.0,0.0,0.0,0,0
78510,78210,0.0,0.0,0.0,0.0,0,0
78540,78240,0.0,0.0,0.0,0.0,0,0
78570,78270,0.0,0.0,0.0,0.0,0,0
78780,78480,0.0,0.0,0.0,0.0,0,0
78888,78588,0.0,0.0,0.0,0.0,0,0
78978,78678,0.0,0.0,0.0,0.0,0,0
79152,78852,0.0,0.0,0.0,0.0,0,0
79230,78930,0.0,0.0,0.0,0.0,0,0
79398,79098,0.0,0.0,0.0,0.0,0,0
79560,79260,0.0,0.0,0.0,0.0,0,0
79632,79332,0.0,0.0,0.0,0.0,0,0
79692,79392,0.0,0.0,0.0,0.0,0,0
79698,79404,0.0,0.0,0.0,0.0,0,0
79812,79512,0.0,0.0,0.0,0.0,0,0
79842,79542,0.0,0.0,0.0,0.0,0,0
79902,79602,0.0,0.0,0.0,0.0,0,0
79998,79704,0.0,0.0,0.0,0.0,0,0
80148,79848,0.0,0.0,0.0,0.0,0,0
80208,79908,0.0,0.0,0.0,0.0,0,0
80232,79932,0.0,0.0,0.0,0.0,0,0
80448,80154,0.0,0.0,0.0,0.0,0,0
80472,80172,0.0,0.0,0.0,0.0,0,0
80490,80190,0.0,0.0,0.0,0.0,0,0
