p,method_rank_M18,killed_Q0,hazard,rank_M22,survive_Q1
31657,2961,0,0.1,8768,1
32371,3026,0,0.1,8769,0
32911,3076,0,0.1,8770,1
33151,3100,0,0.1,8771,1
33751,3157,0,0.1,8772,0
34429,3219,0,0.1,8773,1
34819,3256,0,0.1,8774,1
35437,3309,0,0.1,8775,1
36343,3387,0,0.1,8776,0
36541,3402,0,0.1,8777,1
36559,3404,0,0.1,8778,1
36739,3422,0,0.1,8779,1
36919,3441,0,0.1,8780,1
36973,3446,0,0.1,8781,1
37087,3457,0,0.1,8782,0
37309,3474,0,0.1,8783,1
37363,3481,0,0.1,8784,1
38329,3563,0,0.1,8785,1
39019,3620,0,0.1,8786,1
39079,3625,0,0.1,8787,1
40087,3714,0,0.1,8788,1
40351,3735,0,0.1,8789,0
40507,3749,0,0.1,8790,1
41149,3805,0,0.1,8791,1
41161,3806,0,0.1,8792,1
41203,3812,0,0.1,8793,1
41221,3814,0,0.1,8794,1
41341,3823,0,0.1,8795,1
41443,3831,0,0.1,8796,1
41851,3870,0,0.1,8797,1
41959,3883,0,0.1,8798,0
42697,3953,0,0.1,8799,1
42943,3976,0,0.1,8800,1
43189,3997,0,0.1,8801,1
43609,4030,0,0.1,8802,1
43867,4051,0,0.1,8803,0
44119,4075,0,0.1,8804,1
44563,4115,0,0.1,8805,1
44917,4146,0,0.1,8806,1
45007,4155,0,0.1,8807,0
45433,4188,0,0.1,8808,1
45553,4197,0,0.1,8809,1
45757,4214,0,0.1,8810,1
45853,4224,0,0.1,8811,1
46099,4243,0,0.1,8812,1
46219,4253,0,0.1,8813,1
46351,4266,0,0.1,8814,1
46477,4276,0,0.1,8815,1
47269,4339,0,0.1,8816,1
47569,4367,0,0.1,8817,1
47599,4370,0,0.1,8818,0
47659,4376,0,0.1,8819,1
47701,4379,0,0.1,8820,1
47779,4387,0,0.1,8821,1
47857,4395,0,0.1,8822,1
48271,4428,0,0.1,8823,1
48409,4440,0,0.1,8824,1
48781,4473,0,0.1,8825,1
48817,4477,0,0.1,8826,1
48991,4492,0,0.1,8827,0
49711,4557,0,0.1,8828,1
49741,4560,0,0.1,8829,1
49783,4563,0,0.1,8830,1
49939,4578,0,0.1,8831,1
50023,4585,0,0.1,8832,1
50047,4587,0,0.1,8833,0
50119,4596,0,0.1,8834,1
50587,4638,0,0.1,8835,1
50893,4663,0,0.1,8836,1
51169,4686,0,0.1,8837,1
51427,4711,0,0.1,8838,1
51511,4722,0,0.1,8839,1
51577,4728,0,0.1,8840,1
51691,4741,0,0.1,8841,1
52183,4786,0,0.1,8842,1
52237,4790,0,0.1,8843,1
52627,4823,0,0.1,8844,1
52879,4845,0,0.1,8845,1
53173,4876,0,0.1,8846,1
53239,4882,0,0.1,8847,1
53611,4913,0,0.1,8848,1
53653,4919,0,0.1,8849,1
53887,4939,0,0.1,8850,1
53917,4943,0,0.1,8851,1
54139,4962,0,0.1,8852,1
54277,4971,0,0.1,8853,1
54727,5019,0,0.1,8854,1
54829,5026,0,0.1,8855,1
54877,5030,0,0.1,8856,1
55249,5064,0,0.1,8857,1
55681,5101,0,0.1,8858,1
55849,5120,0,0.1,8859,1
56053,5138,0,0.1,8860,1
56209,5153,0,0.1,8861,1
56263,5157,0,0.1,8862,1
56809,5210,0,0.1,8863,1
56983,5229,0,0.1,8864,1
57559,5282,0,0.1,8865,1
57571,5283,0,0.1,8866,1
57667,5291,0,0.1,8867,1
57727,5298,0,0.1,8868,1
57793,5306,0,0.1,8869,1
57901,5316,0,0.1,8870,1
58189,5342,0,0.1,8871,1
58441,5368,0,0.1,8872,1
58567,5377,0,0.1,8873,1
58771,5396,0,0.1,8874,1
58789,5398,0,0.1,8875,1
59239,5441,0,0.1,8876,1
60103,5518,0,0.1,8877,1
60271,5533,0,0.1,8878,1
60289,5534,0,0.1,8879,1
60631,5561,0,0.1,8880,0
60679,5567,0,0.1,8881,1
60733,5572,0,0.1,8882,1
61141,5607,0,0.1,8883,1
61261,5615,0,0.1,8884,1
61297,5618,0,0.1,8885,1
61687,5658,0,0.1,8886,1
61723,5661,0,0.1,8887,1
61933,5675,0,0.1,8888,1
61981,5680,0,0.1,8889,1
62017,5685,0,0.1,8890,1
62581,5732,0,0.1,8891,1
62791,5751,0,0.1,8892,0
63199,5785,0,0.1,8893,1
63421,5807,0,0.1,8894,1
63589,5823,0,0.1,8895,1
63607,5826,0,0.1,8896,0
63949,5861,0,0.1,8897,1
64063,5869,0,0.1,8898,1
64513,5904,0,0.1,8899,1
64663,5917,0,0.1,8900,1
65029,5947,0,0.1,8901,1
65119,5956,0,0.1,8902,1
65173,5963,0,0.1,8903,1
65287,5972,0,0.1,8904,1
65293,5973,0,0.1,8905,1
65371,5979,0,0.1,8906,1
65419,5984,0,0.1,8907,1
65437,5986,0,0.1,8908,1
65449,5988,0,0.1,8909,1
65521,5992,0,0.1,8910,1
65629,6005,0,0.1,8911,1
65647,6007,0,0.1,8912,1
65707,6014,0,0.1,8913,1
65731,6019,0,0.1,8914,1
65839,6027,0,0.1,8915,1
66457,6076,0,0.1,8916,1
66643,6094,0,0.1,8917,1
66721,6100,0,0.1,8918,1
67021,6127,0,0.1,8919,1
67213,6147,0,0.1,8920,1
67339,6157,0,0.1,8921,0
67477,6171,0,0.1,8922,1
67789,6203,0,0.1,8923,1
68041,6226,0,0.1,8924,1
68053,6227,0,0.1,8925,1
69163,6319,0,0.1,8926,1
69427,6341,0,0.1,8927,1
69661,6358,0,0.1,8928,1
69847,6374,0,0.1,8929,1
69859,6376,0,0.1,8930,0
70039,6390,0,0.1,8931,1
70321,6420,0,0.1,8932,1
70501,6436,0,0.1,8933,1
70663,6451,0,0.1,8934,1
70921,6473,0,0.1,8935,1
70969,6478,0,0.1,8936,1
70999,6483,0,0.1,8937,1
71233,6501,0,0.1,8938,1
71257,6504,0,0.1,8939,1
71317,6509,0,0.1,8940,1
71503,6533,0,0.1,8941,1
71719,6551,0,0.1,8942,1
72031,6580,0,0.1,8943,0
72229,6600,0,0.1,8944,1
72307,6607,0,0.1,8945,1
72379,6613,0,0.1,8946,1
72661,6635,0,0.1,8947,1
72727,6643,0,0.1,8948,1
72889,6655,0,0.1,8949,1
72937,6662,0,0.1,8950,1
73351,6694,0,0.1,8951,1
73387,6699,0,0.1,8952,1
73417,6700,0,0.1,8953,1
73609,6719,0,0.1,8954,1
73951,6748,0,0.1,8955,1
74017,6752,0,0.1,8956,1
74071,6757,0,0.1,8957,1
74149,6764,0,0.1,8958,1
74311,6781,0,0.1,8959,0
74623,6811,0,0.1,8960,1
74653,6812,0,0.1,8961,1
74827,6828,0,0.1,8962,1
74887,6835,0,0.1,8963,0
75211,6861,0,0.1,8964,1
75289,6869,0,0.1,8965,1
75577,6896,0,0.1,8966,1
75619,6900,0,0.1,8967,1
75781,6916,0,0.1,8968,1
76147,6946,0,0.1,8969,1
76159,6948,0,0.1,8970,1
76249,6954,0,0.1,8971,1
76303,6960,0,0.1,8972,0
76651,6989,0,0.1,8973,0
76837,7005,0,0.1,8974,1
77239,7037,0,0.1,8975,1
77509,7064,0,0.1,8976,1
77647,7081,0,0.1,8977,1
77719,7089,0,0.1,8978,1
77773,7095,0,0.1,8979,1
77977,7110,0,0.1,8980,1
78121,7121,0,0.1,8981,1
78163,7125,0,0.1,8982,0
78643,7166,0,0.1,8983,1
78697,7170,0,0.1,8984,1
78853,7184,0,0.1,8985,1
79087,7201,0,0.1,8986,0
79393,7230,0,0.1,8987,1
79579,7245,0,0.1,8988,1
79693,7258,0,0.1,8989,1
79999,7287,0,0.1,8990,0
80233,7307,0,0.1,8991,1
80251,7309,0,0.1,8992,0
80317,7315,0,0.1,8993,1
80629,7340,0,0.1,8994,1
80737,7351,0,0.1,8995,1
81199,7398,0,0.1,8996,0
81331,7408,0,0.1,8997,1
81421,7417,0,0.1,8998,1
81619,7432,0,0.1,8999,1
81817,7451,0,0.1,9000,1
82129,7479,0,0.1,9001,1
82141,7481,0,0.1,9002,1
82219,7490,0,0.1,9003,1
82267,7496,0,0.1,9004,1
82279,7497,0,0.1,9005,0
82657,7531,0,0.1,9006,1
82759,7538,0,0.1,9007,1
82813,7545,0,0.1,9008,1
82981,7555,0,0.1,9009,1
83059,7561,0,0.1,9010,1
83137,7569,0,0.1,9011,1
83761,7622,0,0.1,9012,1
83773,7623,0,0.1,9013,1
83983,7639,0,0.1,9014,0
84061,7646,0,0.1,9015,1
84211,7659,0,0.1,9016,1
84229,7662,0,0.1,9017,1
84313,7668,0,0.1,9018,1
84787,7711,0,0.1,9019,1
84859,7717,0,0.1,9020,1
85027,7730,0,0.1,9021,1
85147,7742,0,0.1,9022,1
85201,7746,0,0.1,9023,1
85303,7755,0,0.1,9024,1
85513,7772,0,0.1,9025,1
85531,7775,0,0.1,9026,0
85639,7785,0,0.1,9027,0
85831,7801,0,0.1,9028,1
85903,7807,0,0.1,9029,1
85909,7808,0,0.1,9030,1
86257,7836,0,0.1,9031,1
86323,7844,0,0.1,9032,1
86371,7850,0,0.1,9033,1
86413,7854,0,0.1,9034,1
86491,7861,0,0.1,9035,1
86509,7863,0,0.1,9036,1
86743,7880,0,0.1,9037,1
86869,7891,0,0.1,9038,1
87049,7905,0,0.1,9039,1
87223,7920,0,0.1,9040,1
87631,7959,0,0.1,9041,1
87643,7961,0,0.1,9042,1
87679,7964,0,0.1,9043,1
88003,7995,0,0.1,9044,1
88117,8002,0,0.1,9045,1
88339,8017,0,0.1,9046,1
88411,8020,0,0.1,9047,0
88651,8036,0,0.1,9048,1
88729,8043,0,0.1,9049,1
88801,8050,0,0.1,9050,1
88843,8056,0,0.1,9051,1
89071,8078,0,0.1,9052,1
89209,8090,0,0.1,9053,1
89227,8092,0,0.1,9054,1
89443,8111,0,0.1,9055,1
89611,8129,0,0.1,9056,1
89797,8144,0,0.1,9057,1
89809,8145,0,0.1,9058,1
89989,8163,0,0.1,9059,1
90067,8173,0,0.1,9060,1
90121,8178,0,0.1,9061,1
90481,8210,0,0.1,9062,1
90511,8212,0,0.1,9063,1
90529,8215,0,0.1,9064,1
90703,8229,0,0.1,9065,0
90847,8240,0,0.1,9066,1
91129,8262,0,0.1,9067,1
91183,8269,0,0.1,9068,1
91297,8279,0,0.1,9069,1
91381,8286,0,0.1,9070,1
91801,8319,0,0.1,9071,1
91813,8322,0,0.1,9072,1
91837,8324,0,0.1,9073,1
91951,8332,0,0.1,9074,1
91969,8336,0,0.1,9075,1
92041,8341,0,0.1,9076,1
92119,8347,0,0.1,9077,1
92221,8356,0,0.1,9078,1
92233,8358,0,0.1,9079,1
92347,8367,0,0.1,9080,1
92419,8379,0,0.1,9081,1
92641,8397,0,0.1,9082,1
92779,8413,0,0.1,9083,1
93553,8484,0,0.1,9084,1
93559,8486,0,0.1,9085,0
93703,8495,0,0.1,9086,1
93901,8509,0,0.1,9087,1
93979,8518,0,0.1,9088,0
93997,8520,0,0.1,9089,1
94309,8545,0,0.1,9090,1
94543,8568,0,0.1,9091,1
94603,8575,0,0.1,9092,1
94651,8579,0,0.1,9093,1
94693,8581,0,0.1,9094,1
94993,8606,0,0.1,9095,1
95401,8646,0,0.1,9096,1
95467,8653,0,0.1,9097,1
95539,8660,0,0.1,9098,0
95707,8673,0,0.1,9099,1
95773,8680,0,0.1,9100,1
95947,8697,0,0.1,9101,1
96013,8704,0,0.1,9102,1
96181,8716,0,0.1,9103,1
96199,8717,0,0.1,9104,1
96331,8730,0,0.1,9105,1
96457,8739,0,0.1,9106,1
96517,8746,0,0.1,9107,1
96601,8753,0,0.1,9108,1
96643,8754,0,0.1,9109,1
96739,8762,0,0.1,9110,1
97003,8788,0,0.1,9111,1
97039,8791,0,0.1,9112,1
97117,8795,0,0.1,9113,1
97159,8799,0,0.1,9114,1
97303,8810,0,0.1,9115,0
97369,8813,0,0.1,9116,1
97441,8821,0,0.1,9117,1
97459,8823,0,0.1,9118,1
97501,8826,0,0.1,9119,1
97861,8857,0,0.1,9120,1
98047,8873,0,0.1,9121,1
98101,8876,0,0.1,9122,1
98227,8884,0,0.1,9123,1
98257,8886,0,0.1,9124,1
98491,8909,0,0.1,9125,0
98533,8912,0,0.1,9126,1
98563,8915,0,0.1,9127,1
99289,8982,0,0.1,9128,1
99469,8995,0,0.1,9129,1
99487,8996,0,0.1,9130,1
99559,9002,0,0.1,9131,1
99709,9016,0,0.1,9132,1
99961,9039,0,0.1,9133,1
23159,2186,0,0.10012531328320802,9134,1
7741,730,0,0.10017135642135643,9135,1
1571,149,0,0.10037109051871648,9136,1
17957,1693,0,0.10046296296296296,9137,1
17623,1662,0,0.1005270092226614,9138,1
13337,1261,0,0.10076312576312577,9139,1
9497,901,0,0.10087794265535129,9140,0
9787,928,0,0.1009160756501182,9141,1
27211,2561,0,0.10101010101010101,9142,1
27751,2605,0,0.10101010101010101,9143,1
37339,3478,0,0.10101010101010101,9144,1
39799,3689,0,0.10101010101010101,9145,1
40771,3769,0,0.10101010101010101,9146,0
40819,3773,0,0.10101010101010101,9147,1
41281,3820,0,0.10101010101010101,9148,1
42961,3978,0,0.10101010101010101,9149,1
43201,3998,0,0.10101010101010101,9150,1
43579,4026,0,0.10101010101010101,9151,1
43969,4059,0,0.10101010101010101,9152,1
45061,4158,0,0.10101010101010101,9153,1
17137,1616,0,0.10185185185185185,9154,1
9187,869,0,0.10214229559748428,9155,1
21031,1981,0,0.10229468599033816,9156,1
10247,972,0,0.10240240240240239,9157,0
22453,2117,0,0.10264408793820558,9158,0
9403,890,0,0.10266441111616084,9159,1
26309,2476,0,0.10267857142857142,9160,1
26573,2500,0,0.10267857142857142,9161,1
30869,2889,0,0.10267857142857142,9162,1
14929,1406,0,0.10274621212121213,9163,1
6301,590,0,0.10278872398437616,9164,1
12589,1188,0,0.10287533816945581,9165,1
12647,1195,0,0.10313397129186602,9166,1
14087,1329,0,0.10327009591715473,9167,1
18341,1735,0,0.10333333333333333,9168,1
19463,1833,0,0.10333333333333333,9169,1
9161,866,0,0.10351412304052054,9170,1
5471,506,0,0.10352423879275313,9171,1
11497,1089,0,0.10409345374305329,9172,0
19949,1878,0,0.10416666666666666,9173,1
31177,2915,0,0.10416666666666666,9174,1
38113,3543,0,0.10416666666666666,9175,1
39703,3680,0,0.10416666666666666,9176,0
41647,3852,0,0.10416666666666666,9177,1
16421,1550,0,0.10416666666666667,9178,1
28537,2676,0,0.10441176470588234,9179,1
22679,2138,0,0.1045986177565125,9180,1
17239,1624,0,0.10474137931034483,9181,1
24137,2285,0,0.10476190476190475,9182,0
31253,2926,0,0.10476190476190475,9183,1
10867,1029,0,0.10494018863584081,9184,0
21739,2049,0,0.10497835497835498,9185,1
23671,2232,0,0.10497835497835498,9186,1
14563,1372,0,0.10505050505050505,9187,1
17929,1692,0,0.10535714285714286,9188,1
12343,1161,0,0.10546928916494133,9189,1
22109,2086,0,0.10555555555555556,9190,1
26501,2495,0,0.10555555555555556,9191,1
28541,2677,0,0.10555555555555556,9192,1
29207,2743,0,0.10555555555555556,9193,1
33359,3119,0,0.10555555555555556,9194,1
34757,3251,0,0.10555555555555556,9195,1
38321,3561,0,0.10555555555555556,9196,1
38651,3585,0,0.10555555555555556,9197,1
40841,3775,0,0.10555555555555556,9198,1
41177,3807,0,0.10555555555555556,9199,1
41771,3863,0,0.10555555555555556,9200,0
44909,4145,0,0.10555555555555556,9201,1
47681,4377,0,0.10555555555555556,9202,1
48017,4409,0,0.10555555555555556,9203,1
48647,4461,0,0.10555555555555556,9204,1
48779,4472,0,0.10555555555555556,9205,1
10037,951,0,0.10589225589225588,9206,1
22619,2131,0,0.10606060606060605,9207,1
21841,2059,0,0.10616883116883116,9208,1
29873,2799,0,0.10625,9209,1
9013,852,0,0.10632201573115177,9210,1
23327,2202,0,0.10644399460188933,9211,1
11177,1058,0,0.10645648211437685,9212,1
21397,2014,0,0.10679271708683474,9213,1
9437,895,0,0.1068993868346902,9214,1
15263,1437,0,0.10690284178187402,9215,1
8161,765,0,0.10697494724954679,9216,1
16063,1517,0,0.10714285714285714,9217,1
13187,1247,0,0.1073340874811463,9218,1
12821,1209,0,0.10737373737373737,9219,1
12457,1172,0,0.10747607655502392,9220,1
21617,2039,0,0.1079059829059829,9221,1
5323,492,0,0.10791195203494254,9222,1
21061,1983,0,0.10795454545454546,9223,0
25453,2397,0,0.10795454545454546,9224,1
28711,2698,0,0.10795454545454546,9225,1
30403,2847,0,0.10795454545454546,9226,1
32611,3052,0,0.10795454545454546,9227,1
36073,3365,0,0.10795454545454546,9228,1
38011,3538,0,0.10795454545454546,9229,1
43891,4053,0,0.10795454545454546,9230,1
44641,4122,0,0.10795454545454546,9231,1
14713,1382,0,0.10833333333333334,9232,0
23131,2184,0,0.10833333333333334,9233,1
4157,393,0,0.10835928945962489,9234,1
19073,1795,0,0.10846153846153847,9235,1
9907,941,0,0.10864851522746259,9236,1
12473,1173,0,0.10867257742257742,9237,1
8803,830,0,0.10874020458385783,9238,1
26261,2471,0,0.10902777777777778,9239,1
14447,1359,0,0.10916860916860917,9240,1
17789,1677,0,0.10922619047619046,9241,1
15161,1427,0,0.10942018507807981,9242,1
11083,1047,0,0.10946402951424472,9243,1
16633,1569,0,0.10950854700854701,9244,1
19379,1820,0,0.10964912280701754,9245,1
12853,1213,0,0.10974025974025975,9246,1
24953,2349,0,0.10989010989010989,9247,1
29303,2752,0,0.10989010989010989,9248,1
30707,2874,0,0.10989010989010989,9249,1
32027,2988,0,0.10989010989010989,9250,1
33413,3124,0,0.10989010989010989,9251,1
33587,3140,0,0.10989010989010989,9252,1
33857,3169,0,0.10989010989010989,9253,0
35423,3308,0,0.10989010989010989,9254,1
36833,3432,0,0.10989010989010989,9255,1
19777,1863,0,0.11023119392684609,9256,0
16843,1587,0,0.1102339689296211,9257,1
12451,1171,0,0.11028167235063788,9258,1
7607,717,0,0.11033985364480721,9259,1
11113,1050,0,0.11043629573041337,9260,1
23719,2236,0,0.11058059587471353,9261,1
10273,976,0,0.11059645366710584,9262,1
20887,1966,0,0.11062801932367149,9263,1
14029,1323,0,0.11093073593073594,9264,1
21401,2015,0,0.1111111111111111,9265,1
26951,2538,0,0.1111111111111111,9266,1
18503,1751,0,0.11111111111111112,9267,1
23993,2265,0,0.11111111111111112,9268,1
11443,1083,0,0.11116799866799867,9269,1
16007,1513,0,0.11124579124579125,9270,1
5147,479,0,0.11131663014686048,9271,1
18839,1777,0,0.11161616161616161,9272,1
11321,1072,0,0.11173342786246011,9273,1
21589,2035,0,0.11212121212121212,9274,1
3391,323,0,0.1121517425609814,9275,0
3631,344,0,0.1121563477830289,9276,1
9067,857,0,0.11217957707748996,9277,1
14243,1339,0,0.11267436267436268,9278,1
22639,2134,0,0.11269841269841269,9279,1
27793,2611,0,0.11274509803921567,9280,1
30593,2864,0,0.11309523809523808,9281,1
32423,3032,0,0.11309523809523808,9282,1
32579,3048,0,0.11309523809523808,9283,1
35543,3321,0,0.11309523809523808,9284,1
39113,3630,0,0.11309523809523808,9285,0
40163,3723,0,0.11309523809523808,9286,1
41507,3836,0,0.11309523809523808,9287,0
8893,841,0,0.11326069109087976,9288,1
10151,964,0,0.11326944217222183,9289,1
14401,1352,0,0.11388888888888887,9290,1
15451,1461,0,0.11388888888888887,9291,1
3467,330,0,0.11395363165176597,9292,1
19727,1858,0,0.11401709401709402,9293,0
18973,1786,0,0.11411872441284206,9294,1
17207,1621,0,0.11415584415584416,9295,1
8537,801,0,0.11448768302216579,9296,1
18859,1778,0,0.1145021645021645,9297,1
29251,2748,0,0.1145021645021645,9298,1
21323,2008,0,0.11458333333333333,9299,1
27581,2589,0,0.11458333333333333,9300,1
28409,2665,0,0.11458333333333333,9301,0
28463,2671,0,0.11458333333333333,9302,1
27059,2548,0,0.11458333333333334,9303,1
10289,977,0,0.11488095238095236,9304,0
21139,1989,0,0.11507936507936507,9305,1
13219,1249,0,0.11513024013024013,9306,1
8563,804,0,0.11518790849673202,9307,1
9929,943,0,0.11538161790770898,9308,1
15217,1432,0,0.11545566502463053,9309,1
15193,1430,0,0.1154913101604278,9310,1
8543,803,0,0.11588920817369093,9311,1
14519,1365,0,0.11602167182662539,9312,1
13759,1300,0,0.11605090311986863,9313,1
25343,2386,0,0.11623931623931624,9314,1
25309,2383,0,0.11653297682709449,9315,1
28879,2713,0,0.11653297682709449,9316,1
6581,614,0,0.11659095380323002,9317,1
21191,1996,0,0.11666666666666665,9318,1
20903,1969,0,0.11666666666666667,9319,1
21149,1991,0,0.11666666666666667,9320,1
26423,2488,0,0.11666666666666667,9321,1
28069,2637,0,0.11666666666666667,9322,1
29573,2774,0,0.11666666666666667,9323,1
30389,2845,0,0.11666666666666667,9324,1
12527,1180,0,0.11678781744571216,9325,0
12739,1203,0,0.11684455391351944,9326,1
10453,990,0,0.11704336323901542,9327,1
11527,1091,0,0.11706551350947904,9328,1
9817,931,0,0.1171375805566982,9329,1
7817,736,0,0.11727256870114014,9330,1
7549,709,0,0.11734430109914709,9331,1
13687,1290,0,0.11747685185185185,9332,1
8053,754,0,0.11772913397500134,9333,1
22961,2164,0,0.11782661782661782,9334,1
22433,2114,0,0.11796536796536797,9335,1
15629,1476,0,0.11798245614035088,9336,1
22777,2149,0,0.11805555555555555,9337,1
23857,2250,0,0.11805555555555555,9338,1
26431,2489,0,0.11805555555555555,9339,1
30757,2877,0,0.11805555555555555,9340,1
34651,3240,0,0.11805555555555555,9341,1
35527,3317,0,0.11805555555555555,9342,0
35671,3329,0,0.11805555555555555,9343,1
36877,3436,0,0.11805555555555555,9344,1
38611,3583,0,0.11805555555555555,9345,0
38851,3606,0,0.11805555555555555,9346,1
38971,3617,0,0.11805555555555555,9347,1
41491,3835,0,0.11805555555555555,9348,1
42937,3975,0,0.11805555555555555,9349,1
47581,4368,0,0.11805555555555555,9350,1
47947,4403,0,0.11805555555555555,9351,1
49597,4546,0,0.11805555555555555,9352,1
50101,4594,0,0.11805555555555555,9353,1
52711,4831,0,0.11805555555555555,9354,1
54121,4960,0,0.11805555555555555,9355,1
54601,5007,0,0.11805555555555555,9356,1
54751,5020,0,0.11805555555555555,9357,1
6971,654,0,0.11847186786890788,9358,1
15901,1504,0,0.11856452726017944,9359,0
15269,1438,0,0.11875901875901876,9360,1
6869,645,0,0.11890456554830367,9361,1
7753,731,0,0.11890816861335729,9362,1
13499,1275,0,0.11899439762342988,9363,1
28579,2681,0,0.11904761904761904,9364,1
29959,2806,0,0.11904761904761904,9365,1
34039,3185,0,0.11904761904761904,9366,1
4657,440,0,0.11906201906989082,9367,1
10771,1021,0,0.11942501942501942,9368,1
22277,2101,0,0.11944444444444445,9369,1
8221,772,0,0.11970703223772933,9370,0
26981,2541,0,0.11971153846153847,9371,1
19753,1860,0,0.11988795518207282,9372,1
15749,1490,0,0.12023161826854527,9373,1
6521,607,0,0.12027397902969986,9374,1
9241,876,0,0.1203375568583603,9375,1
32779,3064,0,0.12045454545454545,9376,1
7723,728,0,0.12059940471695738,9377,1
15511,1466,0,0.12083333333333332,9378,1
20593,1942,0,0.12083333333333332,9379,1
9491,900,0,0.12093913146654008,9380,0
11887,1118,0,0.12097798035298035,9381,1
10837,1025,0,0.12102359246755798,9382,1
23269,2196,0,0.12103174603174602,9383,1
11617,1097,0,0.12140804597701149,9384,1
31727,2968,0,0.12142857142857143,9385,1
35117,3281,0,0.12142857142857143,9386,1
36293,3381,0,0.12142857142857143,9387,1
36767,3425,0,0.12142857142857143,9388,1
37097,3458,0,0.12142857142857143,9389,1
39953,3705,0,0.12142857142857143,9390,1
40253,3732,0,0.12142857142857143,9391,1
42017,3889,0,0.12142857142857143,9392,1
42083,3894,0,0.12142857142857143,9393,1
42569,3942,0,0.12142857142857143,9394,0
43103,3991,0,0.12142857142857143,9395,1
44357,4097,0,0.12142857142857143,9396,1
45533,4195,0,0.12142857142857143,9397,1
46337,4264,0,0.12142857142857143,9398,1
49433,4535,0,0.12142857142857143,9399,1
49823,4568,0,0.12142857142857143,9400,1
5987,559,0,0.12153541330722298,9401,1
9859,936,0,0.12163135391561167,9402,1
16661,1573,0,0.12179487179487179,9403,1
19853,1870,0,0.12179487179487179,9404,1
21701,2045,0,0.12179487179487179,9405,1
22391,2111,0,0.12179487179487179,9406,1
22541,2124,0,0.12179487179487179,9407,1
26783,2523,0,0.12179487179487179,9408,1
31541,2950,0,0.12179487179487179,9409,1
34301,3207,0,0.12179487179487179,9410,1
35603,3327,0,0.12179487179487179,9411,1
38153,3546,0,0.12179487179487179,9412,1
20333,1917,0,0.1217948717948718,9413,1
25391,2391,0,0.1217948717948718,9414,1
31547,2952,0,0.1217948717948718,9415,1
17401,1639,0,0.1219375431331953,9416,1
20341,1918,0,0.1219375431331953,9417,1
23563,2220,0,0.12204184704184703,9418,1
3433,326,0,0.12211991809151289,9419,1
10993,1039,0,0.12239486372990865,9420,0
6779,634,0,0.12241177002140902,9421,1
13553,1279,0,0.1226190476190476,9422,1
16729,1579,0,0.12271660801072566,9423,1
25819,2429,0,0.12283549783549784,9424,1
31013,2900,0,0.12291666666666667,9425,1
12487,1174,0,0.12293028322440086,9426,1
8209,770,0,0.12335074907499081,9427,1
16349,1543,0,0.12351190476190475,9428,1
9377,888,0,0.1235653256517918,9429,1
17923,1691,0,0.12359098228663445,9430,1
5591,520,0,0.12374607003143975,9431,1
21859,2061,0,0.12380952380952381,9432,1
16067,1518,0,0.12387566137566136,9433,1
5281,489,0,0.1240190799862903,9434,1
12569,1185,0,0.12404306220095693,9435,1
10343,983,0,0.1242532086010347,9436,1
16553,1562,0,0.12457912457912457,9437,1
7537,706,0,0.12459799528778406,9438,0
27127,2557,0,0.1246031746031746,9439,1
10007,949,0,0.12461510920157534,9440,0
7591,715,0,0.1246934201537782,9441,1
19157,1802,0,0.12476190476190475,9442,1
9049,856,0,0.12488095238095237,9443,1
11987,1131,0,0.12499999999999999,9444,1
22063,2081,0,0.125,9445,1
22483,2120,0,0.125,9446,1
24197,2290,0,0.125,9447,1
25913,2437,0,0.125,9448,1
27779,2609,0,0.125,9449,1
27941,2625,0,0.125,9450,0
28603,2684,0,0.125,9451,1
28697,2696,0,0.125,9452,1
29201,2742,0,0.125,9453,0
29717,2786,0,0.125,9454,1
30059,2813,0,0.125,9455,0
30119,2821,0,0.125,9456,0
31379,2937,0,0.125,9457,1
31583,2955,0,0.125,9458,1
32309,3017,0,0.125,9459,1
32609,3051,0,0.125,9460,1
32909,3075,0,0.125,9461,1
33329,3113,0,0.125,9462,1
33353,3118,0,0.125,9463,1
33503,3131,0,0.125,9464,1
34031,3183,0,0.125,9465,0
34679,3243,0,0.125,9466,1
34919,3265,0,0.125,9467,0
35201,3288,0,0.125,9468,1
35327,3299,0,0.125,9469,1
35339,3300,0,0.125,9470,1
35591,3324,0,0.125,9471,1
36209,3374,0,0.125,9472,1
36779,3426,0,0.125,9473,0
37049,3454,0,0.125,9474,1
37423,3485,0,0.125,9475,1
37589,3505,0,0.125,9476,1
38713,3594,0,0.125,9477,1
39373,3657,0,0.125,9478,1
39821,3690,0,0.125,9479,0
40129,3720,0,0.125,9480,0
40577,3754,0,0.125,9481,1
40759,3768,0,0.125,9482,0
40961,3788,0,0.125,9483,1
41651,3853,0,0.125,9484,0
41849,3869,0,0.125,9485,1
42227,3908,0,0.125,9486,1
42407,3925,0,0.125,9487,1
43319,4007,0,0.125,9488,1
43331,4009,0,0.125,9489,0
43397,4010,0,0.125,9490,1
44381,4099,0,0.125,9491,1
44927,4147,0,0.125,9492,0
45197,4168,0,0.125,9493,1
45641,4204,0,0.125,9494,1
45959,4232,0,0.125,9495,0
46649,4290,0,0.125,9496,1
46877,4310,0,0.125,9497,1
47351,4347,0,0.125,9498,0
47717,4382,0,0.125,9499,1
47807,4390,0,0.125,9500,0
