t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,t_mod_19,is_forbidden_19,dist_to_forbid_19,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
124960,3463891200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,10,0,2,16,0,2,0,0,0,1,1,1
126743,3513315960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,8,0,3,13,0,5,0,0,0,1,1,1
67073,1859263560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,8,0,3,3,0,2,0,0,0,1,1,1
4512,125072640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,7,0,2,9,0,8,0,0,0,1,1,1
18949,525266280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,11,0,1,6,0,5,0,0,0,1,1,1
97188,2694051360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,16,0,4,3,0,2,0,0,0,1,1,1
3100,85932000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,6,0,1,3,0,2,0,0,0,1,1,1
7697,213360840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,13,0,1,2,0,1,0,0,0,1,1,1
129344,3585415680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,3,11,0,7,0,0,0,1,1,1
197652,5478913440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,10,0,2,14,0,4,0,0,0,1,1,1
175351,4860729720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,13,0,1,0,0,1,0,0,0,1,1,1
30445,843935400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,15,0,3,7,0,6,0,0,0,1,1,1
110331,3058375320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,1,0,4,17,0,1,0,0,0,1,1,1
66933,1855382760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,4,0,1,15,0,3,0,0,0,1,1,1
20566,570089520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,13,0,1,8,0,7,0,0,0,1,1,1
11406,316174320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,16,0,4,6,0,5,0,0,0,1,1,1
126287,3500675640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,11,0,1,13,0,5,0,0,0,1,1,1
146469,4060120680,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,14,0,2,17,0,1,0,0,0,1,1,1
116157,3219872040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,13,0,1,10,0,8,0,0,0,1,1,1
31637,876977640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,0,0,5,2,0,1,0,0,0,1,1,1
79959,2216463480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,8,0,3,7,0,6,0,0,0,1,1,1
140055,3882324600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,9,0,3,6,0,5,0,0,0,1,1,1
75080,2081217600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,8,0,3,11,0,7,0,0,0,1,1,1
4168,115536960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,3,0,2,7,0,6,0,0,0,1,1,1
1392,38586240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,15,0,3,5,0,4,0,0,0,1,1,1
90852,2518417440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,1,13,0,5,0,0,0,1,1,1
191053,5295989160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,7,0,2,8,0,7,0,0,0,1,1,1
176657,4896932040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,10,0,2,14,0,4,0,0,0,1,1,1
125406,3476254320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,14,0,2,6,0,5,0,0,0,1,1,1
16108,446513760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,9,0,3,15,0,3,0,0,0,1,1,1
160700,4454604000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,16,0,4,17,0,1,0,0,0,1,1,1
102441,2839664520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,16,0,4,12,0,6,0,0,0,1,1,1
13557,375800040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,8,0,3,10,0,8,0,0,0,1,1,1
57114,1583200080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,11,0,1,0,0,1,0,0,0,1,1,1
104616,2899955520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,15,0,3,2,0,1,0,0,0,1,1,1
194328,5386772160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,1,0,4,15,0,3,0,0,0,1,1,1
30217,837615240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,8,0,3,7,0,6,0,0,0,1,1,1
92253,2557253160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,11,0,1,8,0,7,0,0,0,1,1,1
26539,735661080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,2,0,3,15,0,3,0,0,0,1,1,1
73732,2043851040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,3,0,2,12,0,6,0,0,0,1,1,1
188208,5217125760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,1,0,4,13,0,5,0,0,0,1,1,1
132199,3664556280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,7,0,2,16,0,2,0,0,0,1,1,1
162589,4506967080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,1,0,4,6,0,5,0,0,0,1,1,1
141215,3914479800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,13,0,1,7,0,6,0,0,0,1,1,1
8610,238669200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,8,0,3,3,0,2,0,0,0,1,1,1
161456,4475560320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,7,0,2,13,0,5,0,0,0,1,1,1
96427,2672956440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,3,0,2,2,0,1,0,0,0,1,1,1
53445,1481495400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,14,0,2,17,0,1,0,0,0,1,1,1
132230,3665415600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,4,0,1,9,0,8,0,0,0,1,1,1
123930,3435339600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,0,0,5,12,0,6,0,0,0,1,1,1
154204,4274534880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,14,0,2,0,0,1,0,0,0,1,1,1
32878,911378160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,0,0,5,8,0,7,0,0,0,1,1,1
108530,3008451600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,2,0,3,2,0,1,0,0,0,1,1,1
164120,4549406400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,2,0,3,17,0,1,0,0,0,1,1,1
11318,313734960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,13,0,1,13,0,5,0,0,0,1,1,1
100757,2792984040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,15,0,3,0,0,1,0,0,0,1,1,1
84316,2337239520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,13,0,1,13,0,5,0,0,0,1,1,1
197462,5473646640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,7,0,2,14,0,4,0,0,0,1,1,1
55276,1532250720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,9,0,3,5,0,4,0,0,0,1,1,1
129949,3602186280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,1,0,4,8,0,7,0,0,0,1,1,1
61117,1694163240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,2,0,3,13,0,5,0,0,0,1,1,1
53083,1471460760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,9,0,3,16,0,2,0,0,0,1,1,1
192987,5349599640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,2,4,0,3,0,0,0,1,1,1
92231,2556643320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,6,0,1,5,0,4,0,0,0,1,1,1
3816,105779520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,3,16,0,2,0,0,0,1,1,1
6667,184809240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,3,0,2,17,0,1,0,0,0,1,1,1
108140,2997640800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,3,0,2,11,0,7,0,0,0,1,1,1
1604,44462880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,6,0,1,8,0,7,0,0,0,1,1,1
96651,2679165720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,6,0,1,17,0,1,0,0,0,1,1,1
138802,3847591440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,14,0,2,7,0,6,0,0,0,1,1,1
75516,2093303520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,2,0,3,10,0,8,0,0,0,1,1,1
144170,3996392400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,10,0,2,17,0,1,0,0,0,1,1,1
38781,1075009320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,4,0,1,2,0,1,0,0,0,1,1,1
84254,2335520880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,2,0,3,8,0,7,0,0,0,1,1,1
80214,2223532080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,8,0,3,15,0,3,0,0,0,1,1,1
146068,4049004960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,4,0,1,15,0,3,0,0,0,1,1,1
102263,2834730360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,8,0,3,5,0,4,0,0,0,1,1,1
71466,1981037520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,15,0,3,7,0,6,0,0,0,1,1,1
36843,1021287960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,4,0,1,2,0,1,0,0,0,1,1,1
190860,5290639200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,1,0,4,5,0,4,0,0,0,1,1,1
140236,3887341920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,3,0,2,16,0,2,0,0,0,1,1,1
70560,1955923200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,10,0,2,13,0,5,0,0,0,1,1,1
105724,2930669280,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,1,0,4,8,0,7,0,0,0,1,1,1
90331,2503975320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,10,0,2,5,0,4,0,0,0,1,1,1
124132,3440939040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,15,0,3,5,0,4,0,0,0,1,1,1
79301,2198223720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,13,0,1,14,0,4,0,0,0,1,1,1
199731,5536543320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,15,0,3,3,0,2,0,0,0,1,1,1
105139,2914453080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,11,0,1,12,0,6,0,0,0,1,1,1
55298,1532860560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,14,0,2,8,0,7,0,0,0,1,1,1
165290,4581838800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,16,0,4,9,0,8,0,0,0,1,1,1
1655,45876600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,6,0,1,2,0,1,0,0,0,1,1,1
45245,1254191400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,8,0,3,6,0,5,0,0,0,1,1,1
167266,4636613520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,3,0,2,9,0,8,0,0,0,1,1,1
32842,910380240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,15,0,3,10,0,8,0,0,0,1,1,1
66478,1842770160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,8,0,3,16,0,2,0,0,0,1,1,1
35902,995203440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,15,0,3,11,0,7,0,0,0,1,1,1
82407,2284322040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,8,0,3,4,0,3,0,0,0,1,1,1
53136,1472929920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,11,0,1,12,0,6,0,0,0,1,1,1
132325,3668049000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,14,0,2,9,0,8,0,0,0,1,1,1
181263,5024610360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,9,0,3,3,0,2,0,0,0,1,1,1
3138,86985360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,10,0,2,3,0,2,0,0,0,1,1,1
59782,1657157040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,10,0,2,8,0,7,0,0,0,1,1,1
197641,5478608520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,16,0,4,3,0,2,0,0,0,1,1,1
1928,53444160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,7,0,2,9,0,8,0,0,0,1,1,1
22846,633291120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,15,0,3,8,0,7,0,0,0,1,1,1
155166,4301201520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,7,0,2,12,0,6,0,0,0,1,1,1
186177,5160826440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,10,0,2,15,0,3,0,0,0,1,1,1
65320,1810670400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,6,0,1,17,0,1,0,0,0,1,1,1
870,24116400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,3,0,2,15,0,3,0,0,0,1,1,1
70404,1951598880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,7,0,2,9,0,8,0,0,0,1,1,1
171095,4742753400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,7,0,2,0,0,1,0,0,0,1,1,1
98726,2736684720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,7,0,2,2,0,1,0,0,0,1,1,1
67068,1859124960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,3,0,2,17,0,1,0,0,0,1,1,1
161855,4486620600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,15,0,3,13,0,5,0,0,0,1,1,1
76447,2119110840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,15,0,3,10,0,8,0,0,0,1,1,1
155325,4305609000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,13,0,1,0,0,1,0,0,0,1,1,1
160090,4437694800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,1,0,4,15,0,3,0,0,0,1,1,1
154741,4289420520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,7,0,2,5,0,4,0,0,0,1,1,1
181643,5035143960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,15,0,3,3,0,2,0,0,0,1,1,1
61548,1706110560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,8,0,3,7,0,6,0,0,0,1,1,1
169260,4691887200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,8,0,3,8,0,7,0,0,0,1,1,1
117462,3256046640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,3,4,0,3,0,0,0,1,1,1
57046,1581315120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,11,0,1,8,0,7,0,0,0,1,1,1
88629,2456795880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,8,0,3,13,0,5,0,0,0,1,1,1
139581,3869185320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,11,0,1,7,0,6,0,0,0,1,1,1
99896,2769117120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,4,0,1,13,0,5,0,0,0,1,1,1
53007,1469354040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,1,0,4,16,0,2,0,0,0,1,1,1
109109,3024501480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,3,0,2,11,0,7,0,0,0,1,1,1
92718,2570142960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,0,0,5,17,0,1,0,0,0,1,1,1
127075,3522519000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,0,0,5,3,0,2,0,0,0,1,1,1
135117,3745443240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,1,0,4,8,0,7,0,0,0,1,1,1
70037,1941425640,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,14,0,2,3,0,2,0,0,0,1,1,1
79506,2203906320,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,14,0,2,10,0,8,0,0,0,1,1,1
153797,4263252840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,15,0,3,11,0,7,0,0,0,1,1,1
52383,1452056760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,3,6,0,1,0,0,1,0,0,0,1,1,1
173467,4808505240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,16,0,4,16,0,2,0,0,0,1,1,1
48310,1339153200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,13,0,1,12,0,6,0,0,0,1,1,1
53911,1494412920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,4,0,1,8,0,7,0,0,0,1,1,1
110327,3058264440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,14,0,2,13,0,5,0,0,0,1,1,1
92364,2560330080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,12,0,2,3,0,2,5,0,4,0,0,0,1,1,1
41663,1154898360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,13,0,1,15,0,3,0,0,0,1,1,1
139488,3866607360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,3,0,2,9,0,8,0,0,0,1,1,1
78658,2180399760,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,16,0,4,17,0,1,0,0,0,1,1,1
140803,3903059160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,9,0,3,13,0,5,0,0,0,1,1,1
46501,1289007720,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,6,0,1,8,0,7,0,0,0,1,1,1
81447,2257710840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,0,0,5,13,0,5,0,0,0,1,1,1
45722,1267413840,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,2,9,0,3,8,0,7,0,0,0,1,1,1
77879,2158805880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,2,0,3,17,0,1,0,0,0,1,1,1
196127,5436640440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,15,0,3,9,0,8,0,0,0,1,1,1
136613,3786912360,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,4,3,0,2,0,0,0,1,1,1
117793,3265221960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,3,0,0,5,12,0,6,0,0,0,1,1,1
100052,2773441440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,1,7,0,2,17,0,1,0,0,0,1,1,1
55229,1530947880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,2,13,0,1,15,0,3,0,0,0,1,1,1
116478,3228770160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,11,0,1,11,0,1,8,0,7,0,0,0,1,1,1
