t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,t_mod_11,is_forbidden_11,dist_to_forbid_11,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
2085018,5254245360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,6,2,0,2,1,1,1,0,0,0
1198919,3021275880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,7,1,0,11,0,2,0,1,1,1,0,0
360382,908162640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,9,0,2,16,0,3,0,0,0,1,1,1
1307852,3295787040,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,0,0,6,8,0,4,0,0,0,1,1,1
1411115,3556009800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,4,0,2,13,1,0,0,0,1,1,1,0
454153,1144465560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,11,0,4,15,0,2,0,0,0,1,1,1
1147959,2892856680,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,7,1,0,0,0,4,1,1,1,0,0,0
696632,1755512640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,1,0,5,6,0,2,0,0,0,1,1,1
1225552,3088391040,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,3,0,3,5,0,1,0,0,0,1,1,1
1568418,3952413360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,7,1,0,15,0,2,0,1,1,1,0,0
20357,51299640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,12,0,5,8,0,4,0,0,0,1,1,1
2078053,5236693560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,3,0,3,7,0,3,1,1,1,0,0,0
1135289,2860928280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,12,0,5,12,0,1,1,1,1,0,0,0
284189,716156280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,9,0,2,0,0,4,0,0,0,1,1,1
1550553,3907393560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,4,0,2,0,0,4,0,0,0,1,1,1
636358,1603622160,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,8,0,1,14,0,1,0,0,0,1,1,1
1789443,4509396360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,6,1,0,6,0,2,0,1,1,1,0,0
246861,622089720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,4,0,2,4,1,0,1,1,1,0,0,0
174225,439047000,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,12,0,5,9,0,4,0,0,0,1,1,1
1819892,4586127840,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,9,0,2,8,0,4,0,0,0,1,1,1
380513,958892760,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,3,0,3,2,0,2,1,1,1,0,0,0
1194522,3010195440,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,4,0,2,0,0,4,1,1,1,0,0,0
714314,1800071280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,3,0,3,8,0,4,0,0,0,1,1,1
591161,1489725720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,12,0,5,3,0,1,1,1,1,0,0,0
893066,2250526320,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,5,0,1,5,0,1,0,0,0,1,1,1
1109582,2796146640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,6,1,0,9,0,4,1,1,1,0,0,0
2076600,5233032000,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,6,1,0,16,0,3,0,1,1,1,0,0
366353,923209560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,0,0,6,3,0,1,0,0,0,1,1,1
1565182,3944258640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,8,0,1,9,0,4,0,0,0,1,1,1
77721,195856920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,7,1,0,14,0,1,0,1,1,1,0,0
11352,28607040,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,3,0,3,13,1,0,0,0,1,1,1,0
2068079,5211559080,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,0,0,6,12,0,1,0,0,0,1,1,1
1421044,3581030880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,1,0,5,14,0,1,0,0,0,1,1,1
2141003,5395327560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,7,1,0,6,0,2,0,1,1,1,0,0
487670,1228928400,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,1,0,5,8,0,4,0,0,0,1,1,1
1952374,4919982480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,8,0,1,9,0,4,0,0,0,1,1,1
944169,2379305880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,5,0,1,6,0,2,0,0,0,1,1,1
1420569,3579833880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,7,1,0,15,0,2,0,1,1,1,0,0
1052717,2652846840,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,3,0,3,9,0,4,0,0,0,1,1,1
1436843,3620844360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,5,0,1,3,0,1,1,1,1,0,0,0
309437,779781240,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,11,0,4,3,0,1,0,0,0,1,1,1
1277315,3218833800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,0,0,6,3,0,1,0,0,0,1,1,1
1899041,4785583320,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,0,5,5,0,1,1,1,1,0,0,0
1792366,4516762320,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,4,0,2,5,0,1,0,0,0,1,1,1
1004432,2531168640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,6,4,1,0,0,0,1,1,1,0
1156315,2913913800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,4,0,2,9,0,4,0,0,0,1,1,1
775215,1953541800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,12,0,5,15,0,2,1,1,1,0,0,0
447124,1126752480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,2,0,4,7,0,3,0,0,0,1,1,1
1630170,4108028400,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,9,0,2,6,0,2,0,0,0,1,1,1
2195891,5533645320,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,9,0,2,1,0,3,0,0,0,1,1,1
1164658,2934938160,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,0,5,5,0,1,0,0,0,1,1,1
1201073,3026703960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,3,0,3,6,0,2,0,0,0,1,1,1
1243831,3134454120,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,4,0,2,9,0,4,0,0,0,1,1,1
991099,2497569480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,5,0,1,16,0,3,1,1,1,0,0,0
1392121,3508144920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,3,0,3,8,0,4,0,0,0,1,1,1
377447,951166440,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,5,0,1,13,1,0,0,0,1,1,1,0
587034,1479325680,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,6,1,0,7,0,3,0,1,1,1,0,0
2111540,5321080800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,2,0,4,4,1,0,0,0,1,1,1,0
433291,1091893320,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,0,5,12,0,1,1,1,1,0,0,0
1317055,3318978600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,12,0,5,14,0,1,0,0,0,1,1,1
635229,1600777080,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,10,0,3,7,0,3,1,1,1,0,0,0
249023,627537960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,8,0,1,7,0,3,0,0,0,1,1,1
1757618,4429197360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,5,0,1,5,0,1,0,0,0,1,1,1
348072,877141440,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,10,0,3,14,0,1,1,1,1,0,0,0
2140643,5394420360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,11,0,4,3,0,1,1,1,1,0,0,0
429737,1082937240,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,9,0,2,11,0,2,0,0,0,1,1,1
1082954,2729044080,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,2,0,4,3,0,1,0,0,0,1,1,1
2060146,5191567920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,10,0,3,1,0,3,0,0,0,1,1,1
1642324,4138656480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,8,0,1,5,0,1,0,0,0,1,1,1
324782,818450640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,3,0,3,14,0,1,0,0,0,1,1,1
320725,808227000,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,2,0,4,3,0,1,0,0,0,1,1,1
835500,2105460000,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,3,0,3,1,0,3,0,0,0,1,1,1
1282812,3232686240,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,11,0,4,9,0,4,0,0,0,1,1,1
1520215,3830941800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,8,0,1,7,0,3,0,0,0,1,1,1
1763313,4443548760,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,6,1,0,5,0,1,0,1,1,1,0,0
311336,784566720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,12,0,5,15,0,2,0,0,0,1,1,1
887964,2237669280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,12,0,5,3,0,1,0,0,0,1,1,1
1668827,4205444040,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,4,0,2,5,0,1,0,0,0,1,1,1
2013823,5074833960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,6,1,0,3,0,1,0,1,1,1,0,0
2124881,5354700120,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,5,0,1,0,0,4,0,0,0,1,1,1
2159757,5442587640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,2,0,4,9,0,4,0,0,0,1,1,1
966962,2436744240,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,2,2,0,2,0,0,0,1,1,1
1866323,4703133960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,4,0,2,12,0,1,0,0,0,1,1,1
1590299,4007553480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,2,0,0,4,0,0,0,1,1,1
1906813,4805168760,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,12,0,5,8,0,4,0,0,0,1,1,1
2090477,5268002040,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,12,0,5,4,1,0,0,0,1,1,1,0
327564,825461280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,3,0,3,8,0,4,0,0,0,1,1,1
1720821,4336468920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,11,0,4,13,1,0,0,0,1,1,1,0
2100928,5294338560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,11,0,4,0,0,4,0,0,0,1,1,1
1276303,3216283560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,2,0,4,11,0,2,0,0,0,1,1,1
963153,2427145560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,9,0,2,1,0,3,0,0,0,1,1,1
552281,1391748120,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,2,0,4,2,0,2,0,0,0,1,1,1
1924494,4849724880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,6,9,0,4,0,0,0,1,1,1
2197811,5538483720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,5,0,1,0,0,4,0,0,0,1,1,1
2048834,5163061680,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,8,0,1,11,0,2,0,0,0,1,1,1
2167694,5462588880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,9,0,2,7,0,3,1,1,1,0,0,0
1310338,3302051760,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,3,0,3,12,0,1,0,0,0,1,1,1
26574,66966480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,2,0,4,3,0,1,0,0,0,1,1,1
2005894,5054852880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,7,1,0,13,1,0,0,1,1,1,0,0
1260483,3176417160,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,3,0,3,1,0,3,0,0,0,1,1,1
2133418,5376213360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,0,5,3,0,1,1,1,1,0,0,0
483662,1218828240,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,10,0,3,12,0,1,0,0,0,1,1,1
1460304,3679966080,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,1,0,5,4,1,0,1,1,1,0,0,0
1651125,4160835000,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,8,0,1,0,0,4,0,0,0,1,1,1
311269,784397880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,10,0,3,16,0,3,0,0,0,1,1,1
1144111,2883159720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,7,1,0,11,0,2,1,1,1,0,0,0
163932,413108640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,2,0,4,1,0,3,1,1,1,0,0,0
225048,567120960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,5,0,1,2,0,2,1,1,1,0,0,0
105698,266358960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,8,0,1,9,0,4,1,1,1,0,0,0
486519,1226027880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,7,1,0,13,1,0,0,1,1,1,0,0
1353004,3409570080,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,3,0,3,8,0,4,0,0,0,1,1,1
1070821,2698468920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,11,0,4,8,0,4,0,0,0,1,1,1
888326,2238581520,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,10,0,3,8,0,4,1,1,1,0,0,0
441373,1112259960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,9,0,1,10,0,3,2,0,2,0,0,0,1,1,1
643068,1620531360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,10,0,3,9,0,4,0,0,0,1,1,1
239848,604416960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,11,0,4,12,0,1,0,0,0,1,1,1
892195,2248331400,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,5,0,1,1,0,3,0,0,0,1,1,1
2024176,5100923520,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,11,0,4,3,0,1,0,0,0,1,1,1
379232,955664640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,9,0,2,13,1,0,0,0,1,1,1,0
2014568,5076711360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,10,0,3,0,0,4,0,0,0,1,1,1
1403350,3536442000,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,0,0,6,0,0,4,0,0,0,1,1,1
483999,1219677480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,9,0,2,9,0,4,1,1,1,0,0,0
519926,1310213520,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,0,2,15,0,2,0,0,0,1,1,1
1619146,4080247920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,9,0,2,15,0,2,1,1,1,0,0,0
1927701,4857806520,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,9,0,2,3,0,1,0,0,0,1,1,1
762322,1921051440,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,2,0,4,8,0,4,0,0,0,1,1,1
333160,839563200,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,9,0,2,11,0,2,0,0,0,1,1,1
333339,840014280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,6,1,0,3,0,1,0,1,1,1,0,0
1023369,2578889880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,9,0,2,3,0,1,0,0,0,1,1,1
153889,387800280,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,8,0,1,5,0,1,1,1,1,0,0,0
1479899,3729345480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,5,0,1,15,0,2,0,0,0,1,1,1
749434,1888573680,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,10,0,3,6,0,2,0,0,0,1,1,1
23757,59867640,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,6,1,0,8,0,4,0,1,1,1,0,0
1180317,2974398840,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,8,0,1,7,0,3,0,0,0,1,1,1
515465,1298971800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,2,0,4,8,0,4,0,0,0,1,1,1
844015,2126917800,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,3,0,3,16,0,3,0,0,0,1,1,1
1373994,3462464880,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,11,0,4,3,0,1,0,0,0,1,1,1
316035,796408200,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,5,0,1,5,0,1,0,0,0,1,1,1
1285830,3240291600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,7,0,3,0,0,6,1,0,3,0,0,0,1,1,1
2173443,5477076360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,12,0,5,10,0,3,0,0,0,1,1,1
410455,1034346600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,6,1,0,7,0,3,1,1,1,0,0,0
473674,1193658480,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,3,0,2,6,1,0,3,0,1,0,1,1,1,0,0
943892,2378607840,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,4,0,3,1,0,5,1,0,3,0,0,0,1,1,1
1466378,3695272560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,4,0,2,9,0,4,1,1,1,0,0,0
1731248,4362744960,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,12,0,5,2,0,2,0,0,0,1,1,1
2025520,5104310400,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,3,0,3,4,1,0,0,0,1,1,1,0
1906110,4803397200,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,8,0,2,11,0,4,2,0,2,0,0,0,1,1,1
873786,2201940720,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,1,1,0,4,0,2,3,0,1,1,1,1,0,0,0
362103,912499560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,5,0,4,1,0,5,3,0,1,0,0,0,1,1,1
1296279,3266623080,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,10,0,3,12,0,1,0,0,0,1,1,1
503102,1267817040,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,6,0,4,2,0,4,4,1,0,0,0,1,1,1,0
1042571,2627278920,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,2,0,1,10,0,3,12,0,1,0,0,0,1,1,1
995906,2509683120,0,0,61,61,1,0.01639344262295082,0.0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,10,1,0,2,0,4,12,0,1,1,1,1,0,0,0
