n_start,t,n_top,peak_id,k_peak,k_peak_sub,peak_value
10000000,463,10000463,1,384,384,5.9740214e-05
10000000,463,10000463,2,449,448.5202,5.9873477e-05
10000000,464,10000464,0,383,383.52325,5.9640232e-05
10000000,464,10000464,1,384,384,5.9740214e-05
10000000,464,10000464,2,449,448.5202,5.9873477e-05
10000000,465,10000465,0,383,383.52325,5.9640232e-05
10000000,465,10000465,1,384,384,5.9740214e-05
10000000,465,10000465,2,449,448.5202,5.9873477e-05
10000000,466,10000466,0,383,383.52325,5.9640232e-05
10000000,466,10000466,1,384,384,5.9740214e-05
10000000,466,10000466,2,449,448.5202,5.9873477e-05
10000000,467,10000467,0,383,383.52325,5.9640232e-05
10000000,467,10000467,1,384,384,5.9740214e-05
10000000,467,10000467,2,449,448.5202,5.9873477e-05
10000000,468,10000468,0,398,398.01632,6.1951049e-05
10000000,468,10000468,1,400,400,5.77735e-05
10000000,468,10000468,2,449,448.5202,5.9873477e-05
10000000,469,10000469,0,398,398.01632,6.6350618e-05
10000000,469,10000469,1,400,399.52273,6.2173069e-05
10000000,469,10000469,2,449,448.5202,5.9873477e-05
10000000,470,10000470,0,398,398.01632,6.6350618e-05
10000000,470,10000470,1,400,399.52273,6.2173069e-05
10000000,470,10000470,2,449,448.5202,5.9873477e-05
10000000,471,10000471,0,398,398.01632,6.6350618e-05
10000000,471,10000471,1,400,399.52273,6.2173069e-05
10000000,471,10000471,2,449,448.5202,5.9873477e-05
10000000,472,10000472,0,398,398.01632,6.6350618e-05
10000000,472,10000472,1,400,399.52273,6.2173069e-05
10000000,472,10000472,2,449,448.5202,5.9873477e-05
10000000,473,10000473,0,398,398.01632,6.6350618e-05
10000000,473,10000473,1,400,399.52273,6.2173069e-05
10000000,473,10000473,2,449,448.5202,5.9873477e-05
10000000,474,10000474,0,398,398.01632,6.6350618e-05
10000000,474,10000474,1,400,399.52273,6.2173069e-05
10000000,474,10000474,2,449,448.5202,5.9873477e-05
10000000,475,10000475,0,398,398.01632,6.6350618e-05
10000000,475,10000475,1,400,399.52273,6.2173069e-05
10000000,475,10000475,2,402,401.52264,5.7973556e-05
10000000,476,10000476,0,398,398.01632,6.6350618e-05
10000000,476,10000476,1,400,399.52273,6.2173069e-05
10000000,476,10000476,2,402,401.52264,5.7973556e-05
10000000,477,10000477,0,398,398.01632,6.6350618e-05
10000000,477,10000477,1,400,399.52273,6.2173069e-05
10000000,477,10000477,2,402,401.52264,5.7973556e-05
10000000,478,10000478,0,398,398.01632,6.6350618e-05
10000000,478,10000478,1,400,399.52273,6.2173069e-05
10000000,478,10000478,2,402,401.52264,5.7973556e-05
10000000,479,10000479,0,398,398.01632,6.6350618e-05
10000000,479,10000479,1,400,399.52273,6.2173069e-05
10000000,479,10000479,2,402,401.52264,5.7973556e-05
10000000,480,10000480,0,398,398.01632,6.6350618e-05
10000000,480,10000480,1,400,399.52273,6.2173069e-05
10000000,480,10000480,2,402,401.52264,5.7973556e-05
10000000,481,10000481,0,398,398.01632,6.6350618e-05
10000000,481,10000481,1,400,399.52273,6.2173069e-05
10000000,481,10000481,2,399,399.47716,6.2073078e-05
10000000,482,10000482,0,398,398.01632,6.6350618e-05
10000000,482,10000482,1,400,399.52273,6.2173069e-05
10000000,482,10000482,2,399,399.47716,6.2073078e-05
10000000,483,10000483,0,398,398.01632,6.6350618e-05
10000000,483,10000483,1,400,399.52273,6.2173069e-05
10000000,483,10000483,2,399,399.47716,6.2073078e-05
10000000,484,10000484,0,398,398.01632,6.6350618e-05
10000000,484,10000484,1,400,399.52273,6.2173069e-05
10000000,484,10000484,2,399,399.47716,6.2073078e-05
10000000,485,10000485,0,398,398.01632,6.6350618e-05
10000000,485,10000485,1,400,399.52273,6.2173069e-05
10000000,485,10000485,2,399,399.47716,6.2073078e-05
10000000,486,10000486,0,398,398.01632,6.6350618e-05
10000000,486,10000486,1,400,399.52273,6.2173069e-05
10000000,486,10000486,2,399,399.47716,6.2073078e-05
10000000,487,10000487,0,398,398.01632,6.6350618e-05
10000000,487,10000487,1,400,399.52273,6.2173069e-05
10000000,487,10000487,2,399,399.47716,6.2073078e-05
10000000,488,10000488,0,398,398.01632,6.6350618e-05
10000000,488,10000488,1,400,399.52273,6.2173069e-05
10000000,488,10000488,2,399,399.47716,6.2073078e-05
10000000,489,10000489,0,398,398.01632,6.6350618e-05
10000000,489,10000489,1,400,399.52273,6.2173069e-05
10000000,489,10000489,2,399,399.47716,6.2073078e-05
10000000,490,10000490,0,398,398.01632,6.6350618e-05
10000000,490,10000490,1,400,399.52273,6.2173069e-05
10000000,490,10000490,2,399,399.47716,6.2073078e-05
10000000,491,10000491,0,398,398.01632,6.6350618e-05
10000000,491,10000491,1,400,399.52273,6.2173069e-05
10000000,491,10000491,2,399,399.47716,6.2073078e-05
10000000,492,10000492,0,398,398.01632,6.6350618e-05
10000000,492,10000492,1,400,399.52273,6.2173069e-05
10000000,492,10000492,2,399,399.47716,6.2073078e-05
10000000,493,10000493,0,398,398.01632,6.6350618e-05
10000000,493,10000493,1,400,399.52273,6.2173069e-05
10000000,493,10000493,2,399,399.47716,6.2073078e-05
10000000,494,10000494,0,398,398.01632,7.0739066e-05
10000000,494,10000494,1,400,400,6.2173069e-05
10000000,494,10000494,2,399,399,6.6461526e-05
10000000,495,10000495,0,398,398.01632,7.0739066e-05
10000000,495,10000495,1,400,400,6.2173069e-05
10000000,495,10000495,2,399,399,6.6461526e-05
10000000,496,10000496,0,398,398.01632,7.0739066e-05
10000000,496,10000496,1,400,400,6.2173069e-05
10000000,496,10000496,2,399,399,6.6461526e-05
10000000,497,10000497,0,398,398.01632,7.0739066e-05
10000000,497,10000497,1,400,400,6.2173069e-05
10000000,497,10000497,2,399,399,6.6461526e-05
10000000,498,10000498,0,398,398.01632,7.0739066e-05
10000000,498,10000498,1,400,400,6.2173069e-05
10000000,498,10000498,2,399,399,6.6461526e-05
10000000,499,10000499,0,398,398.01632,7.0739066e-05
10000000,499,10000499,1,400,400,6.2173069e-05
10000000,499,10000499,2,399,399,6.6461526e-05
10000000,500,10000500,0,398,398.01632,7.0739066e-05
10000000,500,10000500,1,400,400,6.2173069e-05
10000000,500,10000500,2,399,399,6.6461526e-05
10000000,501,10000501,0,398,398.01632,7.0739066e-05
10000000,501,10000501,1,400,400,6.2173069e-05
10000000,501,10000501,2,399,399,6.6461526e-05
10000000,502,10000502,0,398,398.01632,7.0739066e-05
10000000,502,10000502,1,400,400,6.2173069e-05
10000000,502,10000502,2,399,399,6.6461526e-05
10000000,503,10000503,0,398,398.01632,7.0739066e-05
10000000,503,10000503,1,400,400,6.2173069e-05
10000000,503,10000503,2,399,399,6.6461526e-05
10000000,504,10000504,0,398,398.01632,7.0739066e-05
10000000,504,10000504,1,400,400,6.2173069e-05
10000000,504,10000504,2,399,399,6.6461526e-05
10000000,505,10000505,0,398,398.01632,7.0739066e-05
10000000,505,10000505,1,400,400,6.2173069e-05
10000000,505,10000505,2,399,399,6.6461526e-05
10000000,506,10000506,0,398,398.01632,7.0739066e-05
10000000,506,10000506,1,400,400,6.2173069e-05
10000000,506,10000506,2,399,399,6.6461526e-05
10000000,507,10000507,0,398,398.01632,7.0739066e-05
10000000,507,10000507,1,400,400,6.2173069e-05
10000000,507,10000507,2,399,399,6.6461526e-05
10000000,508,10000508,0,398,398.01632,7.0739066e-05
10000000,508,10000508,1,400,400,6.2173069e-05
10000000,508,10000508,2,399,399,6.6461526e-05
10000000,509,10000509,0,398,398.52239,6.636151e-05
10000000,509,10000509,1,400,399.54444,6.66615e-05
10000000,509,10000509,2,399,399,6.6461526e-05
10000000,510,10000510,0,398,398.52239,6.636151e-05
10000000,510,10000510,1,400,399.54444,6.66615e-05
10000000,510,10000510,2,399,399,6.6461526e-05
10000000,511,10000511,0,398,398.52239,6.636151e-05
10000000,511,10000511,1,400,399.54444,6.66615e-05
10000000,511,10000511,2,399,399,6.6461526e-05
10000000,512,10000512,0,398,398.52239,6.636151e-05
10000000,512,10000512,1,400,399.54444,6.66615e-05
10000000,512,10000512,2,399,399,6.6461526e-05
10000000,513,10000513,0,398,398.52239,6.636151e-05
10000000,513,10000513,1,400,399.54444,6.66615e-05
10000000,513,10000513,2,399,399,6.6461526e-05
10000000,514,10000514,0,398,398.52239,6.636151e-05
10000000,514,10000514,1,400,399.54444,6.66615e-05
10000000,514,10000514,2,399,399,6.6461526e-05
10000000,515,10000515,0,398,398.52239,6.636151e-05
10000000,515,10000515,1,400,399.54444,6.66615e-05
10000000,515,10000515,2,399,399,6.6461526e-05
10000000,516,10000516,0,398,398.52239,6.636151e-05
10000000,516,10000516,1,400,399.54444,6.66615e-05
10000000,516,10000516,2,399,399,6.6461526e-05
10000000,517,10000517,0,398,398.52239,6.636151e-05
10000000,517,10000517,1,400,399.54444,6.66615e-05
10000000,517,10000517,2,399,399,6.6461526e-05
10000000,518,10000518,0,398,398.52239,6.636151e-05
10000000,518,10000518,1,400,399.54444,6.66615e-05
10000000,518,10000518,2,399,399,6.6461526e-05
10000000,519,10000519,0,398,398.52239,6.636151e-05
10000000,519,10000519,1,400,399.54444,6.66615e-05
10000000,519,10000519,2,399,399,6.6461526e-05
10000000,520,10000520,0,398,398.52239,6.636151e-05
10000000,520,10000520,1,400,399.54444,6.66615e-05
10000000,520,10000520,2,399,399,6.6461526e-05
10000000,521,10000521,0,398,398.52239,6.636151e-05
10000000,521,10000521,1,400,399.54444,6.66615e-05
10000000,521,10000521,2,399,399,6.6461526e-05
10000000,522,10000522,0,398,398.52239,6.636151e-05
10000000,522,10000522,1,400,399.54444,6.66615e-05
10000000,522,10000522,2,399,399,6.6461526e-05
10000000,523,10000523,0,398,398.52239,6.636151e-05
10000000,523,10000523,1,400,399.54444,6.66615e-05
10000000,523,10000523,2,399,399,6.6461526e-05
10000000,524,10000524,0,398,398.52239,6.636151e-05
10000000,524,10000524,1,400,399.54444,6.66615e-05
10000000,524,10000524,2,399,399,6.6461526e-05
10000000,525,10000525,0,398,398.52239,6.636151e-05
10000000,525,10000525,1,400,399.54444,6.66615e-05
10000000,525,10000525,2,399,399,6.6461526e-05
10000000,526,10000526,0,398,398.52239,6.636151e-05
10000000,526,10000526,1,400,399.54444,6.66615e-05
10000000,526,10000526,2,399,399,6.6461526e-05
10000000,527,10000527,0,398,398.52239,6.636151e-05
10000000,527,10000527,1,400,399.54444,6.66615e-05
10000000,527,10000527,2,399,399,6.6461526e-05
10000000,528,10000528,0,398,398.52239,6.636151e-05
10000000,528,10000528,1,400,399.54444,6.66615e-05
10000000,528,10000528,2,399,399,6.6461526e-05
10000000,529,10000529,0,398,398.52239,6.636151e-05
10000000,529,10000529,1,400,399.54444,6.66615e-05
10000000,529,10000529,2,399,399,6.6461526e-05
10000000,530,10000530,0,398,398.52239,6.636151e-05
10000000,530,10000530,1,400,399.54444,6.66615e-05
10000000,530,10000530,2,399,399,6.6461526e-05
10000000,531,10000531,0,398,398.52239,6.636151e-05
10000000,531,10000531,1,400,399.54444,6.66615e-05
10000000,531,10000531,2,399,399,6.6461526e-05
10000000,532,10000532,0,398,398.52239,6.636151e-05
10000000,532,10000532,1,400,399.54444,6.66615e-05
10000000,532,10000532,2,399,399,6.6461526e-05
10000000,533,10000533,0,398,398.52239,6.636151e-05
10000000,533,10000533,1,400,399.54444,6.66615e-05
10000000,533,10000533,2,399,399,6.6461526e-05
10000000,534,10000534,0,398,398.52239,6.636151e-05
10000000,534,10000534,1,400,399.54444,6.66615e-05
10000000,534,10000534,2,399,399,6.6461526e-05
10000000,535,10000535,0,398,398.52239,6.636151e-05
10000000,535,10000535,1,400,399.54444,6.66615e-05
10000000,535,10000535,2,399,399,6.6461526e-05
10000000,536,10000536,0,398,398.52239,6.636151e-05
10000000,536,10000536,1,400,399.54444,6.66615e-05
10000000,536,10000536,2,399,399,6.6461526e-05
10000000,537,10000537,0,398,398.52239,6.1928415e-05
10000000,537,10000537,1,400,399.54444,6.2228404e-05
10000000,537,10000537,2,399,399,6.202843e-05
10000000,538,10000538,0,398,398.52239,6.1928415e-05
10000000,538,10000538,1,400,399.54444,6.2228404e-05
10000000,538,10000538,2,399,399,6.202843e-05
10000000,539,10000539,0,398,398.52239,6.1928415e-05
10000000,539,10000539,1,400,399.54444,6.2228404e-05
10000000,539,10000539,2,399,399,6.202843e-05
10000000,540,10000540,0,399,399,5.7573114e-05
10000000,540,10000540,1,400,399.54444,5.7773089e-05
10000000,540,10000540,2,402,402.01617,5.8084236e-05
10000000,541,10000541,0,399,399,5.7573114e-05
10000000,541,10000541,1,400,399.54444,5.7773089e-05
10000000,541,10000541,2,402,402.01617,5.8084236e-05
10000000,542,10000542,0,399,399,5.7573114e-05
10000000,542,10000542,1,400,399.54444,5.7773089e-05
10000000,542,10000542,2,402,402.01617,5.8084236e-05
10000000,543,10000543,0,399,399,5.7573114e-05
10000000,543,10000543,1,400,399.54444,5.7773089e-05
10000000,543,10000543,2,402,402.01617,5.8084236e-05
10000000,544,10000544,0,399,399,5.7573114e-05
10000000,544,10000544,1,400,399.54444,5.7773089e-05
10000000,544,10000544,2,402,402.01617,5.8084236e-05
10000000,545,10000545,0,418,418.54359,6.0373018e-05
10000000,545,10000545,1,419,419,6.0573014e-05
10000000,545,10000545,2,420,419.52161,6.0672905e-05
10000000,546,10000546,0,418,418.54359,6.0373018e-05
10000000,546,10000546,1,419,419,6.0573014e-05
10000000,546,10000546,2,420,419.52161,6.0672905e-05
10000000,547,10000547,0,418,418.54359,6.0373018e-05
10000000,547,10000547,1,419,419,6.0573014e-05
10000000,547,10000547,2,420,419.52161,6.0672905e-05
10000000,548,10000548,0,418,418.54359,6.0373018e-05
10000000,548,10000548,1,419,419,6.0573014e-05
10000000,548,10000548,2,420,419.52161,6.0672905e-05
10000000,549,10000549,0,418,418.54359,6.0373018e-05
10000000,549,10000549,1,419,419,6.0573014e-05
10000000,549,10000549,2,420,419.52161,6.0672905e-05
10000000,550,10000550,0,418,418.54359,6.0373018e-05
10000000,550,10000550,1,419,419,6.0573014e-05
10000000,550,10000550,2,420,419.52161,6.0672905e-05
10000000,551,10000551,0,418,418.54359,6.0373018e-05
10000000,551,10000551,1,419,419,6.0573014e-05
10000000,551,10000551,2,420,419.52161,6.0672905e-05
10000000,552,10000552,0,418,418.54359,6.0373018e-05
10000000,552,10000552,1,419,419,6.0573014e-05
10000000,552,10000552,2,420,419.52161,6.0672905e-05
10000000,553,10000553,0,418,418.54359,6.0373018e-05
10000000,553,10000553,1,419,419,6.0573014e-05
10000000,553,10000553,2,420,419.52161,6.0672905e-05
10000000,554,10000554,0,418,418.54359,6.0373018e-05
10000000,554,10000554,1,419,419,6.0573014e-05
10000000,554,10000554,2,420,419.52161,6.0672905e-05
10000000,555,10000555,0,418,418.54359,6.0373018e-05
10000000,555,10000555,1,419,419,6.0573014e-05
10000000,555,10000555,2,420,419.52161,6.0672905e-05
10000000,556,10000556,0,418,418.54359,6.0373018e-05
10000000,556,10000556,1,419,419,6.0573014e-05
10000000,556,10000556,2,420,419.52161,6.0672905e-05
10000000,557,10000557,0,418,418,6.0328338e-05
10000000,557,10000557,1,419,419,6.0528335e-05
10000000,557,10000557,2,420,419.52161,6.0628225e-05
10000000,558,10000558,0,418,418,6.0328338e-05
10000000,558,10000558,1,419,419,6.0528335e-05
10000000,558,10000558,2,420,419.52161,6.0628225e-05
10000000,559,10000559,0,418,418,6.0328338e-05
10000000,559,10000559,1,419,419,6.0528335e-05
10000000,559,10000559,2,420,419.52161,6.0628225e-05
10000000,560,10000560,0,418,418,6.0328338e-05
10000000,560,10000560,1,419,419,6.0528335e-05
10000000,560,10000560,2,420,419.52161,6.0628225e-05
10000000,561,10000561,0,418,418,6.0328338e-05
10000000,561,10000561,1,419,419,6.0528335e-05
10000000,561,10000561,2,420,419.52161,6.0628225e-05
10000000,562,10000562,0,418,418,6.0328338e-05
10000000,562,10000562,1,419,419,6.0528335e-05
10000000,562,10000562,2,420,419.52161,6.0628225e-05
10000000,563,10000563,0,418,418,6.0328338e-05
10000000,563,10000563,1,419,419,6.0528335e-05
10000000,563,10000563,2,420,419.52161,6.0628225e-05
10000000,564,10000564,0,418,418,6.0328338e-05
10000000,564,10000564,1,419,419,6.0528335e-05
10000000,564,10000564,2,420,419.52161,6.0628225e-05
10000000,565,10000565,0,418,418,6.0328338e-05
10000000,565,10000565,1,419,419,6.0528335e-05
10000000,565,10000565,2,420,419.52161,6.0628225e-05
10000000,566,10000566,0,418,418,6.0328338e-05
10000000,566,10000566,1,419,419,6.0528335e-05
10000000,566,10000566,2,420,419.52161,6.0628225e-05
10000000,567,10000567,0,418,417.52172,6.0328338e-05
10000000,567,10000567,1,417,417,6.0228432e-05
10000000,567,10000567,2,416,416.52143,6.0128425e-05
10000000,568,10000568,0,418,417.52172,6.0328338e-05
10000000,568,10000568,1,417,417,6.0228432e-05
10000000,568,10000568,2,416,416.52143,6.0128425e-05
10000000,569,10000569,0,418,417.52172,6.0328338e-05
10000000,569,10000569,1,417,417,6.0228432e-05
10000000,569,10000569,2,416,416.52143,6.0128425e-05
10000000,570,10000570,0,418,417.52172,6.0328338e-05
10000000,570,10000570,1,417,417,6.0228432e-05
10000000,570,10000570,2,416,416.52143,6.0128425e-05
10000000,571,10000571,0,418,417.52172,6.0328338e-05
10000000,571,10000571,1,417,417,6.0228432e-05
10000000,571,10000571,2,416,416.52143,6.0128425e-05
10000000,572,10000572,0,418,417.52172,6.0328338e-05
10000000,572,10000572,1,417,417,6.0228432e-05
10000000,572,10000572,2,416,416.52143,6.0128425e-05
10000000,573,10000573,0,418,417.52172,6.0328338e-05
10000000,573,10000573,1,417,417,6.0228432e-05
10000000,573,10000573,2,416,416.52143,6.0128425e-05
10000000,574,10000574,0,418,417.52172,6.4938949e-05
10000000,574,10000574,1,417,417,6.4839042e-05
10000000,574,10000574,2,416,416.52143,6.4739036e-05
10000000,575,10000575,0,418,417.52172,6.4938949e-05
10000000,575,10000575,1,417,417,6.4839042e-05
10000000,575,10000575,2,416,416.52143,6.4739036e-05
10000000,576,10000576,0,418,417.52172,6.4938949e-05
10000000,576,10000576,1,417,417,6.4839042e-05
10000000,576,10000576,2,416,416.52143,6.4739036e-05
10000000,577,10000577,0,418,417.52172,6.4938949e-05
10000000,577,10000577,1,417,417,6.4839042e-05
10000000,577,10000577,2,416,416.52143,6.4739036e-05
10000000,578,10000578,0,418,417.52172,6.4938949e-05
10000000,578,10000578,1,417,417,6.4839042e-05
10000000,578,10000578,2,416,416.52143,6.4739036e-05
10000000,579,10000579,0,418,417.52172,6.4938949e-05
10000000,579,10000579,1,417,417,6.4839042e-05
10000000,579,10000579,2,416,416.52143,6.4739036e-05
10000000,580,10000580,0,418,417.52172,6.4938949e-05
10000000,580,10000580,1,417,417,6.4839042e-05
10000000,580,10000580,2,416,416.52143,6.4739036e-05
10000000,581,10000581,0,418,417.52172,6.4938949e-05
10000000,581,10000581,1,417,417,6.4839042e-05
10000000,581,10000581,2,416,416.52143,6.4739036e-05
10000000,582,10000582,0,418,417.52172,6.4938949e-05
10000000,582,10000582,1,417,417,6.4839042e-05
10000000,582,10000582,2,416,416.52143,6.4739036e-05
10000000,583,10000583,0,418,417.52172,6.4938949e-05
10000000,583,10000583,1,417,417,6.4839042e-05
10000000,583,10000583,2,416,416.52143,6.4739036e-05
10000000,584,10000584,0,418,417.52172,6.4938949e-05
10000000,584,10000584,1,417,417,6.4839042e-05
10000000,584,10000584,2,416,416.52143,6.4739036e-05
10000000,585,10000585,0,418,418,6.0339217e-05
10000000,585,10000585,1,417,417,6.0239311e-05
10000000,585,10000585,2,416,416.52143,6.0139304e-05
10000000,586,10000586,0,418,418,6.0339217e-05
10000000,586,10000586,1,417,417,6.0239311e-05
10000000,586,10000586,2,416,416.52143,6.0139304e-05
10000000,587,10000587,0,418,418,6.0339217e-05
10000000,587,10000587,1,417,417,6.0239311e-05
10000000,587,10000587,2,416,416.52143,6.0139304e-05
10000000,588,10000588,0,418,418,6.0339217e-05
10000000,588,10000588,1,417,417,6.0239311e-05
10000000,588,10000588,2,416,416.52143,6.0139304e-05
10000000,589,10000589,0,418,418,6.0339217e-05
10000000,589,10000589,1,417,417,6.0239311e-05
10000000,589,10000589,2,416,416.52143,6.0139304e-05
10000000,590,10000590,0,418,418,6.0339217e-05
10000000,590,10000590,1,417,417,6.0239311e-05
10000000,590,10000590,2,416,416.52143,6.0139304e-05
10000000,591,10000591,0,418,418,6.0339217e-05
10000000,591,10000591,1,417,417,6.0239311e-05
10000000,591,10000591,2,416,416.52143,6.0139304e-05
10000000,592,10000592,0,418,418,6.0339217e-05
10000000,592,10000592,1,417,417,6.0239311e-05
10000000,592,10000592,2,416,416.52143,6.0139304e-05
10000000,593,10000593,0,418,418,6.0339217e-05
10000000,593,10000593,1,417,417,6.0239311e-05
10000000,593,10000593,2,416,416.52143,6.0139304e-05
10000000,594,10000594,0,418,418,6.0339217e-05
10000000,594,10000594,1,417,417,6.0239311e-05
10000000,594,10000594,2,416,416.52143,6.0139304e-05
10000000,595,10000595,0,418,418,6.0339217e-05
10000000,595,10000595,1,417,417,6.0239311e-05
10000000,595,10000595,2,416,416.52143,6.0139304e-05
10000000,596,10000596,0,418,418,6.0339217e-05
10000000,596,10000596,1,417,417,6.0239311e-05
10000000,596,10000596,2,416,416.52143,6.0139304e-05
10000000,597,10000597,0,418,418,6.0339217e-05
10000000,597,10000597,1,417,417,6.0239311e-05
10000000,597,10000597,2,416,416.52143,6.0139304e-05
10000000,598,10000598,0,418,418,6.0339217e-05
10000000,598,10000598,1,417,417,6.0239311e-05
10000000,598,10000598,2,416,416.52143,6.0139304e-05
10000000,599,10000599,0,418,418,6.0339217e-05
10000000,599,10000599,1,417,417,6.0239311e-05
10000000,599,10000599,2,416,416.52143,6.0139304e-05
10000000,600,10000600,0,418,418,6.4994256e-05
10000000,600,10000600,1,417,417,6.4894349e-05
10000000,600,10000600,2,416,416.52143,6.4794343e-05
10000000,601,10000601,0,418,418,6.4994256e-05
10000000,601,10000601,1,417,417,6.4894349e-05
10000000,601,10000601,2,416,416.52143,6.4794343e-05
10000000,602,10000602,0,418,418,6.4994256e-05
10000000,602,10000602,1,417,417,6.4894349e-05
10000000,602,10000602,2,416,416.52143,6.4794343e-05
10000000,603,10000603,0,418,418,6.4994256e-05
10000000,603,10000603,1,417,417,6.4894349e-05
10000000,603,10000603,2,416,416.52143,6.4794343e-05
10000000,604,10000604,0,418,418,6.4994256e-05
10000000,604,10000604,1,417,417,6.4894349e-05
10000000,604,10000604,2,416,416.52143,6.4794343e-05
10000000,605,10000605,0,418,418,6.4994256e-05
10000000,605,10000605,1,417,417,6.4894349e-05
10000000,605,10000605,2,416,416.52143,6.4794343e-05
10000000,606,10000606,0,418,418,6.4994256e-05
10000000,606,10000606,1,417,417,6.4894349e-05
10000000,606,10000606,2,416,416.52143,6.4794343e-05
10000000,607,10000607,0,418,418,6.4994256e-05
10000000,607,10000607,1,417,417,6.4894349e-05
10000000,607,10000607,2,416,416.52143,6.4794343e-05
10000000,608,10000608,0,418,418,6.4994256e-05
10000000,608,10000608,1,417,417,6.4894349e-05
10000000,608,10000608,2,416,416.52143,6.4794343e-05
10000000,609,10000609,0,418,418,6.4994256e-05
10000000,609,10000609,1,417,417,6.4894349e-05
10000000,609,10000609,2,416,416.52143,6.4794343e-05
10000000,610,10000610,0,418,418,6.4994256e-05
10000000,610,10000610,1,417,417,6.4894349e-05
10000000,610,10000610,2,416,416.52143,6.4794343e-05
10000000,611,10000611,0,418,418,6.4994256e-05
10000000,611,10000611,1,417,417,6.4894349e-05
10000000,611,10000611,2,416,416.52143,6.4794343e-05
10000000,612,10000612,0,418,418,6.4994256e-05
10000000,612,10000612,1,417,417,6.4894349e-05
10000000,612,10000612,2,416,416.52143,6.4794343e-05
10000000,613,10000613,0,418,418,6.4994256e-05
10000000,613,10000613,1,417,417,6.4894349e-05
10000000,613,10000613,2,416,416.52143,6.4794343e-05
10000000,614,10000614,0,418,418,6.4994256e-05
10000000,614,10000614,1,417,417,6.4894349e-05
10000000,614,10000614,2,416,416.52143,6.4794343e-05
10000000,615,10000615,0,418,418,6.4994256e-05
10000000,615,10000615,1,417,417,6.4894349e-05
10000000,615,10000615,2,416,416.52143,6.4794343e-05
10000000,616,10000616,0,418,418,6.4994256e-05
10000000,616,10000616,1,417,417,6.4894349e-05
10000000,616,10000616,2,416,416.52143,6.4794343e-05
10000000,617,10000617,0,418,418,6.4994256e-05
10000000,617,10000617,1,417,417,6.4894349e-05
10000000,617,10000617,2,416,416.52143,6.4794343e-05
10000000,618,10000618,0,418,418,6.4994256e-05
10000000,618,10000618,1,417,417,6.4894349e-05
10000000,618,10000618,2,416,416.52143,6.4794343e-05
10000000,619,10000619,0,418,418,6.4994256e-05
10000000,619,10000619,1,417,417,6.4894349e-05
10000000,619,10000619,2,416,416.52143,6.4794343e-05
10000000,620,10000620,0,418,418,6.4994256e-05
10000000,620,10000620,1,417,417,6.4894349e-05
10000000,620,10000620,2,416,416.52143,6.4794343e-05
10000000,621,10000621,0,418,418,6.0327878e-05
10000000,621,10000621,1,417,417,6.0227972e-05
10000000,621,10000621,2,416,416,6.0127966e-05
10000000,622,10000622,0,418,418,6.0327878e-05
10000000,622,10000622,1,417,417,6.0227972e-05
10000000,622,10000622,2,416,416,6.0127966e-05
10000000,623,10000623,0,418,418,6.0327878e-05
10000000,623,10000623,1,417,417,6.0227972e-05
10000000,623,10000623,2,416,416,6.0127966e-05
10000000,624,10000624,0,418,418,6.0327878e-05
10000000,624,10000624,1,417,417,6.0227972e-05
10000000,624,10000624,2,416,416,6.0127966e-05
10000000,625,10000625,0,419,418.52169,6.0427873e-05
10000000,625,10000625,1,371,370.52453,6.1750014e-05
10000000,625,10000625,2,370,370,6.1649992e-05
10000000,626,10000626,0,419,418.52169,6.0427873e-05
10000000,626,10000626,1,371,370.52453,6.1750014e-05
10000000,626,10000626,2,370,370,6.1649992e-05
10000000,627,10000627,0,419,418.52169,6.0427873e-05
10000000,627,10000627,1,371,370.52453,6.1750014e-05
10000000,627,10000627,2,370,370,6.1649992e-05
10000000,628,10000628,0,371,370.52453,6.1750014e-05
10000000,628,10000628,1,370,370,6.1649992e-05
10000000,628,10000628,2,369,369,6.1450116e-05
10000000,629,10000629,0,371,370.52453,6.1750014e-05
10000000,629,10000629,1,370,370,6.1649992e-05
10000000,629,10000629,2,369,369,6.1450116e-05
10000000,630,10000630,0,371,370.52453,6.1750014e-05
10000000,630,10000630,1,370,370,6.1649992e-05
10000000,630,10000630,2,369,369,6.1450116e-05
10000000,631,10000631,0,371,370.52453,6.1750014e-05
10000000,631,10000631,1,370,370,6.1649992e-05
10000000,631,10000631,2,369,369,6.1450116e-05
10000000,632,10000632,0,371,370.52453,6.1750014e-05
10000000,632,10000632,1,370,370,6.1649992e-05
10000000,632,10000632,2,369,369,6.1450116e-05
10000000,633,10000633,0,371,370.52453,6.1750014e-05
10000000,633,10000633,1,370,370,6.1649992e-05
10000000,633,10000633,2,369,369,6.1450116e-05
10000000,634,10000634,0,371,370.52453,6.1750014e-05
10000000,634,10000634,1,370,370,6.1649992e-05
10000000,634,10000634,2,369,369,6.1450116e-05
10000000,635,10000635,0,371,370.52453,6.1750014e-05
10000000,635,10000635,1,370,370,6.1649992e-05
10000000,635,10000635,2,369,369,6.1450116e-05
10000000,636,10000636,0,371,370.52453,6.1750014e-05
10000000,636,10000636,1,370,370.52407,6.1649992e-05
10000000,636,10000636,2,367,367.01771,6.122783e-05
10000000,637,10000637,0,371,370.52453,6.1750014e-05
10000000,637,10000637,1,370,370.52407,6.1649992e-05
10000000,637,10000637,2,367,367.01771,6.122783e-05
10000000,638,10000638,0,371,370.52453,6.1750014e-05
