p,score_mean_oos,n_oos_scores,dies_by_horizon
185441,0.8027297113838732,2,0
190787,0.8027297113838732,2,0
193703,0.8027297113838732,2,1
193957,0.8027297113838732,2,0
196687,0.8027297113838732,2,1
197063,0.8027297113838732,2,0
198391,0.8027297113838732,2,0
198427,0.8027297113838732,2,0
200789,0.8027297113838732,2,0
202753,0.8027297113838732,2,0
203807,0.8027297113838732,2,0
206477,0.8027297113838732,2,0
209299,0.8027297113838732,2,1
210391,0.8027297113838732,2,0
210967,0.8027297113838732,2,0
212203,0.8027297113838732,2,0
215123,0.8027297113838732,2,1
215843,0.8027297113838732,2,0
217439,0.8027297113838732,2,0
219953,0.8027297113838732,2,0
147779,0.8027297113838728,2,0
159389,0.8027297113838698,2,0
123077,0.7963056857468299,3,0
153457,0.7963056857468299,3,0
159707,0.7963056857468299,3,0
161527,0.7963056857468299,3,0
170447,0.7963056857468299,3,0
185021,0.7963056857468299,3,0
188767,0.7963056857468299,3,1
195971,0.7963056857468299,3,0
200087,0.7963056857468299,3,0
200657,0.7963056857468299,3,0
210097,0.7963056857468299,3,1
214213,0.7963056857468299,3,0
215573,0.7963056857468299,3,0
218651,0.7963056857468299,3,0
184211,0.7963056857468298,3,0
143711,0.796305685746829,3,0
209567,0.7963056857468285,3,1
219041,0.7963056857468285,3,0
194413,0.7930936729283082,4,0
219031,0.7930936729283082,4,0
163811,0.7911664652371952,5,0
150797,0.7834576344727434,3,0
154501,0.7834576344727434,3,0
166541,0.7834576344727434,3,0
173827,0.7834576344727434,3,0
186239,0.7834576344727434,3,0
198637,0.7834576344727434,3,0
199657,0.7834576344727434,3,0
199687,0.7834576344727434,3,0
214399,0.7834576344727434,3,0
218077,0.7834576344727434,3,0
100549,0.7834576344727433,1,0
100829,0.7834576344727433,1,1
100981,0.7834576344727433,1,0
101293,0.7834576344727433,1,0
101419,0.7834576344727433,1,0
101561,0.7834576344727433,1,0
101701,0.7834576344727433,1,0
102499,0.7834576344727433,2,0
102871,0.7834576344727433,1,0
104123,0.7834576344727433,1,0
104381,0.7834576344727433,1,1
104849,0.7834576344727433,1,1
105097,0.7834576344727433,1,0
105253,0.7834576344727433,1,0
106033,0.7834576344727433,1,0
106637,0.7834576344727433,1,0
107467,0.7834576344727433,1,0
108529,0.7834576344727433,1,0
109297,0.7834576344727433,1,1
109321,0.7834576344727433,1,0
110069,0.7834576344727433,1,0
110947,0.7834576344727433,1,0
111637,0.7834576344727433,1,0
112939,0.7834576344727433,1,0
113153,0.7834576344727433,1,0
114167,0.7834576344727433,1,0
115117,0.7834576344727433,1,1
115777,0.7834576344727433,1,0
117443,0.7834576344727433,1,0
118493,0.7834576344727433,1,0
118787,0.7834576344727433,1,0
119101,0.7834576344727433,1,0
119551,0.7834576344727433,1,0
119611,0.7834576344727433,1,0
120017,0.7834576344727433,1,1
120079,0.7834576344727433,1,0
120193,0.7834576344727433,2,0
120503,0.7834576344727433,1,0
121181,0.7834576344727433,2,0
121349,0.7834576344727433,1,0
121357,0.7834576344727433,1,0
121787,0.7834576344727433,1,0
122021,0.7834576344727433,1,0
122041,0.7834576344727433,1,0
123833,0.7834576344727433,1,0
124133,0.7834576344727433,1,1
124193,0.7834576344727433,1,0
124291,0.7834576344727433,1,0
124561,0.7834576344727433,1,0
124633,0.7834576344727433,1,0
125539,0.7834576344727433,2,0
125863,0.7834576344727433,1,0
126311,0.7834576344727433,1,0
126713,0.7834576344727433,1,0
127051,0.7834576344727433,1,0
127541,0.7834576344727433,1,0
127843,0.7834576344727433,1,0
128053,0.7834576344727433,1,0
128509,0.7834576344727433,2,0
128563,0.7834576344727433,1,0
130073,0.7834576344727433,1,0
130411,0.7834576344727433,2,0
131893,0.7834576344727433,1,0
132109,0.7834576344727433,1,0
132511,0.7834576344727433,1,0
133709,0.7834576344727433,1,0
133733,0.7834576344727433,1,0
134153,0.7834576344727433,1,0
134909,0.7834576344727433,1,0
135059,0.7834576344727433,1,1
135301,0.7834576344727433,1,1
135349,0.7834576344727433,1,0
135613,0.7834576344727433,1,0
135661,0.7834576344727433,1,0
136093,0.7834576344727433,1,0
136399,0.7834576344727433,1,0
136693,0.7834576344727433,1,1
137153,0.7834576344727433,1,1
138617,0.7834576344727433,1,0
139387,0.7834576344727433,1,0
141067,0.7834576344727433,1,0
142151,0.7834576344727433,1,0
142297,0.7834576344727433,2,0
142421,0.7834576344727433,1,0
142469,0.7834576344727433,1,0
142567,0.7834576344727433,1,1
143111,0.7834576344727433,1,0
143527,0.7834576344727433,1,1
143551,0.7834576344727433,1,0
144541,0.7834576344727433,1,0
144629,0.7834576344727433,1,0
145133,0.7834576344727433,1,0
145307,0.7834576344727433,1,0
145417,0.7834576344727433,1,0
145759,0.7834576344727433,1,0
146051,0.7834576344727433,1,1
146141,0.7834576344727433,1,0
146197,0.7834576344727433,2,1
146239,0.7834576344727433,1,0
146423,0.7834576344727433,1,0
146833,0.7834576344727433,1,0
146857,0.7834576344727433,1,0
147137,0.7834576344727433,1,0
147209,0.7834576344727433,1,0
147229,0.7834576344727433,1,0
147377,0.7834576344727433,2,0
147541,0.7834576344727433,1,0
147761,0.7834576344727433,1,0
148153,0.7834576344727433,1,0
150097,0.7834576344727433,2,0
150413,0.7834576344727433,1,0
150721,0.7834576344727433,1,0
150883,0.7834576344727433,1,0
151651,0.7834576344727433,1,0
151717,0.7834576344727433,1,0
151783,0.7834576344727433,1,0
151813,0.7834576344727433,1,0
151901,0.7834576344727433,1,0
152147,0.7834576344727433,1,0
152381,0.7834576344727433,1,0
152989,0.7834576344727433,1,0
153001,0.7834576344727433,2,0
153271,0.7834576344727433,1,0
153343,0.7834576344727433,1,1
154061,0.7834576344727433,1,0
154153,0.7834576344727433,1,0
154927,0.7834576344727433,1,0
155167,0.7834576344727433,1,0
155171,0.7834576344727433,1,0
155303,0.7834576344727433,1,0
155693,0.7834576344727433,1,0
155699,0.7834576344727433,1,0
156109,0.7834576344727433,1,0
156727,0.7834576344727433,1,0
156817,0.7834576344727433,1,1
156901,0.7834576344727433,1,0
156943,0.7834576344727433,2,0
156979,0.7834576344727433,1,0
157051,0.7834576344727433,1,0
157109,0.7834576344727433,1,0
157543,0.7834576344727433,2,0
157579,0.7834576344727433,1,0
158189,0.7834576344727433,2,0
158293,0.7834576344727433,1,1
158567,0.7834576344727433,1,0
159161,0.7834576344727433,2,0
159209,0.7834576344727433,2,1
159233,0.7834576344727433,1,0
159503,0.7834576344727433,1,0
159739,0.7834576344727433,2,0
160001,0.7834576344727433,1,0
160201,0.7834576344727433,1,0
160367,0.7834576344727433,1,1
160583,0.7834576344727433,1,0
160603,0.7834576344727433,1,0
160817,0.7834576344727433,1,0
161093,0.7834576344727433,1,0
161141,0.7834576344727433,1,0
161461,0.7834576344727433,1,0
162821,0.7834576344727433,2,0
163199,0.7834576344727433,1,0
163469,0.7834576344727433,1,0
163627,0.7834576344727433,1,0
164089,0.7834576344727433,4,0
164251,0.7834576344727433,1,0
164321,0.7834576344727433,2,1
164377,0.7834576344727433,1,0
164413,0.7834576344727433,1,1
164653,0.7834576344727433,2,0
164771,0.7834576344727433,1,0
164837,0.7834576344727433,1,0
165533,0.7834576344727433,1,0
165553,0.7834576344727433,1,0
166631,0.7834576344727433,1,0
166871,0.7834576344727433,1,1
166909,0.7834576344727433,1,0
167173,0.7834576344727433,2,0
168143,0.7834576344727433,2,0
169097,0.7834576344727433,1,0
169159,0.7834576344727433,1,0
169181,0.7834576344727433,2,0
169199,0.7834576344727433,1,0
169831,0.7834576344727433,2,0
170197,0.7834576344727433,1,0
170701,0.7834576344727433,1,1
170767,0.7834576344727433,1,0
171439,0.7834576344727433,1,0
171467,0.7834576344727433,1,1
171469,0.7834576344727433,2,1
171529,0.7834576344727433,1,0
171617,0.7834576344727433,2,0
171793,0.7834576344727433,2,0
171827,0.7834576344727433,2,0
171929,0.7834576344727433,1,0
172279,0.7834576344727433,1,1
172519,0.7834576344727433,1,1
172607,0.7834576344727433,1,0
172633,0.7834576344727433,2,0
172649,0.7834576344727433,2,0
172759,0.7834576344727433,1,0
172999,0.7834576344727433,1,1
173431,0.7834576344727433,1,0
173651,0.7834576344727433,2,0
173897,0.7834576344727433,4,0
173933,0.7834576344727433,1,0
173993,0.7834576344727433,1,0
174367,0.7834576344727433,1,0
174569,0.7834576344727433,1,1
174617,0.7834576344727433,1,1
174929,0.7834576344727433,1,0
175061,0.7834576344727433,1,0
175327,0.7834576344727433,1,0
175433,0.7834576344727433,1,0
176021,0.7834576344727433,1,0
176347,0.7834576344727433,1,0
176413,0.7834576344727433,1,0
176983,0.7834576344727433,1,0
177167,0.7834576344727433,1,1
177427,0.7834576344727433,4,1
177787,0.7834576344727433,1,0
177797,0.7834576344727433,2,0
178393,0.7834576344727433,1,0
178531,0.7834576344727433,2,0
178813,0.7834576344727433,1,0
178889,0.7834576344727433,1,0
179369,0.7834576344727433,1,0
179407,0.7834576344727433,1,0
179411,0.7834576344727433,1,0
179453,0.7834576344727433,1,1
179461,0.7834576344727433,1,0
179533,0.7834576344727433,1,0
179671,0.7834576344727433,1,0
179801,0.7834576344727433,2,0
180371,0.7834576344727433,2,0
180379,0.7834576344727433,1,0
180797,0.7834576344727433,1,0
181081,0.7834576344727433,1,0
181213,0.7834576344727433,1,0
181297,0.7834576344727433,1,0
181537,0.7834576344727433,1,0
181603,0.7834576344727433,1,0
181609,0.7834576344727433,1,1
181667,0.7834576344727433,1,0
181751,0.7834576344727433,1,0
181871,0.7834576344727433,1,1
182131,0.7834576344727433,2,0
182341,0.7834576344727433,1,0
182353,0.7834576344727433,1,0
182489,0.7834576344727433,1,0
182813,0.7834576344727433,2,0
183319,0.7834576344727433,1,0
183349,0.7834576344727433,1,1
183473,0.7834576344727433,1,1
183479,0.7834576344727433,1,0
184081,0.7834576344727433,1,0
184153,0.7834576344727433,1,0
184369,0.7834576344727433,1,0
184577,0.7834576344727433,2,0
184843,0.7834576344727433,1,0
184969,0.7834576344727433,1,0
