p,score_mean_oos,n_oos_scores,dies_by_horizon
401371,0.7834576344727041,1,0
401507,0.7834576344727041,1,0
401539,0.783457634472704,1,0
315593,0.7834576344727039,1,0
401957,0.7834576344727038,1,0
315857,0.7834576344727037,1,1
401987,0.7834576344727037,1,0
402769,0.7834576344727037,1,1
336361,0.7635073553850734,3,0
343801,0.7635073553850734,3,0
360653,0.7635073553850734,3,0
335893,0.7635073553850732,3,0
312251,0.7635073553850731,3,0
392177,0.7635073553850731,3,0
395093,0.7635073553850731,3,0
396353,0.7635073553850731,3,1
308999,0.763507355385073,3,0
399493,0.763507355385073,3,0
327479,0.7635073553850726,3,0
328961,0.7635073553850726,3,0
300299,0.7635073553850725,3,0
301181,0.7635073553850725,3,0
334289,0.7635073553850725,3,0
302833,0.7635073553850722,3,1
304847,0.7635073553850722,3,1
307067,0.7635073553850718,3,0
308333,0.7635073553850716,3,0
309037,0.7635073553850716,3,0
309931,0.7635073553850713,3,0
311681,0.7635073553850712,3,0
312289,0.763507355385071,3,0
317029,0.7635073553850708,3,0
317459,0.7635073553850708,3,0
320303,0.7635073553850701,3,0
320431,0.7635073553850701,3,0
320767,0.7635073553850701,3,0
322039,0.7635073553850699,3,0
322859,0.7635073553850696,3,0
311659,0.7635073553850695,3,0
323927,0.7635073553850695,3,0
328063,0.7635073553850691,3,0
328271,0.7635073553850691,3,1
320011,0.7635073553850686,3,0
322459,0.7635073553850683,3,0
330943,0.7635073553850681,3,0
331547,0.7635073553850678,3,1
334721,0.7535322158412386,2,0
380657,0.7535322158412386,2,0
324473,0.7535322158412385,2,0
303581,0.7535322158412384,2,0
318161,0.7535322158412384,2,1
331937,0.7535322158412384,2,0
346453,0.7535322158412384,2,0
380441,0.7535322158412384,2,0
409217,0.7535322158412384,2,0
301039,0.7535322158412383,2,0
301673,0.7535322158412383,2,0
303839,0.7535322158412383,2,0
305297,0.7535322158412383,4,0
309853,0.7535322158412383,4,0
315013,0.7535322158412383,4,1
330313,0.7535322158412383,2,0
334861,0.7535322158412383,2,1
335807,0.7535322158412383,2,0
338753,0.7535322158412383,2,0
338893,0.7535322158412383,2,0
338927,0.7535322158412383,2,0
340297,0.7535322158412383,2,0
340933,0.7535322158412383,2,0
342337,0.7535322158412383,2,1
342521,0.7535322158412383,2,0
344873,0.7535322158412383,2,0
347717,0.7535322158412383,4,0
352109,0.7535322158412383,2,0
352741,0.7535322158412383,2,0
367001,0.7535322158412383,2,1
370613,0.7535322158412383,2,0
372497,0.7535322158412383,2,1
374117,0.7535322158412383,2,0
374993,0.7535322158412383,2,0
377513,0.7535322158412383,2,1
401057,0.7535322158412383,2,0
342841,0.7535322158412382,2,1
354953,0.7535322158412382,2,0
354997,0.7535322158412382,2,0
357517,0.7535322158412382,4,0
300277,0.7535322158412381,2,0
300493,0.7535322158412381,2,0
300787,0.7535322158412381,2,0
301913,0.7535322158412381,2,0
301949,0.7535322158412381,2,0
302299,0.7535322158412381,2,0
302563,0.7535322158412381,2,0
302831,0.7535322158412381,2,0
303097,0.7535322158412381,2,0
303491,0.7535322158412381,2,0
303679,0.7535322158412381,2,0
304013,0.7535322158412381,2,0
304411,0.7535322158412381,2,1
304631,0.7535322158412381,2,0
304643,0.7535322158412381,2,0
305147,0.7535322158412381,2,0
305267,0.7535322158412381,2,0
305339,0.7535322158412381,2,0
305441,0.7535322158412381,2,0
305749,0.7535322158412381,2,0
305867,0.7535322158412381,2,0
306041,0.7535322158412381,2,0
306367,0.7535322158412381,2,0
306829,0.7535322158412381,2,0
307693,0.7535322158412381,2,0
308027,0.7535322158412381,2,0
308141,0.7535322158412381,2,0
308827,0.7535322158412381,2,0
309223,0.7535322158412381,2,1
309493,0.7535322158412381,2,0
309583,0.7535322158412381,2,0
310819,0.7535322158412381,2,0
311137,0.7535322158412381,2,0
311293,0.7535322158412381,2,0
311951,0.7535322158412381,2,0
312383,0.7535322158412381,2,0
312397,0.7535322158412381,2,0
312527,0.7535322158412381,2,0
312773,0.7535322158412381,2,0
312863,0.7535322158412381,2,0
313297,0.7535322158412381,2,0
313711,0.7535322158412381,2,0
313763,0.7535322158412381,2,0
314129,0.7535322158412381,2,0
