t,n_top,dt,dy,dx,dy_residual,dx_residual,confidence,q_eff
625,1000625,5,4.9997642,4.1599823e-05,9.9997642,4.1599823e-05,0.96831014,120192.82
626,1000626,5,4.9998143,0.00050078423,9.9998143,0.00050078423,0.96483688,9984.34
627,1000627,5,5.0002276,-0.00030573273,10.000228,-0.00030573273,0.9690669,
628,1000628,5,4.9998478,-0.00035585878,9.9998478,-0.00035585878,0.96049618,
629,1000629,5,4.9997832,-0.00056082231,9.9997832,-0.00056082231,0.96457497,
630,1000630,5,4.9999368,-0.00018851789,9.9999368,-0.00018851789,0.9695117,
631,1000631,5,4.9997627,6.918478e-05,9.9997627,6.918478e-05,0.9662743,72270.231
632,1000632,5,5.0000565,0.00065073608,10.000056,0.00065073608,0.95655734,7683.6065
633,1000633,5,5.0000423,0.00010749554,10.000042,0.00010749554,0.96071744,46513.558
634,1000634,5,4.9998864,0.0003618984,9.9998864,0.0003618984,0.95642427,13816.032
635,1000635,5,5.0001397,-0.00012123498,10.00014,-0.00012123498,0.95583483,
636,1000636,5,4.9999763,0.00012605094,9.9999763,0.00012605094,0.95917423,39666.504
637,1000637,5,5.0000258,-4.7940385e-05,10.000026,-4.7940385e-05,0.97005493,
638,1000638,5,4.9999071,0.00037189825,9.9999071,0.00037189825,0.95872971,13444.538
639,1000639,5,4.9999455,0.00058063441,9.9999455,0.00058063441,0.96519261,8611.2706
640,1000640,5,4.9999914,-0.00019923642,9.9999914,-0.00019923642,0.95911878,
641,1000641,5,4.9999907,0.00020715935,9.9999907,0.00020715935,0.96491396,24136.009
642,1000642,5,4.9998808,-0.00041638953,9.9998808,-0.00041638953,0.96561017,
643,1000643,5,4.9998284,0.0003268323,9.9998284,0.0003268323,0.9745067,15298.366
644,1000644,5,4.9999945,0.00021460543,9.9999945,0.00021460543,0.94798297,23298.572
645,1000645,5,4.9998486,0.00014492284,9.9998486,0.00014492284,0.95500419,34501.117
646,1000646,5,4.9999836,0.0004267985,9.9999836,0.0004267985,0.95071915,11715.13
647,1000647,5,5.0000326,-1.1401668e-05,10.000033,-1.1401668e-05,0.94747545,
648,1000648,5,4.9996863,0.00019710113,9.9996863,0.00019710113,0.94637395,25367.688
649,1000649,5,4.999629,0.00022056704,9.999629,0.00022056704,0.96476764,22668.845
650,1000650,5,4.9996374,0.00014048347,9.9996374,0.00014048347,0.96490359,35591.377
651,1000651,5,4.9998822,8.8266085e-05,9.9998822,8.8266085e-05,0.97494342,56646.899
652,1000652,5,4.9997683,-0.00012660433,9.9997683,-0.00012660433,0.96294623,
653,1000653,5,5.0000119,9.5273204e-05,10.000012,9.5273204e-05,0.96257956,52480.654
654,1000654,5,5.0000011,-0.00017424044,10.000001,-0.00017424044,0.96045363,
655,1000655,5,4.9998128,-4.2526674e-05,9.9998128,-4.2526674e-05,0.9584582,
656,1000656,5,4.9998808,-0.00074677717,9.9998808,-0.00074677717,0.96130069,
657,1000657,5,4.9996092,-0.00012179364,9.9996092,-0.00012179364,0.97087939,
658,1000658,5,4.9997274,-0.00010667316,9.9997274,-0.00010667316,0.97229841,
659,1000659,5,5.0001563,0.00012091235,10.000156,0.00012091235,0.97440067,41352.268
660,1000660,5,4.9998357,-0.00015770916,9.9998357,-0.00015770916,0.96209637,
661,1000661,5,5.000066,0.00018710445,10.000066,0.00018710445,0.96477482,26723.041
662,1000662,5,5.0000473,0.00014578369,10.000047,0.00014578369,0.96124202,34297.389
663,1000663,5,5.000058,0.00050664339,10.000058,0.00050664339,0.96424251,9868.8745
664,1000664,5,5.0001506,1.6945837e-05,10.000151,1.6945837e-05,0.9633712,295057.72
665,1000665,5,5.0001772,-0.0003689628,10.000177,-0.0003689628,0.97068145,
666,1000666,5,4.9999948,-7.4735683e-05,9.9999948,-7.4735683e-05,0.96901395,
667,1000667,5,5.0000528,9.9891909e-05,10.000053,9.9891909e-05,0.96477828,50054.104
668,1000668,5,5.0000359,7.3528144e-05,10.000036,7.3528144e-05,0.96302269,68001.173
669,1000669,5,4.9998927,0.00039070204,9.9998927,0.00039070204,0.96944276,12797.476
670,1000670,5,4.9997519,0.00012463958,9.9997519,0.00012463958,0.9580501,40115.668
671,1000671,5,4.9999581,-8.3074133e-05,9.9999581,-8.3074133e-05,0.96252437,
672,1000672,5,5.0000125,-0.00040892588,10.000013,-0.00040892588,0.96543033,
673,1000673,5,4.9999211,-6.3224718e-05,9.9999211,-6.3224718e-05,0.96553433,
674,1000674,5,4.9999049,0.0003743903,9.9999049,0.0003743903,0.95555913,13355.047
675,1000675,5,4.9999906,0.00013341102,9.9999906,0.00013341102,0.964291,37478.164
676,1000676,5,5.000062,0.00013465714,10.000062,0.00013465714,0.96472291,37131.34
677,1000677,5,5.0000453,0.00039179181,10.000045,0.00039179181,0.96206732,12761.88
678,1000678,5,5.0002259,-0.00014252744,10.000226,-0.00014252744,0.96414596,
679,1000679,5,4.9999309,-0.00027714446,9.9999309,-0.00027714446,0.97096101,
680,1000680,5,5.0000587,0.00042524221,10.000059,0.00042524221,0.95007837,11758.005
681,1000681,5,5.0000578,-6.8900511e-05,10.000058,-6.8900511e-05,0.96234088,
682,1000682,5,4.9998607,-0.00040656122,9.9998607,-0.00040656122,0.95658319,
683,1000683,5,4.9999895,-3.5308202e-05,9.9999895,-3.5308202e-05,0.95636759,
684,1000684,5,5.000092,0.00057391688,10.000092,0.00057391688,0.94723204,8712.063
685,1000685,5,4.9999445,0.00018533247,9.9999445,0.00018533247,0.97037548,26978.543
686,1000686,5,5.0000198,0.00057067207,10.00002,0.00057067207,0.96515532,8761.5993
687,1000687,5,4.9998823,0.00015650981,9.9998823,0.00015650981,0.96955794,31946.878
688,1000688,5,4.9999011,0.00037215668,9.9999011,0.00037215668,0.94898414,13435.202
689,1000689,5,4.9997456,0.00031225508,9.9997456,0.00031225508,0.95491057,16012.55
690,1000690,5,5.0002625,7.6224999e-05,10.000263,7.6224999e-05,0.9521715,65595.278
691,1000691,5,5.0004192,-0.00047448858,10.000419,-0.00047448858,0.9561685,
692,1000692,5,5.0004314,3.4792926e-05,10.000431,3.4792926e-05,0.94802521,143707.37
693,1000693,5,4.9999775,-0.00055251212,9.9999775,-0.00055251212,0.96823978,
694,1000694,5,4.9999352,0.00020645635,9.9999352,0.00020645635,0.97423162,24218.194
695,1000695,5,4.9997732,9.4455875e-05,9.9997732,9.4455875e-05,0.97146778,52934.77
696,1000696,5,4.9998772,-0.00017112979,9.9998772,-0.00017112979,0.97111084,
697,1000697,5,4.9998562,-0.00052226293,9.9998562,-0.00052226293,0.97175143,
698,1000698,5,4.9998119,0.00013575674,9.9998119,0.00013575674,0.96880479,36830.584
699,1000699,5,4.9999482,5.9359751e-05,9.9999482,5.9359751e-05,0.96530807,84232.159
700,1000700,5,4.9999529,0.00065491262,9.9999529,0.00065491262,0.96753022,7634.6063
701,1000701,5,4.999925,-0.00032461362,9.999925,-0.00032461362,0.96239473,
702,1000702,5,4.9997153,-0.00040657863,9.9997153,-0.00040657863,0.96675077,
703,1000703,5,4.9999623,0.0002173895,9.9999623,0.0002173895,0.96667612,23000.19
704,1000704,5,4.9998294,0.00032413893,9.9998294,0.00032413893,0.95265813,15425.484
705,1000705,5,4.9997033,0.00030203624,9.9997033,0.00030203624,0.95591423,16554.305
706,1000706,5,4.9996358,0.00053775965,9.9996358,0.00053775965,0.95570862,9297.834
707,1000707,5,5.0001312,0.00051264252,10.000131,0.00051264252,0.95269327,9753.3853
708,1000708,5,5.0000828,-0.00046395196,10.000083,-0.00046395196,0.94989097,
709,1000709,5,5.0001967,0.0001191957,10.000197,0.0001191957,0.96496811,41947.821
710,1000710,5,4.9997805,2.6791137e-06,9.9997805,2.6791137e-06,0.96437082,1866288.8
711,1000711,5,5.0001953,-0.0001013198,10.000195,-0.0001013198,0.96699039,
712,1000712,5,4.9998962,0.00046376478,9.9998962,0.00046376478,0.96757828,10781.327
713,1000713,5,4.999813,0.00023062052,9.999813,0.00023062052,0.97237833,21680.638
714,1000714,5,4.9999117,0.00051030059,9.9999117,0.00051030059,0.97305653,9798.1467
715,1000715,5,4.9998262,-0.00021635098,9.9998262,-0.00021635098,0.97212087,
716,1000716,5,4.9997009,-2.1151065e-05,9.9997009,-2.1151065e-05,0.9565322,
717,1000717,5,4.9996087,-8.1630124e-05,9.9996087,-8.1630124e-05,0.96026934,
718,1000718,5,4.9995853,0.00038089649,9.9995853,0.00038089649,0.9567002,13126.926
719,1000719,5,4.9995691,9.640553e-05,9.9995691,9.640553e-05,0.9553867,51864.244
720,1000720,5,4.9994712,4.6683104e-05,9.9994712,4.6683104e-05,0.9558546,107105.13
721,1000721,5,4.9997126,-8.2792497e-05,9.9997126,-8.2792497e-05,0.97352793,
722,1000722,5,4.9997936,0.00015005642,9.9997936,0.00015005642,0.96651712,33320.8
723,1000723,5,4.9998426,-6.6043516e-05,9.9998426,-6.6043516e-05,0.96622105,
724,1000724,5,4.9997861,-0.0001866632,9.9997861,-0.0001866632,0.95381371,
725,1000725,5,5.0000327,0.00033514645,10.000033,0.00033514645,0.95570853,14918.851
726,1000726,5,5.0000939,0.00025297324,10.000094,0.00025297324,0.95101527,19764.937
727,1000727,5,4.9998856,-0.0002138277,9.9998856,-0.0002138277,0.95722527,
728,1000728,5,4.999677,3.2229093e-05,9.999677,3.2229093e-05,0.95756433,155139.33
729,1000729,5,5.0000095,0.00033368101,10.00001,0.00033368101,0.9678402,14984.371
730,1000730,5,5.000157,0.00014206483,10.000157,0.00014206483,0.96762539,35195.199
731,1000731,5,4.9999629,0.00057005563,9.9999629,0.00057005563,0.97455143,8771.0738
732,1000732,5,5.0000929,-0.00015253656,10.000093,-0.00015253656,0.96791061,
733,1000733,5,4.9999588,-0.00058432539,9.9999588,-0.00058432539,0.97433373,
734,1000734,5,5.0001634,0.00030769279,10.000163,0.00030769279,0.95996058,16249.974
735,1000735,5,5.0000229,2.3173433e-05,10.000023,2.3173433e-05,0.9634487,215764.32
736,1000736,5,4.9997822,0.00047418434,9.9997822,0.00047418434,0.95312145,10544.422
737,1000737,5,4.9999962,0.00060673646,9.9999962,0.00060673646,0.95475427,8240.8102
738,1000738,5,4.9999469,0.00063443994,9.9999469,0.00063443994,0.95453481,7880.9666
739,1000739,5,4.999806,0.00036333644,9.999806,0.00036333644,0.96587449,13761.35
740,1000740,5,4.9998545,-0.00032388264,9.9998545,-0.00032388264,0.9647513,
741,1000741,5,4.9997931,-0.00023061733,9.9997931,-0.00023061733,0.97665881,
742,1000742,5,4.9998428,1.2918192e-05,9.9998428,1.2918192e-05,0.97461944,387051.06
743,1000743,5,4.9996442,0.00026278743,9.9996442,0.00026278743,0.97277327,19026.785
744,1000744,5,4.9998014,-0.00031380727,9.9998014,-0.00031380727,0.96484574,
745,1000745,5,5.0000102,-0.00037738068,10.00001,-0.00037738068,0.96108696,
746,1000746,5,5.0001825,-4.8039554e-05,10.000182,-4.8039554e-05,0.95518076,
747,1000747,5,5.0000796,1.1745232e-05,10.00008,1.1745232e-05,0.96166023,425704.67
748,1000748,5,5.0000393,-0.00023660615,10.000039,-0.00023660615,0.95945545,
749,1000749,5,5.0001617,0.00055307464,10.000162,0.00055307464,0.96961105,9040.3711
750,1000750,5,4.9998526,-5.4794883e-05,9.9998526,-5.4794883e-05,0.97015036,
751,1000751,5,5.0000575,-0.00010489331,10.000057,-0.00010489331,0.96819855,
752,1000752,5,5.000012,-0.00042425168,10.000012,-0.00042425168,0.9539017,
753,1000753,5,4.9999755,-0.00036947812,9.9999755,-0.00036947812,0.95815406,
754,1000754,5,5.0000419,-0.00017000273,10.000042,-0.00017000273,0.95661102,
755,1000755,5,5.0001497,-0.00023967218,10.00015,-0.00023967218,0.96006956,
756,1000756,5,4.9998886,0.00013113757,9.9998886,0.00013113757,0.95930876,38127.899
757,1000757,5,4.9998428,-0.00027435688,9.9998428,-0.00027435688,0.96801053,
758,1000758,5,5.0000874,-0.0001856038,10.000087,-0.0001856038,0.96163848,
759,1000759,5,5.00007,-0.00019326716,10.00007,-0.00019326716,0.96815151,
760,1000760,5,5.0000341,2.6858979e-05,10.000034,2.6858979e-05,0.9697124,186157.49
761,1000761,5,4.9999997,0.00014487467,9.9999997,0.00014487467,0.97182609,34512.589
762,1000762,5,5.000041,9.1208416e-05,10.000041,9.1208416e-05,0.9723073,54819.503
763,1000763,5,4.9998186,-2.9110259e-05,9.9998186,-2.9110259e-05,0.98002445,
764,1000764,5,5.0001624,6.4604617e-05,10.000162,6.4604617e-05,0.955064,77393.849
765,1000765,5,5.0000037,-0.00040625056,10.000004,-0.00040625056,0.95597059,
766,1000766,5,5.0002886,-0.00015370044,10.000289,-0.00015370044,0.9504681,
767,1000767,5,5.0003333,4.8194683e-05,10.000333,4.8194683e-05,0.94807115,103745.88
768,1000768,5,5.0002018,0.0003740751,10.000202,0.0003740751,0.94645122,13366.3
769,1000769,5,4.9999522,0.00010961229,9.9999522,0.00010961229,0.96600171,45615.321
770,1000770,5,4.999867,0.00052387641,9.999867,0.00052387641,0.96205177,9544.2358
771,1000771,5,4.9999392,0.00018881377,9.9999392,0.00018881377,0.96146606,26481.119
772,1000772,5,5.0005363,0.00012561141,10.000536,0.00012561141,0.94539852,39805.3
773,1000773,5,4.9998705,0.00019492616,9.9998705,0.00019492616,0.94913132,25650.739
774,1000774,5,5.0004466,0.00065267301,10.000447,0.00065267301,0.94924006,7660.804
775,1000775,5,5.0001686,5.2631936e-05,10.000169,5.2631936e-05,0.96077678,94999.356
776,1000776,5,4.9999747,0.00012636083,9.9999747,0.00012636083,0.95337979,39569.223
777,1000777,5,4.9998378,-0.00016956865,9.9998378,-0.00016956865,0.97479691,
778,1000778,5,4.9995263,0.00060334813,9.9995263,0.00060334813,0.96346131,8287.0896
779,1000779,5,4.9996818,-1.1576985e-05,9.9996818,-1.1576985e-05,0.96108782,
780,1000780,5,4.9997281,0.00038333421,9.9997281,0.00038333421,0.96289851,13043.448
781,1000781,5,4.9996741,0.00032091736,9.9996741,0.00032091736,0.96964015,15580.335
782,1000782,5,4.9997807,0.00011055023,9.9997807,0.00011055023,0.9640929,45228.309
783,1000783,5,4.9998134,-0.00051697085,9.9998134,-0.00051697085,0.97629941,
784,1000784,5,5.0001859,9.0122596e-05,10.000186,9.0122596e-05,0.961851,55479.982
785,1000785,5,5.0002527,-0.00036194335,10.000253,-0.00036194335,0.9585963,
786,1000786,5,5.000269,-0.00090014889,10.000269,-0.00090014889,0.95417491,
787,1000787,5,5.0000577,6.6649724e-05,10.000058,6.6649724e-05,0.95507283,75019.065
788,1000788,5,4.9999301,-0.00034554469,9.9999301,-0.00034554469,0.94778842,
789,1000789,5,5.0000787,-0.00056847947,10.000079,-0.00056847947,0.96223068,
790,1000790,5,4.9997059,-0.00081517509,9.9997059,-0.00081517509,0.96246502,
791,1000791,5,4.9999231,4.192203e-05,9.9999231,4.192203e-05,0.97776623,119269.03
792,1000792,5,4.9999181,-0.00034183493,9.9999181,-0.00034183493,0.9751624,
793,1000793,5,4.9998068,-0.00054662618,9.9998068,-0.00054662618,0.97990322,
794,1000794,5,5.0001531,-0.00021971438,10.000153,-0.00021971438,0.97593353,
