n_start,q0,dt,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,theta_star,theta_subdeg,angle_score_peak,angle_score_median,peakiness,sanity
50000000,16,13,2.5017421602787455,-8.0,5.196378830083566,-0.043155015717059625,0.00017970470691164309,1.0,82.1,82.16851851891482,1.8125000540167093,1.4375000409781933,3.599999983321394,permute_cols
50000000,17,14,3.944055944055944,13.5,3.5496453900709217,0.32416902737562625,0.009940492805818324,1.0,83.4,83.34032258064644,1.7843137886375189,1.3333333805203438,4.599999953080002,permute_cols
50000000,18,14,2.2412587412587412,7.5,6.246489859594384,-0.1816742949033163,0.0031331978266355698,1.0,82.2,82.2649253731379,1.4444444552063942,1.0740740820765495,4.9999999325000015,permute_cols
50000000,19,15,-2.2491228070175437,-18.0,nan,-0.026443312070686148,7.051939704061372e-05,1.0,79.7,79.71030534458527,1.350877195596695,1.0000000037252903,3.333333384243936,permute_cols
50000000,20,16,1.8767605633802817,16.5,8.52532833020638,0.0269743063236797,6.441692513903252e-05,1.0,89.6,89.5631147537628,1.1833333931863308,0.9000000469386578,3.3999999368482623,permute_cols
50000000,21,17,-1.88339222614841,-4.0,nan,-0.2526713548001443,0.006567143362851358,1.0,89.1,89.07857143007887,1.1746032405644655,0.8571429066359997,3.9999999261306765,permute_cols
50000000,22,18,4.397163120567376,-5.5,4.093548387096774,0.1701124336735681,0.0031631838980576976,1.0,86.1,86.13749999999945,1.0303030610084534,0.6666666865348816,4.799999936640003,permute_cols
50000000,23,18,3.4113475177304964,-8.0,5.276507276507276,0.24453704145976435,0.005388900641653316,1.0,82.4,82.39399999999983,0.9275362491607666,0.652173925191164,4.749999918062503,permute_cols
50000000,24,19,0.8149466192170819,-10.0,23.314410480349345,0.02536533656419471,6.118497233054132e-05,1.0,82.6,82.58211009174171,0.8472222285345197,0.6527777826413512,3.4999999370000014,permute_cols
50000000,25,20,-6.139285714285714,7.5,nan,-0.14367193095494998,0.0019499030334506617,1.0,83.5,83.50000000037649,0.8266666289418936,0.6399999717250466,3.4999998557946563,permute_cols
50000000,26,21,-4.39068100358423,20.0,nan,0.285000386786269,0.006849928551331597,1.0,81.7,81.66304347857766,0.7435897532850504,0.5256410324946046,4.2499999171250025,permute_cols
50000000,27,22,-2.528776978417266,-19.5,nan,0.12342509827905507,0.001342308232377798,1.0,79.8,79.74750000000206,0.7654321044683456,0.4938271641731262,4.399999928720002,permute_cols
50000000,28,22,-10.802158273381295,-9.0,nan,-0.06329041809027462,0.0003325564116681834,1.0,86.5,86.52250000000012,0.6309523927047849,0.4285714365541935,4.249999910750003,permute_cols
50000000,29,23,-2.595667870036101,4.0,nan,0.009811770743019326,7.948355910780691e-06,1.0,80.8,80.77162162161876,0.5632183887064457,0.37931034341454506,3.9999999130000017,permute_cols
50000000,30,24,8.166666666666666,27.5,2.938775510204082,-0.19305061285462113,0.0027703448905906924,1.0,85.0,85.06126760563194,0.5111111234873533,0.4000000096857548,2.4999999437500025,permute_cols
50000000,31,25,-3.36,25.0,nan,0.17102795648997177,0.002435034157373228,1.0,88.3,88.26830985915464,0.4946236554533243,0.35483870934695005,3.2499999244375015,permute_cols
50000000,32,26,4.083941605839416,-5.5,6.3663985701519215,-0.17785601259943346,0.0024951648452191666,1.0,89.5,89.47824427466131,0.47916668001562357,0.3437500102445483,3.24999997229142,permute_cols
50000000,33,26,-5.2700729927007295,-14.0,nan,-0.24764840998474466,0.004879148528601496,1.0,87.6,87.54692307691774,0.4343434339389205,0.3333333330228925,3.333333223333337,permute_cols
50000000,34,27,-0.1794871794871795,22.0,nan,-0.21864310013667693,0.003665770423173731,1.0,89.8,89.76875000000238,0.46078433003276587,0.30392157938331366,5.333333152000013,permute_cols
50000000,35,28,-2.5808823529411766,-1.5,nan,0.2043536830054631,0.0033143750084282386,1.0,79.0,78.96999999999807,0.36190477572381496,0.2666666768491268,3.3333332166666754,permute_cols
50000000,36,29,-9.018450184501845,-23.0,nan,-0.1348666280771107,0.0012397399420887023,1.0,87.2,87.18333333333858,0.48148148506879807,0.29629629850387573,4.999999865000005,permute_cols
50000000,37,30,11.02962962962963,0.5,2.7199462726662187,-0.028213769125242934,5.8186606072041513e-05,1.0,86.1,86.08421052631552,0.3693693783134222,0.2792792860418558,3.3333332100000077,permute_cols
50000000,38,30,0.9962962962962963,20.5,30.11152416356877,0.21773961234247122,0.003399953349857543,1.0,81.6,81.61764705612339,0.35964912362396717,0.25438596680760384,2.999999861414618,permute_cols
50000000,39,31,-3.717472118959108,7.0,nan,0.08277941148689125,0.0005225492156297751,1.0,82.4,82.47857142857225,0.3162393318489194,0.20512821525335312,4.333333164333348,permute_cols
50000000,40,32,-14.996268656716419,-29.0,nan,-0.03208073080349638,7.012895033065014e-05,1.0,88.5,88.42297297296722,0.3083333494141698,0.2166666779667139,5.4999996700000375,permute_cols
