run_id,n_start,q0,H,W,weights,dt,smooth,frames,conf_min,sanity,runtime_s,mean_dx,median_dx,q_eff,slope_kpeak,track_r2,valid_frac,wave_strength,visibility_score,notes
n1e6_q34_H512_W1024_invq_dt5_sm9_permute_cols,1000000,34,512,1024,invq,5,9,300,0.15,permute_cols,0.16405534744262695,-2.51864406779661,-12.0,nan,0.05636130769301323,0.00026384926777356377,1.0,5.545286169481997,0.09007451033044105,
n1e6_q35_H512_W1024_invq_dt5_sm9_permute_cols,1000000,35,512,1024,invq,5,9,300,0.15,permute_cols,0.13899993896484375,-2.911864406779661,6.0,nan,0.32478801873466073,0.008652427936765905,1.0,5.597260554980731,0.5206483776050167,
n1e6_q36_H512_W1024_invq_dt5_sm9_permute_cols,1000000,36,512,1024,invq,5,9,300,0.15,permute_cols,0.17120981216430664,1.2101694915254237,-14.0,4.131652661064425,0.10211560574752972,0.000989529105367537,1.0,5.690376726055927,0.17900093759817368,
n1e6_q37_H512_W1024_invq_dt5_sm9_permute_cols,1000000,37,512,1024,invq,5,9,300,0.15,permute_cols,0.1955709457397461,-3.0677966101694913,-13.0,nan,0.07407564949934792,0.00050354791948648,1.0,5.690376641810403,0.12769133160263968,
n1e6_q38_H512_W1024_invq_dt5_sm9_permute_cols,1000000,38,512,1024,invq,5,9,300,0.15,permute_cols,0.1320810317993164,0.1423728813559322,2.0,35.11904761904762,0.14395000327204302,0.0015549729464370277,1.0,5.739022634181467,0.22630771328167193,
n1e6_q39_H512_W1024_invq_dt5_sm9_permute_cols,1000000,39,512,1024,invq,5,9,300,0.15,permute_cols,0.13183212280273438,-2.233898305084746,-4.0,nan,-0.24229855936880215,0.004464035761862384,1.0,5.816273297642003,0.38860522687498555,
n1e6_q40_H512_W1024_invq_dt5_sm9_permute_cols,1000000,40,512,1024,invq,5,9,300,0.15,permute_cols,0.1383211612701416,-2.0033898305084747,-18.0,nan,0.5716211541877027,0.024415419507824665,1.0,5.900883666089824,0.9220386966154613,
n50e6_q6_H512_W1024_invq_dt5_sm9_permute_cols,50000000,6,512,1024,invq,5,9,300,0.15,permute_cols,0.21210861206054688,4.738983050847458,-8.0,1.0550786838340485,0.33448773919471264,0.009373048101952497,1.0,2.99999983800001,0.29044349503297634,
n50e6_q7_H512_W1024_invq_dt5_sm9_permute_cols,50000000,7,512,1024,invq,5,9,300,0.15,permute_cols,0.13064193725585938,2.1966101694915254,18.0,2.2762345679012346,-0.0778062393026333,0.000573510874715355,1.0,4.765423070806264,0.11412276666515697,
n50e6_q8_H512_W1024_invq_dt5_sm9_permute_cols,50000000,8,512,1024,invq,5,9,300,0.15,permute_cols,0.14342355728149414,-0.9593220338983051,8.0,nan,0.06461338543272889,0.00036027991283138494,1.0,4.404500802497212,0.08360200978159689,
n50e6_q9_H512_W1024_invq_dt5_sm9_permute_cols,50000000,9,512,1024,invq,5,9,300,0.15,permute_cols,0.13271474838256836,-0.5423728813559322,15.0,nan,0.0823487617698356,0.0006342242489296712,1.0,4.545736644960863,0.11447896462061306,
n50e6_q10_H512_W1024_invq_dt5_sm9_permute_cols,50000000,10,512,1024,invq,5,9,300,0.15,permute_cols,0.1391134262084961,4.654237288135593,2.0,1.0742898761835398,0.3333813232095332,0.010193336055354774,1.0,4.710996523502075,0.47563187857441874,
n50e6_q11_H512_W1024_invq_dt5_sm9_permute_cols,50000000,11,512,1024,invq,5,9,300,0.15,permute_cols,0.1422715187072754,-0.17966101694915254,-15.0,nan,-0.12530219601931525,0.0012770803648561868,1.0,4.822569674733708,0.1723406095718305,
n50e6_q12_H512_W1024_invq_dt5_sm9_permute_cols,50000000,12,512,1024,invq,5,9,300,0.15,permute_cols,0.16324877738952637,5.294915254237288,-2.0,0.9443021766965429,0.059506670275723046,0.000288780772721986,1.0,4.975813741587016,0.08455674416433233,
n50e6_q13_H512_W1024_invq_dt5_sm9_permute_cols,50000000,13,512,1024,invq,5,9,300,0.15,permute_cols,0.13413500785827637,-0.2576271186440678,2.0,nan,0.041483354668797705,0.00015895837126678192,1.0,5.117515217410505,0.06452096360684402,
n50e6_q14_H512_W1024_invq_dt5_sm9_permute_cols,50000000,14,512,1024,invq,5,9,300,0.15,permute_cols,0.14897799491882324,-1.1661016949152543,2.0,nan,-0.29680415454916637,0.007524373874733703,1.0,5.252128185477856,0.45558613704243534,
n50e6_q15_H512_W1024_invq_dt5_sm9_permute_cols,50000000,15,512,1024,invq,5,9,300,0.15,permute_cols,0.13503527641296387,-0.576271186440678,21.0,nan,-0.17937775201645886,0.002935043370070889,1.0,5.296203997001803,0.2869273625219807,
n50e6_q16_H512_W1024_invq_dt5_sm9_permute_cols,50000000,16,512,1024,invq,5,9,300,0.15,permute_cols,0.1219489574432373,-3.3389830508474576,-6.0,nan,-0.1596623257687839,0.0025728652362798643,1.0,4.20183361302964,0.21313136697294432,
n50e6_q17_H512_W1024_invq_dt5_sm9_permute_cols,50000000,17,512,1024,invq,5,9,300,0.15,permute_cols,0.12514853477478027,-4.857627118644068,8.0,nan,-0.03551936578531723,0.00012463924499062085,1.0,4.230198901528665,0.04722676447677993,
n50e6_q18_H512_W1024_invq_dt5_sm9_permute_cols,50000000,18,512,1024,invq,5,9,300,0.15,permute_cols,0.13262224197387695,-5.969491525423729,-27.0,nan,-0.32865463180836135,0.011841709596587147,1.0,4.295548288481784,0.46743993046348586,
n50e6_q19_H512_W1024_invq_dt5_sm9_permute_cols,50000000,19,512,1024,invq,5,9,300,0.15,permute_cols,0.17841887474060059,-0.5559322033898305,4.0,nan,-0.17429861546160183,0.0032397629033845687,1.0,4.381761875328722,0.24940513244829632,
n50e6_q20_H512_W1024_invq_dt5_sm9_permute_cols,50000000,20,512,1024,invq,5,9,300,0.15,permute_cols,0.17377734184265137,2.016949152542373,6.0,2.4789915966386555,0.13334159132668036,0.001915720896019435,1.0,4.4751143519718175,0.19587105181275252,
n50e6_q21_H512_W1024_invq_dt5_sm9_permute_cols,50000000,21,512,1024,invq,5,9,300,0.15,permute_cols,0.12895655632019043,1.8135593220338984,18.0,2.7570093457943923,0.0014228687322578692,2.364744093874549e-07,1.0,4.571441269377345,0.00222302946652147,
n50e6_q22_H512_W1024_invq_dt5_sm9_permute_cols,50000000,22,512,1024,invq,5,9,300,0.15,permute_cols,0.14702177047729492,-0.8610169491525423,-15.0,nan,0.1614918619695926,0.0029213496567394026,1.0,4.645555754797813,0.2510900176178348,
n50e6_q23_H512_W1024_invq_dt5_sm9_permute_cols,50000000,23,512,1024,invq,5,9,300,0.15,permute_cols,0.14169931411743164,4.311864406779661,-11.0,1.1595911949685533,0.13540764908813488,0.0019676677568070122,1.0,4.72180120786204,0.20945155235364446,
n50e6_q24_H512_W1024_invq_dt5_sm9_permute_cols,50000000,24,512,1024,invq,5,9,300,0.15,permute_cols,0.1319131851196289,-2.1932203389830507,-1.0,nan,0.3081931810716581,0.009463816759715638,1.0,4.82258713796278,0.469151646609791,
n50e6_q25_H512_W1024_invq_dt5_sm9_permute_cols,50000000,25,512,1024,invq,5,9,300,0.15,permute_cols,0.13310456275939941,3.1728813559322036,5.0,1.5758547008547008,0.5806024287878144,0.03517662653232556,1.0,4.890848724366512,0.9172998534208922,
n50e6_q26_H512_W1024_invq_dt5_sm9_permute_cols,50000000,26,512,1024,invq,5,9,300,0.15,permute_cols,0.17737650871276855,-2.0610169491525423,5.0,nan,0.12160900090756542,0.0014818771219740068,1.0,4.93243156920261,0.1898747282580743,
n50e6_q27_H512_W1024_invq_dt5_sm9_permute_cols,50000000,27,512,1024,invq,5,9,300,0.15,permute_cols,0.19723057746887207,-0.9288135593220339,3.0,nan,-0.13815756261319784,0.0019175466398210217,1.0,5.052630252548353,0.22125367145115288,
n50e6_q28_H512_W1024_invq_dt5_sm9_permute_cols,50000000,28,512,1024,invq,5,9,300,0.15,permute_cols,0.12874603271484375,-2.5898305084745763,-15.0,nan,-0.191046771436559,0.0033834157724281777,1.0,5.1498394869181405,0.2995514165576953,
n50e6_q29_H512_W1024_invq_dt5_sm9_permute_cols,50000000,29,512,1024,invq,5,9,300,0.15,permute_cols,0.13558483123779297,-0.7559322033898305,-5.0,nan,-0.1466639243892773,0.0021828140716481093,1.0,5.219122877085327,0.24384053035637762,
n50e6_q30_H512_W1024_invq_dt5_sm9_permute_cols,50000000,30,512,1024,invq,5,9,300,0.15,permute_cols,0.14065814018249512,1.3898305084745763,6.0,3.5975609756097557,-0.2998499537263871,0.008264650824566178,1.0,5.258284131640206,0.4780312676076289,
n50e6_q31_H512_W1024_invq_dt5_sm9_permute_cols,50000000,31,512,1024,invq,5,9,300,0.15,permute_cols,0.12662720680236816,-2.6915254237288138,1.0,nan,0.1628656501514772,0.002409335686675007,1.0,5.334355422210571,0.26183675230978365,
n50e6_q32_H512_W1024_invq_dt5_sm9_permute_cols,50000000,32,512,1024,invq,5,9,300,0.15,permute_cols,0.14029169082641602,-0.8949152542372881,16.0,nan,0.1249983639796043,0.001436810022545254,1.0,5.413818923215699,0.20521230577654376,
n50e6_q33_H512_W1024_invq_dt5_sm9_permute_cols,50000000,33,512,1024,invq,5,9,300,0.15,permute_cols,0.1562039852142334,-4.033898305084746,-1.0,nan,-0.2656964297432775,0.005648344822646756,1.0,5.4638546944388064,0.4106385730875422,
n50e6_q34_H512_W1024_invq_dt5_sm9_permute_cols,50000000,34,512,1024,invq,5,9,300,0.15,permute_cols,0.12678265571594238,3.183050847457627,3.0,1.5708200212992547,0.3756593154893142,0.01160544440986111,1.0,5.526453565784541,0.5953569299539646,
n50e6_q35_H512_W1024_invq_dt5_sm9_permute_cols,50000000,35,512,1024,invq,5,9,300,0.15,permute_cols,0.1227414608001709,0.14915254237288136,17.0,33.52272727272727,0.17618564603815437,0.002732164639337342,1.0,5.587391370571011,0.29205357437615104,
n50e6_q36_H512_W1024_invq_dt5_sm9_permute_cols,50000000,36,512,1024,invq,5,9,300,0.15,permute_cols,0.12432646751403809,-0.2440677966101695,-4.0,nan,0.37375639215691536,0.012457695990718554,1.0,5.645918828775971,0.6301638622351472,
n50e6_q37_H512_W1024_invq_dt5_sm9_permute_cols,50000000,37,512,1024,invq,5,9,300,0.15,permute_cols,0.11218023300170898,1.7457627118644068,-15.0,2.8640776699029127,0.29399955126158966,0.007177907391470617,1.0,5.690376641810403,0.48210311588459925,
n50e6_q38_H512_W1024_invq_dt5_sm9_permute_cols,50000000,38,512,1024,invq,5,9,300,0.15,permute_cols,0.14007949829101562,-7.606779661016949,2.0,nan,-0.1834135761512274,0.002696654572195145,1.0,5.763481395590272,0.29929368616129887,
n50e6_q39_H512_W1024_invq_dt5_sm9_permute_cols,50000000,39,512,1024,invq,5,9,300,0.15,permute_cols,0.11459469795227051,-6.138983050847457,15.0,nan,0.29653023829653374,0.006241181130060003,1.0,5.851351063075674,0.4622634418809486,
n50e6_q40_H512_W1024_invq_dt5_sm9_permute_cols,50000000,40,512,1024,invq,5,9,300,0.15,permute_cols,0.243682861328125,-1.6813559322033897,0.0,nan,-0.0015345854376898342,1.9895931779867482e-07,1.0,5.936025540266549,0.0026477556438307954,
n200e6_q6_H512_W1024_invq_dt5_sm9_permute_cols,200000000,6,512,1024,invq,5,9,300,0.15,permute_cols,0.34232521057128906,1.8745762711864407,7.0,2.667269439421338,0.1278417642766496,0.001398056198454456,1.0,2.99999983800001,0.11217176305639312,
n200e6_q7_H512_W1024_invq_dt5_sm9_permute_cols,200000000,7,512,1024,invq,5,9,300,0.15,permute_cols,0.20708799362182617,-0.6338983050847458,4.0,nan,0.09155300233332152,0.000793500610995368,1.0,4.062306336550415,0.11443168764556935,
n200e6_q8_H512_W1024_invq_dt5_sm9_permute_cols,200000000,8,512,1024,invq,5,9,300,0.15,permute_cols,0.1600351333618164,-2.145762711864407,11.0,nan,-0.014813447154986224,2.3393564823503965e-05,1.0,4.422040161291104,0.021388034989998864,
n200e6_q9_H512_W1024_invq_dt5_sm9_permute_cols,200000000,9,512,1024,invq,5,9,300,0.15,permute_cols,0.14651727676391602,-7.233898305084746,2.0,nan,0.04218871237403917,0.0001729793123312895,1.0,4.535578018525903,0.059652647734491436,
n200e6_q10_H512_W1024_invq_dt5_sm9_permute_cols,200000000,10,512,1024,invq,5,9,300,0.15,permute_cols,0.16763687133789062,-3.8677966101694916,7.0,nan,-0.2370324492938978,0.005902869984258929,1.0,4.719950559440207,0.3626344491231478,
n200e6_q11_H512_W1024_invq_dt5_sm9_permute_cols,200000000,11,512,1024,invq,5,9,300,0.15,permute_cols,0.12709903717041016,1.4,-19.0,3.5714285714285716,-0.34858367531041085,0.010616877862655527,1.0,4.808294164214187,0.49543814382537743,
n200e6_q12_H512_W1024_invq_dt5_sm9_permute_cols,200000000,12,512,1024,invq,5,9,300,0.15,permute_cols,0.1285872459411621,2.983050847457627,12.0,1.6761363636363635,0.07571821213925467,0.00044287964998035445,1.0,4.985810281692284,0.10492491147345803,
n200e6_q13_H512_W1024_invq_dt5_sm9_permute_cols,200000000,13,512,1024,invq,5,9,300,0.15,permute_cols,0.15565776824951172,1.0915254237288134,-11.0,4.580745341614907,0.1363626164894386,0.001578898961330788,1.0,5.084702290411725,0.20204248412813494,
n200e6_q14_H512_W1024_invq_dt5_sm9_permute_cols,200000000,14,512,1024,invq,5,9,300,0.15,permute_cols,0.1262662410736084,2.4372881355932203,-4.0,2.0514603616133518,0.07427664608035527,0.00045609271396840345,1.0,5.213119638211232,0.11133308903089491,
n200e6_q15_H512_W1024_invq_dt5_sm9_permute_cols,200000000,15,512,1024,invq,5,9,300,0.15,permute_cols,0.12214255332946777,-0.15254237288135594,-2.0,nan,0.34934699484524595,0.01194957578264233,1.0,5.237618487621987,0.5725456307459331,
n200e6_q16_H512_W1024_invq_dt5_sm9_permute_cols,200000000,16,512,1024,invq,5,9,300,0.15,permute_cols,0.1501319408416748,3.3389830508474576,5.0,1.49746192893401,-0.18618639394282077,0.003053516459258887,1.0,4.283505364837115,0.2367006485149481,
n200e6_q17_H512_W1024_invq_dt5_sm9_permute_cols,200000000,17,512,1024,invq,5,9,300,0.15,permute_cols,0.18814873695373535,0.5966101694915255,9.0,8.380681818181818,-0.07503575871385024,0.00052832931128588,1.0,4.27803869605483,0.09833249561181162,
n200e6_q18_H512_W1024_invq_dt5_sm9_permute_cols,200000000,18,512,1024,invq,5,9,300,0.15,permute_cols,0.15482044219970703,-2.8033898305084746,10.0,nan,0.1832658670436872,0.003338994382364402,1.0,4.32990478023996,0.2501993574344148,
n200e6_q19_H512_W1024_invq_dt5_sm9_permute_cols,200000000,19,512,1024,invq,5,9,300,0.15,permute_cols,0.12961792945861816,7.4271186440677965,5.0,0.6732085805568234,0.006046257248381938,3.692098319407755e-06,1.0,4.400288752214797,0.008455081635641534,
n200e6_q20_H512_W1024_invq_dt5_sm9_permute_cols,200000000,20,512,1024,invq,5,9,300,0.15,permute_cols,0.2298564910888672,4.132203389830509,15.0,1.210008203445447,-0.03973234735724369,0.00017435096540385775,1.0,4.453392858256206,0.058803501406375254,
n200e6_q21_H512_W1024_invq_dt5_sm9_permute_cols,200000000,21,512,1024,invq,5,9,300,0.15,permute_cols,0.21022510528564453,0.44745762711864406,0.0,11.174242424242424,-0.16590817729122148,0.0027466609337515324,1.0,4.550174399634052,0.2384682517991714,
n200e6_q22_H512_W1024_invq_dt5_sm9_permute_cols,200000000,22,512,1024,invq,5,9,300,0.15,permute_cols,0.15170788764953613,3.9016949152542373,-17.0,1.2814943527367506,0.2814419400120769,0.00971099301328704,1.0,4.65340178516136,0.45856655092558185,
n200e6_q23_H512_W1024_invq_dt5_sm9_permute_cols,200000000,23,512,1024,invq,5,9,300,0.15,permute_cols,0.1419212818145752,-0.7830508474576271,-8.0,nan,-0.010583170535490896,1.1603820626149286e-05,1.0,4.716871287502302,0.016067730133713747,
n200e6_q24_H512_W1024_invq_dt5_sm9_permute_cols,200000000,24,512,1024,invq,5,9,300,0.15,permute_cols,0.14337515830993652,-2.5762711864406778,15.0,nan,0.008396514810322782,7.371192457195086e-06,1.0,4.795435074497298,0.01301957748746636,
n200e6_q25_H512_W1024_invq_dt5_sm9_permute_cols,200000000,25,512,1024,invq,5,9,300,0.15,permute_cols,0.13859319686889648,-1.2677966101694915,7.0,nan,-0.3394570288052084,0.012201583697779017,1.0,4.925251872613838,0.544047158631106,
n200e6_q26_H512_W1024_invq_dt5_sm9_permute_cols,200000000,26,512,1024,invq,5,9,300,0.15,permute_cols,0.13472223281860352,-3.183050847457627,1.0,nan,0.07044976485876829,0.0005302089635286222,1.0,4.990800926165371,0.11491951375651718,
n200e6_q27_H512_W1024_invq_dt5_sm9_permute_cols,200000000,27,512,1024,invq,5,9,300,0.15,permute_cols,0.1271960735321045,1.8949152542372882,4.0,2.638640429338104,0.20894528217254008,0.0045122861546922355,1.0,5.052630252548353,0.33940312350338464,
n200e6_q28_H512_W1024_invq_dt5_sm9_permute_cols,200000000,28,512,1024,invq,5,9,300,0.15,permute_cols,0.12267065048217773,2.230508474576271,12.0,2.2416413373860182,0.11760496228543509,0.0014212781560992704,1.0,5.118013553530618,0.19294830702419521,
n200e6_q29_H512_W1024_invq_dt5_sm9_permute_cols,200000000,29,512,1024,invq,5,9,300,0.15,permute_cols,0.16562962532043457,3.145762711864407,8.0,1.5894396551724137,-0.009377658536962083,7.958168630195495e-06,1.0,5.186728011161835,0.014631877050302115,
n200e6_q30_H512_W1024_invq_dt5_sm9_permute_cols,200000000,30,512,1024,invq,5,9,300,0.15,permute_cols,0.16713643074035645,-3.8983050847457625,15.0,nan,-0.19861452598456308,0.00333900457251457,1.0,5.258283697098009,0.30384529834660295,
n200e6_q31_H512_W1024_invq_dt5_sm9_permute_cols,200000000,31,512,1024,invq,5,9,300,0.15,permute_cols,0.12026047706604004,0.7661016949152543,-37.0,6.5265486725663715,0.33957482213243234,0.010230647788271874,1.0,5.337965216778616,0.5399173781817771,
n200e6_q32_H512_W1024_invq_dt5_sm9_permute_cols,200000000,32,512,1024,invq,5,9,300,0.15,permute_cols,0.1782383918762207,-3.064406779661017,-7.0,nan,-0.09434031056343965,0.0008157182765189397,1.0,5.413818923215699,0.15462290281804494,
n200e6_q33_H512_W1024_invq_dt5_sm9_permute_cols,200000000,33,512,1024,invq,5,9,300,0.15,permute_cols,0.13614583015441895,2.08135593220339,-10.0,2.4022801302931596,0.027024689846490577,6.59393616386783e-05,1.0,5.452978909226471,0.04427985470363901,
n200e6_q34_H512_W1024_invq_dt5_sm9_permute_cols,200000000,34,512,1024,invq,5,9,300,0.15,permute_cols,0.1508173942565918,1.511864406779661,-14.0,3.307174887892377,0.03387633570890014,9.51261411752391e-05,1.0,5.545286443336283,0.05408463766873014,
n200e6_q35_H512_W1024_invq_dt5_sm9_permute_cols,200000000,35,512,1024,invq,5,9,300,0.15,permute_cols,0.14314651489257812,-5.027118644067796,10.0,nan,-0.07152766741669737,0.00044628857213036,1.0,5.54528617159871,0.11714718213286693,
n200e6_q36_H512_W1024_invq_dt5_sm9_permute_cols,200000000,36,512,1024,invq,5,9,300,0.15,permute_cols,0.14651012420654297,5.071186440677966,-12.0,0.9859625668449198,-0.19398833286212433,0.0032315536050263605,1.0,5.690376726055927,0.3234794541561774,
n200e6_q37_H512_W1024_invq_dt5_sm9_permute_cols,200000000,37,512,1024,invq,5,9,300,0.15,permute_cols,0.19020748138427734,-4.657627118644068,-15.0,nan,-0.2568932474506071,0.0054184515679591705,1.0,5.711815175663338,0.42044747039429076,
n200e6_q38_H512_W1024_invq_dt5_sm9_permute_cols,200000000,38,512,1024,invq,5,9,300,0.15,permute_cols,0.12316107749938965,2.630508474576271,7.0,1.9007731958762888,0.08605037066320274,0.0006023038333121677,1.0,5.7825367226478726,0.14191431755712952,
n200e6_q39_H512_W1024_invq_dt5_sm9_permute_cols,200000000,39,512,1024,invq,5,9,300,0.15,permute_cols,0.12189173698425293,-3.9559322033898305,12.0,nan,0.11416231173646367,0.0011555785949726172,1.0,5.851351063075674,0.19890967123995712,
n200e6_q40_H512_W1024_invq_dt5_sm9_permute_cols,200000000,40,512,1024,invq,5,9,300,0.15,permute_cols,0.12171769142150879,-4.796610169491525,-24.0,nan,-0.13476399263574662,0.0014724186999005573,1.0,5.888700445233458,0.22596185157709406,
